id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,6,4,0,1,4294967295,166,-1
1,1,0,1,3,9,0,1,4294967295,109,-1
2,2,0,1,1,7,0,1,4294967295,61,-1
3,3,0,1,2,5,0,1,4294967295,341,-1
4,0,1,1,1,4,1,1,0,99,7
5,1,1,1,2,9,1,1,1,113,10
6,2,1,1,2,7,1,1,2,139,27
7,3,1,1,2,5,1,1,3,279,96
8,0,2,1,1,4,1,1,4,95,32
9,1,2,1,1,9,1,1,5,108,62
10,1,1,1,0,9,1,1,1,95,34
11,0,1,1,0,5,1,0,0,83,29
12,2,2,1,1,7,1,1,6,131,59
13,0,3,1,0,4,1,1,8,76,68
14,0,2,0,0,5,1,0,11,83,-1
15,0,1,1,0,4,0,1,0,96,40
16,0,2,0,0,4,1,1,4,99,-1
17,1,1,1,2,9,0,1,1,151,51
18,0,2,0,0,4,1,1,15,76,-1
19,1,2,0,0,9,1,1,10,95,-1
20,0,1,1,0,4,1,1,0,82,57
21,1,2,1,1,9,1,1,17,120,75
22,1,1,0,0,9,1,1,1,93,-1
23,0,2,0,0,4,1,1,20,80,-1
24,2,3,1,1,7,1,1,12,297,68
27,1,3,1,0,9,1,1,9,102,73
28,0,1,1,1,4,1,1,0,212,92
29,2,2,1,0,7,1,1,6,318,85
30,1,2,1,4,8,1,0,5,178,77
31,2,3,0,0,7,1,1,12,116,-1
32,1,3,1,0,9,1,1,21,115,86
33,1,4,0,0,9,1,1,27,102,-1
36,1,3,1,0,10,1,0,30,162,89
37,1,3,0,0,9,1,1,9,108,-1
38,1,2,1,2,9,1,1,17,198,100
42,1,2,0,0,9,1,1,5,113,-1
43,2,3,0,0,7,1,1,29,318,-1
44,2,2,0,0,7,1,1,6,139,-1
45,1,3,0,0,9,1,1,21,112,-1
46,0,2,1,3,4,1,1,28,198,115
50,2,4,1,1,7,1,1,24,428,149
51,0,1,1,5,4,1,1,0,243,103
53,1,3,1,1,8,1,0,30,196,110
54,1,3,1,1,9,1,1,38,164,119
56,3,1,1,1,5,1,1,3,488,142
57,0,2,1,1,4,1,1,51,164,118
58,1,4,0,0,10,1,0,36,162,-1
59,1,2,0,0,9,0,1,17,151,-1
60,1,4,1,2,8,1,0,53,234,144
62,0,3,1,0,4,1,1,46,185,153
63,1,3,1,1,8,1,0,30,176,125
64,0,3,1,1,4,1,1,57,203,134
65,1,4,1,2,9,1,1,54,282,129
66,0,2,1,0,4,1,1,51,158,128
67,0,2,0,0,4,1,1,28,156,-1
68,1,3,1,5,9,1,1,38,505,135
69,1,4,1,0,8,1,0,63,231,148
70,0,3,0,0,4,1,0,66,152,-1
71,1,3,1,0,8,1,0,30,229,148
72,3,2,1,0,5,1,1,7,398,145
73,0,1,0,0,4,0,1,0,166,-1
74,0,2,1,0,4,1,1,51,168,139
75,1,4,0,0,9,1,1,54,164,-1
76,0,3,0,0,4,1,1,74,168,-1
77,0,3,0,0,4,1,1,57,161,-1
78,1,5,1,1,8,1,0,60,303,172
79,3,2,1,3,5,1,1,7,836,161
80,0,2,1,0,6,1,0,51,221,196
81,1,3,0,0,9,1,1,38,191,-1
83,0,4,1,1,4,1,1,64,211,161
84,0,4,0,0,4,1,1,62,185,-1
86,0,3,1,0,4,1,1,46,208,164
87,0,5,1,0,4,1,0,83,216,181
89,2,4,0,0,7,1,1,24,297,-1
91,2,5,1,2,7,1,1,50,390,314
92,1,4,0,0,8,1,0,53,184,-1
94,0,2,0,0,4,1,1,28,212,-1
95,1,5,1,0,9,1,1,65,261,190
96,0,4,0,0,4,1,1,64,203,-1
97,3,2,0,0,5,1,1,7,242,-1
99,1,4,1,1,9,1,1,68,320,179
100,0,3,1,2,4,1,1,46,314,177
103,0,4,0,0,4,1,1,86,208,-1
104,1,5,1,0,8,1,0,60,238,190
106,1,5,0,0,8,1,0,69,218,-1
108,0,6,0,0,4,1,0,87,216,-1
109,0,5,0,0,4,1,1,83,211,-1
111,1,4,1,2,9,1,0,68,396,202
112,1,4,0,0,8,1,0,71,229,-1
113,3,3,1,0,5,1,1,79,369,213
115,0,3,0,0,6,1,0,80,220,-1
116,0,2,1,2,4,1,0,51,284,222
118,1,5,0,0,8,1,0,60,229,-1
121,1,6,1,1,8,1,0,78,287,220
123,0,4,1,1,4,1,1,100,253,223
125,1,5,1,2,9,1,1,65,366,223
128,1,5,1,0,9,1,1,99,505,270
129,1,6,0,0,9,1,1,95,256,-1
130,1,7,1,3,8,1,0,121,367,246
132,0,5,1,0,4,1,1,123,251,228
133,0,3,1,1,4,1,0,116,295,244
137,1,6,0,0,8,1,0,78,303,-1
138,1,6,1,2,9,1,1,125,441,266
140,0,6,0,0,4,1,1,132,251,-1
141,3,3,0,0,5,1,0,72,293,-1
142,1,5,0,0,9,1,1,65,254,-1
144,3,3,0,0,5,1,1,79,408,-1
146,1,5,1,1,9,1,0,111,405,298
148,0,4,1,0,4,1,1,100,295,264
149,0,4,1,0,4,1,0,133,314,254
151,0,3,1,1,3,1,0,116,282,255
154,0,5,0,0,4,1,0,149,314,-1
157,1,8,1,0,8,1,0,130,362,264
159,0,4,1,0,3,1,0,151,293,263
160,1,7,0,0,8,1,0,121,287,-1
161,0,4,0,0,4,1,0,133,295,-1
162,0,5,0,0,3,1,0,159,293,-1
163,0,5,0,0,4,1,1,148,293,-1
164,0,4,0,0,4,1,1,100,314,-1
168,1,4,1,0,9,1,1,68,335,293
169,1,8,1,1,8,1,0,130,465,294
170,1,5,0,0,9,1,1,99,320,-1
171,1,6,1,0,9,1,1,125,369,327
172,1,7,1,1,9,1,1,138,531,304
173,1,5,0,0,9,1,1,168,329,-1
175,1,9,0,0,8,1,0,157,362,-1
177,1,9,1,3,8,1,0,169,548,342
178,1,4,1,5,9,1,1,68,680,354
179,1,8,1,0,8,1,0,130,403,335
182,2,6,1,0,7,1,1,91,372,322
183,1,5,1,3,9,1,0,111,495,328
184,1,7,1,0,9,1,1,138,443,363
