id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,2,9,0,1,4294967295,147,-1
1,0,0,1,2,9,0,1,4294967295,121,-1
2,0,0,1,3,9,0,1,4294967295,177,-1
3,0,1,1,0,9,1,1,0,84,77
4,0,1,1,2,9,0,1,1,217,28
5,0,1,1,1,9,1,1,2,79,28
6,0,2,1,0,9,1,1,5,78,39
7,0,2,1,2,9,0,1,4,137,74
8,0,1,1,4,9,0,1,2,240,55
9,0,1,1,3,9,0,1,1,183,57
10,0,2,0,0,9,1,1,5,79,-1
11,0,2,1,0,9,0,1,8,130,84
12,0,1,1,0,9,0,1,2,123,86
13,0,1,0,0,9,0,1,1,121,-1
14,0,2,1,0,9,1,1,9,132,77
15,0,3,1,0,9,1,1,7,137,85
17,0,2,1,0,9,1,1,4,156,91
18,0,2,1,1,9,1,1,9,222,93
19,0,1,1,2,9,0,1,0,294,94
20,0,3,0,0,9,1,1,14,132,-1
21,0,4,0,0,9,1,1,15,112,-1
22,0,2,0,0,9,1,1,12,111,-1
23,0,2,1,1,9,1,1,8,230,103
24,0,3,1,1,9,0,1,7,229,105
25,0,1,0,0,9,0,1,2,114,-1
26,0,3,0,0,9,1,1,11,130,-1
27,0,3,1,1,9,1,1,18,227,164
28,0,2,1,1,9,0,1,19,174,127
29,0,3,0,0,9,1,1,17,156,-1
30,0,2,0,0,9,1,1,4,120,-1
32,0,1,0,0,9,1,1,0,147,-1
35,0,2,1,1,9,0,1,8,254,141
37,0,2,1,0,9,0,1,9,199,131
38,0,3,1,1,9,1,1,23,220,161
41,0,1,0,0,9,1,1,2,144,-1
42,0,3,1,2,9,0,1,28,359,138
43,0,2,0,0,9,0,1,4,212,-1
44,0,2,1,3,9,1,1,19,382,189
45,0,2,0,0,9,1,1,9,170,-1
46,0,3,0,0,9,0,1,37,162,-1
47,0,4,1,2,9,0,1,24,356,162
48,0,3,0,0,9,0,1,35,176,-1
49,0,3,0,0,9,1,1,28,174,-1
50,0,2,1,1,9,0,1,8,270,158
51,0,4,1,1,9,0,1,42,330,252
52,0,3,1,1,9,1,1,50,271,182
53,0,4,1,2,9,1,1,38,306,173
55,0,5,1,0,9,1,1,47,339,184
56,0,4,1,2,9,1,1,27,288,175
57,0,2,0,0,9,1,1,8,220,-1
59,0,3,0,0,9,1,1,23,230,-1
60,0,4,0,0,9,0,1,24,229,-1
61,0,5,1,0,9,1,1,56,325,234
62,0,3,0,0,9,1,1,18,222,-1
64,0,4,0,0,9,1,1,27,215,-1
65,0,3,1,0,9,0,1,35,227,204
66,0,3,0,0,9,1,1,35,247,-1
68,0,3,1,2,9,1,1,44,368,248
69,0,5,0,0,9,0,1,47,237,-1
71,0,2,0,0,9,1,1,19,275,-1
72,0,3,0,0,9,0,1,50,270,-1
73,0,4,1,0,9,1,1,52,319,235
74,0,5,1,2,9,1,1,53,473,235
77,0,6,0,0,9,1,1,61,325,-1
78,0,6,0,0,9,1,1,74,268,-1
