second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,3,0,0,0,0
20,0,5,2,1,2,0
30,0,6,3,1,2,0
40,0,8,5,2,3,0
50,0,10,7,2,5,0
60,0,14,11,3,7,0
70,0,17,14,3,10,0
80,0,18,15,3,10,0
90,0,21,18,4,11,0
100,0,23,20,4,12,0
110,0,25,22,4,14,0
120,0,27,24,4,16,0
130,0,29,26,4,17,0
140,0,29,26,4,17,0
150,0,29,27,4,17,0
160,0,31,29,4,18,0
170,0,31,29,4,18,0
180,0,32,30,4,19,0
190,0,31,30,4,19,0
200,0,30,30,4,19,0
210,0,33,33,4,21,0
220,0,32,33,4,21,0
230,0,31,33,4,21,0
240,0,31,33,4,21,0
250,0,32,34,4,21,0
260,0,32,34,4,21,0
270,0,32,34,4,21,0
280,0,32,34,4,21,0
290,0,32,34,4,21,0
300,0,33,35,4,22,0
310,0,31,35,4,22,0
320,0,33,37,4,24,0
330,0,33,37,4,24,0
340,0,33,37,4,24,0
350,0,33,37,4,24,0
360,0,33,37,4,24,0
370,0,33,37,4,24,0
380,0,33,37,4,24,0
390,0,34,38,4,25,0
400,0,34,38,4,25,0
410,0,34,38,4,25,0
420,0,34,38,4,25,0
430,0,33,38,4,25,0
440,0,34,39,4,26,0
450,0,34,39,4,26,0
460,0,34,39,4,26,0
470,0,34,39,4,26,0
480,0,34,39,4,26,0
490,0,34,39,4,26,0
500,0,34,39,4,26,0
510,0,34,39,4,26,0
520,0,34,39,4,26,0
530,0,34,39,4,26,0
540,0,34,39,4,26,0
550,0,33,39,4,26,0
560,0,34,40,4,26,0
570,0,34,40,4,26,0
580,0,34,40,4,26,0
590,0,34,40,4,26,0
600,0,34,40,4,26,0
610,0,34,40,4,26,0
620,0,34,40,4,26,0
630,0,34,40,4,26,0
640,0,34,40,4,26,0
650,0,33,40,4,26,0
660,0,33,40,4,26,0
670,0,33,40,4,26,0
680,0,33,40,4,26,0
690,0,33,40,4,26,0
700,0,32,40,4,26,0
710,0,34,42,4,28,0
720,0,34,42,4,28,0
730,0,34,42,4,28,0
740,0,34,42,4,28,0
750,0,34,42,4,28,0
760,0,34,42,4,28,0
770,0,34,42,4,28,0
780,0,34,42,4,28,0
790,0,34,42,4,28,0
800,0,34,42,4,28,0
810,0,34,42,4,28,0
820,0,34,42,4,28,0
830,0,34,42,4,28,0
840,0,34,42,4,28,0
850,0,34,42,4,28,0
860,0,34,42,4,28,0
870,0,34,42,4,28,0
880,0,34,42,4,28,0
890,0,34,42,4,28,0
900,0,34,42,4,28,0
910,0,34,42,4,28,0
920,0,34,43,4,28,1
930,0,34,43,4,28,1
940,0,34,43,4,28,1
950,0,34,43,4,28,1
960,0,34,43,4,28,1
970,0,34,43,4,28,1
980,0,34,43,4,28,1
990,0,34,43,4,28,1
1000,0,34,43,4,28,1
1010,0,34,43,4,28,1
1020,0,34,43,4,28,1
1030,0,34,43,4,28,1
1040,0,34,43,4,28,1
1050,0,34,43,4,28,1
1060,0,34,43,4,28,1
1070,0,34,43,4,28,1
1080,0,34,43,4,28,1
1090,0,34,43,4,28,1
1100,0,34,43,4,28,1
1110,0,34,43,4,28,1
1120,0,34,43,4,28,1
1130,0,34,43,4,28,1
1140,0,34,44,4,28,2
1150,0,34,44,4,28,2
1160,0,34,44,4,28,2
1170,0,34,44,4,28,2
1180,0,34,44,4,28,2
1190,0,34,44,4,28,2
1200,0,34,44,4,28,2
1210,0,34,44,4,28,2
1220,0,34,44,4,28,2
1230,0,34,44,4,28,2
1240,0,34,44,4,28,2
1250,0,34,44,4,28,2
1260,0,34,44,4,28,2
1270,0,34,44,4,28,2
1280,0,34,44,4,28,2
1290,0,34,44,4,28,2
1300,0,34,44,4,28,2
1310,0,34,44,4,28,2
1320,0,34,44,4,28,2
1330,0,34,44,4,28,2
1340,0,34,44,4,28,2
1350,0,34,44,4,28,2
1360,0,34,44,4,28,2
1370,0,34,44,4,28,2
1380,0,34,44,4,28,2
1390,0,34,44,4,28,2
1400,0,34,44,4,28,2
1410,0,34,44,4,28,2
1420,0,34,44,4,28,2
1430,0,34,44,4,28,2
1440,0,34,44,4,28,2
1450,0,34,44,4,28,2
1460,0,34,44,4,28,2
1470,0,34,44,4,28,2
1480,0,34,44,4,28,2
1490,0,34,44,4,28,2
1500,0,34,44,4,28,2
1510,0,34,44,4,28,2
1520,0,34,44,4,28,2
1530,0,34,44,4,28,2
1540,0,34,44,4,28,2
1550,0,33,44,4,28,2
1560,0,34,45,4,29,3
1570,0,34,45,4,29,3
1580,0,34,45,4,29,3
1590,0,34,45,4,29,3
1600,0,34,45,4,29,3
1610,0,34,45,4,29,3
1620,0,34,45,4,29,3
1630,0,34,45,4,29,3
1640,0,34,45,4,29,3
1650,0,34,45,4,29,3
1660,0,34,45,4,29,3
1670,0,34,45,4,29,3
1680,0,34,45,4,29,3
1690,0,34,45,4,29,3
1700,0,34,45,4,29,3
1710,0,34,45,4,29,3
1720,0,34,45,4,29,3
1730,0,34,45,4,29,3
1740,0,34,45,4,29,3
1750,0,34,45,4,29,3
1760,0,34,45,4,29,3
1770,0,34,45,4,29,3
1780,0,34,45,4,29,3
1790,0,33,45,4,29,3
1799,0,34,46,4,29,4
