second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,3,0,0,0,0
20,0,3,0,0,0,0
30,0,5,2,1,1,0
40,0,6,3,2,1,0
50,0,7,4,2,2,0
60,0,9,6,2,4,0
70,0,11,8,3,6,0
80,0,12,10,3,7,0
90,0,13,12,4,9,0
100,0,14,13,4,10,0
110,0,17,16,5,13,0
120,0,19,20,6,17,0
130,0,19,20,6,17,0
140,0,21,23,6,20,0
150,0,21,24,6,21,0
160,0,20,25,6,22,0
170,0,20,26,6,22,0
180,0,22,28,6,24,0
190,0,20,28,6,24,0
200,0,20,29,6,25,0
210,0,20,29,6,25,0
220,0,20,30,6,26,0
230,0,19,30,6,26,0
240,0,20,34,6,30,0
250,0,22,37,6,33,0
260,0,21,37,6,33,0
270,0,22,39,6,35,0
280,0,24,41,6,37,0
290,0,24,41,6,37,0
300,0,24,42,6,38,0
310,0,24,43,6,39,0
320,0,26,45,6,41,0
330,0,26,46,6,42,0
340,0,26,47,6,43,0
350,0,27,48,6,44,0
360,0,26,48,6,44,0
370,0,26,48,6,44,0
380,0,26,48,6,44,0
390,0,25,49,6,45,0
400,0,26,50,6,46,0
410,0,27,51,6,47,0
420,0,27,51,6,47,0
430,0,27,51,6,47,0
440,0,27,51,6,47,0
450,0,27,51,6,47,0
460,0,27,51,6,47,0
470,0,27,51,6,47,0
480,0,27,51,6,47,0
490,0,27,52,6,48,0
500,0,27,53,6,49,0
510,0,27,53,6,49,0
520,0,27,53,6,49,0
530,0,27,53,6,49,0
540,0,27,53,6,49,0
550,0,27,53,6,49,0
560,0,27,54,6,50,0
570,0,27,54,6,50,0
580,0,27,54,6,50,0
590,0,27,54,6,50,0
600,0,26,54,6,50,0
610,0,27,55,6,51,0
620,0,27,56,6,52,0
630,0,27,56,6,52,0
640,0,27,56,6,52,0
650,0,27,56,6,52,0
660,0,27,56,6,52,0
670,0,27,56,6,52,0
680,0,27,56,6,52,0
690,0,27,56,6,52,0
700,0,27,56,6,52,0
710,0,27,56,6,52,0
720,0,27,56,6,52,0
730,0,27,56,6,52,0
740,0,27,56,6,52,0
750,0,27,56,6,52,0
760,0,27,56,6,52,0
770,0,27,56,6,52,0
780,0,27,56,6,52,0
790,0,26,56,6,52,0
800,0,27,57,6,53,0
810,0,27,58,6,54,0
820,0,27,58,6,54,0
830,0,27,58,6,54,0
840,0,27,58,6,54,0
850,0,26,58,6,54,0
860,0,26,58,6,54,0
870,0,26,58,6,54,0
880,0,27,59,6,55,0
890,0,27,59,6,55,0
900,0,27,59,6,55,0
910,0,27,59,6,55,0
920,0,27,59,6,55,0
930,0,28,60,6,56,1
940,0,27,60,6,56,1
950,0,27,60,6,56,1
960,0,27,60,6,56,1
970,0,27,60,6,56,1
980,0,27,60,6,56,1
990,0,28,61,6,57,2
1000,0,28,61,6,57,2
1010,0,28,61,6,57,2
1020,0,28,61,6,57,2
1030,0,28,61,6,57,2
1040,0,28,61,6,57,2
1050,0,28,61,6,57,2
1060,0,28,61,6,57,2
1070,0,28,61,6,57,2
1080,0,28,61,6,57,2
1090,0,28,61,6,57,2
1100,0,28,61,6,57,2
1110,0,28,61,6,57,2
1120,0,28,61,6,57,2
1130,0,28,61,6,57,2
1140,0,29,62,6,58,3
1150,0,28,62,6,58,3
1160,0,27,62,6,58,3
1170,0,28,63,6,59,4
1180,0,28,63,6,59,4
1190,0,28,63,6,59,4
1200,0,28,63,6,59,4
1210,0,28,63,6,59,4
1220,0,28,63,6,59,4
1230,0,28,63,6,59,4
1240,0,28,63,6,59,4
1250,0,28,63,6,59,4
1260,0,28,63,6,59,4
1270,0,28,63,6,59,4
1280,0,28,63,6,59,4
1290,0,28,63,6,59,4
1300,0,28,63,6,59,4
1310,0,28,63,6,59,4
1320,0,28,63,6,59,4
1330,0,28,63,6,59,4
1340,0,28,63,6,59,4
1350,0,28,63,6,59,4
1360,0,28,63,6,59,4
1370,0,28,63,6,59,4
1380,0,28,63,6,59,4
1390,0,27,63,6,59,4
1400,0,28,64,6,60,5
1410,0,28,64,6,60,5
1420,0,28,64,6,60,5
1430,0,28,64,6,60,5
1440,0,28,64,6,60,5
1450,0,28,64,6,60,5
1460,0,28,64,6,60,5
1470,0,28,64,6,60,5
1480,0,28,64,6,60,5
1490,0,28,64,6,60,5
1500,0,27,64,6,60,5
1510,0,27,64,6,60,5
1520,0,28,66,6,62,7
1530,0,28,66,6,62,7
1540,0,28,66,6,62,7
1550,0,28,66,6,62,7
1560,0,28,66,6,62,7
1570,0,28,66,6,62,7
1580,0,28,66,6,62,7
1590,0,28,66,6,62,7
1600,0,28,66,6,62,7
1610,0,28,66,6,62,7
1620,0,28,66,6,62,7
1630,0,28,66,6,62,7
1640,0,28,66,6,62,7
1650,0,28,66,6,62,7
1660,0,27,66,6,62,7
1670,0,28,67,6,63,8
1680,0,28,67,6,63,8
1690,0,28,67,6,63,8
1700,0,28,67,6,63,8
1710,0,27,67,6,63,8
1720,0,28,68,6,64,9
1730,0,28,68,6,64,9
1740,0,28,68,6,64,9
1750,0,28,68,6,64,9
1760,0,27,68,6,64,9
1770,0,28,69,6,65,10
1780,0,28,69,6,65,10
1790,0,28,69,6,65,10
1799,0,28,69,6,65,10
