second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,6,3,1,2,0
20,0,6,3,1,2,0
30,0,6,3,1,2,0
40,0,8,5,2,3,0
50,0,9,7,2,5,0
60,0,9,7,2,5,0
70,0,9,8,3,6,0
80,0,9,8,3,6,0
90,0,9,9,4,7,0
100,0,7,9,4,7,0
110,0,5,9,4,7,0
120,0,5,9,4,7,0
130,0,6,10,4,7,0
140,0,6,10,4,7,0
150,0,6,10,4,7,0
160,0,5,10,4,7,0
170,0,3,10,4,7,0
180,0,3,10,4,7,0
190,0,3,10,4,7,0
200,0,2,10,4,7,0
210,0,2,10,4,7,0
220,0,4,12,4,7,0
230,0,4,12,4,7,0
240,0,4,12,4,7,0
250,0,4,12,4,7,0
260,0,4,12,4,7,0
270,0,2,12,4,7,0
280,0,3,13,4,7,0
290,0,3,14,4,7,0
300,0,3,14,4,7,0
310,0,3,14,4,7,0
320,0,3,14,4,7,0
330,0,2,14,4,7,0
340,0,2,14,4,7,0
350,0,2,14,4,7,0
360,0,2,14,4,7,0
370,0,2,14,4,7,0
380,0,2,14,4,7,0
390,0,3,15,4,8,0
400,0,4,16,4,8,0
410,0,5,17,4,8,0
420,0,5,17,4,8,0
430,0,6,18,4,8,0
440,0,4,18,4,8,0
450,0,3,18,4,8,0
460,0,2,18,4,8,0
470,0,3,19,4,9,0
480,0,3,19,4,9,0
490,0,4,20,4,10,0
500,0,4,20,4,10,0
510,0,4,20,4,10,0
520,0,4,20,4,10,0
530,0,4,20,4,10,0
540,0,4,20,4,10,0
550,0,3,20,4,10,0
560,0,2,20,4,10,0
570,0,2,20,4,10,0
580,0,3,21,4,11,0
590,0,3,22,4,12,0
600,0,3,22,4,12,0
610,0,3,22,4,12,0
620,0,3,22,4,12,0
630,0,3,22,4,12,0
640,0,1,22,4,12,0
650,0,1,22,4,12,0
660,0,1,22,4,12,0
670,0,1,22,4,12,0
680,0,0,22,4,12,0
