id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,5,4,0,1,4294967295,92,-1
1,0,0,1,6,4,0,1,4294967295,134,-1
2,0,0,1,5,4,0,1,4294967295,109,-1
3,0,1,1,8,4,1,1,0,252,5
4,0,1,1,2,4,1,1,1,125,4
5,0,1,1,0,4,1,1,2,24,4
6,0,2,0,0,4,1,1,5,24,-1
7,0,2,1,1,4,1,1,3,84,24
8,0,1,1,3,4,0,1,2,112,23
9,0,1,1,0,4,0,1,0,56,24
10,0,1,1,1,4,0,1,1,58,26
12,0,3,1,1,4,1,1,7,116,29
13,0,2,0,0,4,0,1,9,56,-1
14,0,2,1,1,4,1,1,4,106,74
15,0,2,1,2,4,1,1,10,155,31
16,0,1,1,0,4,0,1,2,52,33
17,0,2,1,4,4,1,1,8,158,48
18,0,1,1,3,4,0,1,0,139,50
19,0,1,1,0,4,0,1,1,85,59
20,0,3,1,0,4,1,1,15,108,88
21,0,2,0,0,4,1,1,10,58,-1
22,0,3,0,0,4,1,1,7,83,-1
23,0,1,1,0,4,1,1,2,63,54
24,0,4,1,1,4,1,1,12,121,76
25,0,2,1,3,4,1,1,3,157,62
26,0,3,1,0,4,1,1,17,153,93
29,0,2,1,0,4,1,1,8,114,58
31,0,1,1,0,4,1,1,0,86,61
32,0,2,1,5,4,1,1,18,199,80
34,0,2,0,0,4,0,1,19,85,-1
35,0,1,1,0,4,0,1,2,101,64
37,0,3,0,0,4,1,1,29,114,-1
38,0,2,0,0,4,0,1,35,99,-1
39,0,2,1,2,4,0,1,8,139,69
40,0,1,1,1,4,1,1,1,123,69
41,0,1,1,0,4,0,1,0,95,71
42,0,2,1,2,4,1,1,3,121,73
43,0,3,1,0,4,0,1,39,147,94
44,0,1,0,0,4,0,1,2,93,-1
45,0,2,0,0,4,0,1,41,95,-1
46,0,3,1,1,4,1,1,42,124,78
47,0,3,1,0,4,1,1,25,141,98
48,0,3,1,0,4,1,1,14,122,79
49,0,2,1,3,4,1,1,40,226,87
50,0,2,0,0,4,0,1,8,112,-1
51,0,1,1,2,4,0,1,1,139,80
52,0,4,1,2,4,1,1,46,151,89
53,0,2,1,2,4,1,1,3,220,112
54,0,4,0,0,4,1,1,48,118,-1
55,0,3,1,1,4,1,1,32,127,85
56,0,2,1,1,4,1,1,51,127,86
57,0,2,1,1,4,1,1,4,121,85
58,0,4,0,0,4,1,1,12,116,-1
60,0,3,1,2,4,1,1,42,204,89
62,0,4,1,1,4,1,1,55,168,90
63,0,3,1,0,4,1,1,57,109,90
64,0,2,1,0,4,1,1,18,121,91
66,0,1,1,1,4,1,1,1,160,91
67,0,4,1,3,4,1,1,60,193,94
68,0,5,1,2,4,1,1,24,224,100
69,0,5,1,0,4,1,1,52,120,94
70,0,3,1,1,4,1,1,49,155,94
71,0,3,1,0,4,1,1,32,121,96
72,0,3,0,0,4,1,1,64,121,-1
73,0,2,0,0,4,1,1,4,125,-1
74,0,3,1,1,4,1,1,56,182,96
76,0,2,1,0,4,1,1,66,162,128
77,0,2,1,0,4,0,1,51,165,97
78,0,2,0,0,4,1,1,40,119,-1
79,0,6,0,0,4,1,1,69,120,-1
80,0,4,1,0,4,1,1,70,159,117
82,0,4,0,0,4,1,1,46,124,-1
83,0,3,0,0,4,1,1,42,121,-1
84,0,4,0,0,4,1,1,71,121,-1
85,0,3,0,0,4,1,1,57,121,-1
86,0,4,0,0,4,1,1,55,127,-1
87,0,2,1,0,3,1,0,18,130,102
88,0,3,1,2,4,1,1,17,214,104
90,0,3,1,1,4,0,1,39,165,106
92,0,3,0,0,3,1,0,87,130,-1
94,0,2,0,0,4,1,1,18,139,-1
98,0,3,1,0,4,1,1,25,152,114
101,0,3,1,1,4,1,1,17,189,120
102,0,3,1,0,4,1,1,32,137,117
103,0,3,0,0,4,1,1,39,139,-1
105,0,4,0,0,4,1,1,47,136,-1
107,0,2,0,0,4,0,1,51,139,-1
108,0,4,0,0,4,1,1,26,153,-1
109,0,5,1,0,4,1,1,52,158,123
111,0,2,1,0,4,1,1,3,166,124
112,0,3,1,0,4,1,1,15,224,131
114,0,3,1,1,4,1,1,53,163,125
115,0,3,1,3,4,1,1,25,197,125
