id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,1,3,0,1,4294967295,52,-1
1,0,0,1,1,3,0,1,4294967295,52,-1
2,0,0,1,3,3,0,1,4294967295,210,-1
3,0,1,1,1,3,1,1,0,129,3
4,0,1,1,6,3,0,1,1,203,13
5,0,1,1,1,3,1,1,2,190,3
6,0,2,1,2,3,1,1,3,235,23
7,0,2,1,4,3,1,1,5,262,105
8,0,1,1,0,3,0,1,2,127,16
9,0,2,1,0,3,1,1,4,60,18
10,0,2,0,0,3,0,1,8,127,-1
11,0,3,0,0,3,1,1,9,60,-1
12,0,3,1,2,3,1,1,6,132,67
13,0,1,1,4,3,1,1,2,200,67
14,0,2,0,0,3,1,1,3,129,-1
15,0,2,1,1,3,1,1,4,167,54
17,0,3,1,0,3,1,1,15,90,58
18,0,4,0,0,3,1,1,17,90,-1
19,0,3,0,0,3,1,1,15,167,-1
20,0,2,1,2,3,0,1,4,168,78
21,0,4,1,3,3,1,1,12,261,70
22,0,2,1,3,3,1,1,13,246,103
23,0,5,1,2,3,1,1,21,228,106
24,0,1,0,0,3,0,1,2,210,-1
25,0,3,1,0,3,1,1,6,146,81
26,0,4,1,1,3,1,1,12,125,94
27,0,3,1,1,3,0,1,20,112,82
28,0,4,0,0,3,1,1,25,146,-1
29,0,4,1,5,3,1,1,27,238,89
30,0,2,1,1,3,0,1,4,197,101
31,0,3,0,0,3,1,1,6,235,-1
32,0,3,1,2,3,1,1,20,268,123
33,0,5,1,0,3,1,1,29,161,94
34,0,6,0,0,3,1,1,33,161,-1
35,0,5,1,0,3,1,1,26,152,98
36,0,6,0,0,3,1,1,35,152,-1
37,0,4,0,0,3,1,1,12,132,-1
38,0,3,1,1,3,0,1,30,343,134
39,0,3,1,1,3,1,1,22,194,106
40,0,5,1,1,3,1,1,29,201,126
41,0,3,1,0,3,1,1,7,188,139
42,0,6,1,1,3,1,1,23,250,114
43,0,4,1,0,3,1,1,39,175,118
44,0,2,1,1,3,1,1,4,248,144
45,0,3,1,1,3,1,1,22,166,127
46,0,2,0,0,3,1,1,5,190,-1
47,0,7,1,1,3,1,1,42,305,146
48,0,5,1,0,3,1,1,21,181,159
49,0,2,1,0,3,1,1,13,175,126
50,0,5,0,0,3,1,1,43,175,-1
51,0,6,1,1,3,1,1,23,220,172
52,0,6,1,0,3,1,1,40,214,130
53,0,3,0,0,3,1,1,49,175,-1
54,0,4,1,1,3,1,1,45,226,132
55,0,3,0,0,3,1,1,20,168,-1
56,0,5,1,1,3,1,1,54,203,145
58,0,5,1,1,3,1,1,29,234,136
59,0,3,1,0,3,1,1,22,228,160
60,0,4,1,1,3,1,1,38,252,170
61,0,7,0,0,3,1,1,52,214,-1
62,0,6,1,2,3,1,1,58,211,145
63,0,4,0,0,3,1,1,39,194,-1
64,0,5,1,0,3,1,1,29,174,145
65,0,3,0,0,3,1,1,30,197,-1
66,0,3,1,3,3,1,1,44,299,202
67,0,7,1,1,3,1,1,62,222,148
68,0,3,1,0,3,1,1,7,259,176
69,0,6,1,1,3,1,1,56,233,161
70,0,2,1,1,3,1,1,13,218,152
71,0,6,0,0,3,1,1,64,174,-1
73,0,8,0,0,3,1,1,47,222,-1
74,0,8,1,1,3,1,1,67,269,174
75,0,4,0,0,3,1,1,41,188,-1
76,0,2,1,2,3,1,1,4,210,154
77,0,6,0,0,3,1,1,58,234,-1
78,0,5,1,0,3,1,1,29,214,155
79,0,3,1,3,3,1,1,70,265,156
80,0,4,1,0,3,1,1,32,248,164
81,0,3,1,1,3,1,1,76,245,158
82,0,7,1,2,3,1,1,62,330,174
83,0,4,1,1,3,1,1,79,327,160
84,0,4,1,0,3,1,1,81,259,179
85,0,2,1,0,3,1,1,13,197,162
86,0,7,0,0,3,1,1,42,203,-1
87,0,5,1,0,3,1,1,83,300,266
88,0,6,0,0,3,1,1,78,214,-1
89,0,2,0,0,3,0,1,4,203,-1
90,0,4,0,0,3,1,1,59,228,-1
91,0,7,1,1,3,1,1,69,241,164
92,0,5,0,0,3,1,1,29,238,-1
93,0,3,0,0,3,1,1,85,197,-1
94,0,3,1,2,3,1,1,76,364,172
95,0,8,1,1,3,1,1,91,250,221
96,0,5,1,1,3,1,1,21,262,190
98,0,5,0,0,3,1,1,54,226,-1
99,0,6,0,0,3,1,1,56,203,-1
100,0,5,0,0,3,1,1,80,248,-1
101,0,2,0,0,3,1,1,13,200,-1
102,0,5,1,2,3,1,1,60,282,177
103,0,7,0,0,3,1,1,69,233,-1
104,0,4,1,3,3,1,1,94,390,219
105,0,7,1,2,3,1,1,51,456,178
106,0,4,1,2,3,1,1,32,307,233
107,0,9,1,4,3,1,1,74,434,231
108,0,8,1,1,3,1,1,82,272,190
110,0,4,0,0,3,1,1,68,218,-1
111,0,6,1,0,3,1,1,102,284,181
112,0,4,0,0,3,0,1,38,343,-1
113,0,8,1,1,3,1,1,105,258,187
114,0,6,0,0,3,1,1,23,228,-1
