id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,1,4,0,1,4294967295,36,-1
1,1,0,1,2,9,0,1,4294967295,152,-1
2,2,0,1,3,7,0,1,4294967295,250,-1
3,3,0,1,4,4,0,1,4294967295,354,-1
4,0,1,1,0,4,1,1,0,37,5
5,1,1,1,1,9,1,1,1,105,10
6,2,1,1,2,7,0,1,2,197,17
7,3,1,1,0,4,0,1,3,198,74
8,1,2,1,1,9,1,1,5,183,62
9,0,2,0,0,4,1,1,4,37,-1
10,1,1,1,1,9,1,1,1,139,88
11,2,2,1,1,7,1,1,6,222,25
12,2,1,1,0,7,1,0,2,205,84
15,2,2,1,3,7,0,1,6,298,52
16,2,3,1,0,7,1,1,15,302,120
17,2,2,0,0,7,1,1,6,197,-1
18,1,3,1,3,8,1,0,8,219,84
19,1,2,0,0,9,1,1,5,90,-1
20,1,4,1,1,8,1,0,18,147,93
21,2,2,0,0,7,1,0,12,205,-1
22,2,3,1,1,7,1,1,11,283,168
23,1,2,1,0,8,1,0,10,129,98
24,3,1,1,1,4,0,1,3,469,111
25,1,3,0,0,9,1,1,8,183,-1
26,2,1,1,0,7,1,1,2,169,103
28,1,5,1,0,8,1,0,20,149,117
29,1,1,0,0,9,1,1,1,152,-1
30,3,2,0,0,4,1,1,7,198,-1
31,1,4,1,5,8,1,0,18,306,110
33,1,2,0,0,9,1,1,10,125,-1
34,1,5,1,2,8,1,0,31,177,120
35,1,4,1,2,8,1,0,18,433,153
36,1,6,0,0,8,1,0,28,147,-1
37,3,1,1,2,4,0,1,3,501,147
38,1,6,1,1,8,1,0,34,275,129
39,2,4,0,0,7,1,1,16,302,-1
41,1,5,1,6,8,1,0,31,616,135
42,2,3,1,5,7,0,1,15,540,224
44,1,7,1,0,8,1,0,38,421,193
45,3,2,1,1,4,0,1,24,468,148
46,1,6,1,1,8,1,0,34,218,145
47,1,5,1,0,8,1,0,31,238,197
48,1,6,1,1,8,1,0,41,238,160
52,1,5,1,0,8,1,0,35,193,163
53,3,2,0,0,4,0,1,24,203,-1
54,3,1,1,1,4,1,1,3,473,198
55,1,7,1,5,8,1,0,46,455,166
56,3,2,1,0,4,0,1,37,368,183
57,1,7,1,3,8,1,0,48,334,196
59,2,4,1,0,7,1,1,22,239,192
61,1,5,0,0,8,1,0,35,257,-1
62,1,6,1,1,8,1,0,41,341,193
63,1,7,0,0,8,1,0,46,207,-1
64,3,2,1,3,4,1,1,37,583,280
66,2,5,0,0,7,1,1,59,231,-1
69,1,8,1,3,8,1,0,55,488,226
70,1,6,1,0,8,1,0,41,265,217
71,1,5,1,0,8,1,0,31,268,235
72,1,8,1,0,8,1,0,57,276,217
73,1,7,1,1,8,1,0,62,314,244
74,3,3,1,5,4,0,1,45,667,225
75,2,4,0,0,7,1,1,22,257,-1
76,1,7,0,0,8,1,0,70,265,-1
77,3,1,0,0,4,0,1,3,263,-1
78,2,4,1,0,7,1,1,42,392,234
79,2,3,1,0,7,1,1,15,310,241
80,3,3,0,0,4,0,1,45,468,-1
82,3,2,0,0,4,1,1,24,469,-1
83,1,5,1,1,8,1,0,31,337,272
84,2,4,1,2,7,1,1,42,486,334
85,3,2,1,0,4,1,1,54,400,299
86,2,3,0,0,7,1,1,15,298,-1
87,1,8,1,0,8,1,0,57,295,269
88,2,4,0,0,7,1,0,79,298,-1
90,1,6,1,0,8,1,0,41,352,293
91,1,8,1,0,9,1,0,55,325,279
92,1,8,1,0,8,1,0,73,323,287
94,1,8,1,3,8,1,0,57,475,289
95,1,6,1,0,8,1,0,83,346,297
96,3,3,1,0,4,1,1,64,555,324
97,3,2,0,0,4,0,1,37,329,-1
98,1,5,1,0,8,1,0,35,399,310
100,1,8,1,0,8,1,0,55,404,307
101,1,6,1,0,8,1,0,41,519,338
102,1,8,0,0,8,1,0,57,328,-1
104,1,7,0,0,8,1,0,90,352,-1
105,1,7,0,0,8,1,0,95,333,-1
107,1,6,0,0,8,1,0,98,331,-1
109,3,4,1,0,4,1,1,74,635,343
110,3,2,0,0,4,1,1,54,454,-1
112,1,8,1,3,8,1,0,55,645,334
114,1,9,1,4,8,1,0,69,729,378
115,1,9,1,1,8,1,0,94,556,338
116,2,5,0,0,7,1,1,78,392,-1
119,1,8,0,0,17,1,0,44,421,-1
121,2,5,1,0,7,1,1,84,498,353
122,1,8,1,2,8,1,0,55,634,350
124,1,9,1,2,8,1,0,94,701,354
126,3,3,1,0,4,1,1,64,565,378
127,1,5,0,0,8,1,0,35,387,-1
131,1,6,0,0,9,1,0,41,383,-1
132,1,8,0,0,8,1,0,55,384,-1
135,2,4,1,1,7,0,1,42,549,388
136,2,5,1,0,7,1,1,84,448,391
137,1,9,1,0,8,1,0,94,481,394
138,3,3,1,0,4,1,1,64,599,393
139,1,9,1,2,8,1,0,69,691,405
142,2,5,1,0,7,1,1,135,475,416
143,2,4,1,0,7,1,1,42,496,428
146,2,6,0,0,7,1,1,136,448,-1
147,3,4,0,0,4,1,1,96,555,-1
148,3,4,1,0,4,0,1,74,571,450
149,1,6,0,0,8,1,0,41,443,-1
150,1,8,0,0,8,1,0,55,455,-1
151,1,9,1,3,8,1,0,69,770,434
152,3,4,0,0,4,1,1,126,491,-1
153,2,4,1,0,7,1,1,42,569,493
154,3,5,0,0,4,1,1,109,572,-1
155,1,9,0,0,8,1,0,69,473,-1
156,3,4,0,0,4,1,1,138,562,-1
158,2,6,0,0,7,1,1,121,498,-1
159,1,7,0,0,8,1,0,101,519,-1
160,3,4,1,0,4,0,1,74,550,489
163,1,9,1,0,8,1,0,112,500,477
166,1,6,1,3,9,1,0,41,752,535
169,1,10,1,3,8,1,0,114,680,485
170,1,10,1,0,8,1,0,115,586,484
173,1,9,1,1,8,1,0,122,615,489
175,1,10,1,0,8,1,0,124,589,489
176,1,9,1,0,8,1,0,112,620,557
180,1,10,1,3,8,1,0,114,710,528
181,1,10,0,0,8,1,0,139,515,-1
182,1,9,1,0,8,1,0,122,602,541
183,1,10,0,0,9,1,0,115,525,-1
186,1,10,1,0,9,1,0,124,581,515
187,3,4,1,0,4,0,1,74,716,544
189,1,11,1,0,8,1,0,169,647,525
191,1,10,1,0,9,1,0,151,601,530
192,1,11,0,0,8,1,0,170,572,-1
194,1,10,1,0,8,1,0,173,616,539
195,1,10,0,0,8,1,0,114,562,-1
200,1,10,0,0,7,1,0,182,602,-1
201,3,4,1,0,4,0,1,74,628,594
205,1,6,0,0,8,1,0,41,616,-1
206,1,9,0,0,8,1,0,122,589,-1
208,1,10,1,1,8,1,0,139,705,571
209,1,10,0,0,8,1,0,151,584,-1
210,1,9,1,1,8,1,0,112,817,601
211,1,7,1,0,9,1,0,166,696,583
212,1,11,1,0,8,1,0,169,675,586
213,1,10,1,5,7,1,0,139,829,590
216,1,10,1,0,8,1,0,114,664,594
217,1,10,0,0,8,1,0,173,615,-1
219,1,10,0,0,8,1,0,176,620,-1
220,1,7,1,1,8,1,0,166,680,603
222,1,11,1,0,8,1,0,169,784,628
226,1,10,0,0,8,1,0,124,701,-1
227,1,11,1,1,8,1,0,180,682,615
228,1,10,0,0,9,1,0,139,629,-1
231,1,9,0,0,8,1,0,112,645,-1
232,1,10,0,0,9,1,0,151,638,-1
233,1,7,0,0,9,1,0,166,680,-1
234,1,12,0,0,8,1,0,189,647,-1
236,1,11,1,3,8,1,0,208,737,643
238,1,10,1,0,8,1,0,210,741,656
239,1,11,1,1,8,1,0,180,705,634
243,1,11,0,0,8,1,0,216,664,-1
244,1,10,0,0,8,1,0,114,661,-1
247,1,8,1,0,8,1,0,220,807,647
248,1,12,1,0,8,1,0,227,743,649
250,1,11,1,0,8,1,0,180,715,654
251,1,12,1,1,8,1,0,236,766,658
252,1,12,1,1,8,1,0,239,800,658
253,1,11,0,0,8,1,0,208,705,-1
254,1,10,1,0,8,1,0,151,721,681
257,1,11,0,0,8,1,0,180,702,-1
260,1,10,1,0,8,1,0,114,736,684
261,1,10,0,0,8,1,0,210,699,-1
263,1,11,0,0,8,1,0,213,727,-1
265,1,12,1,2,8,1,0,236,785,689
268,1,11,0,0,8,1,0,238,721,-1
269,1,9,0,0,8,1,0,247,717,-1
270,1,7,1,0,10,1,0,166,753,714
273,1,10,0,0,8,1,0,114,723,-1
276,1,12,1,1,8,1,0,236,799,706
277,1,13,1,1,8,1,0,251,836,729
278,1,11,0,0,8,1,0,260,736,-1
280,1,13,0,0,8,1,0,252,729,-1
282,1,13,1,0,8,1,0,265,750,713
284,1,13,1,2,8,1,0,276,838,761
285,1,12,0,0,17,1,0,222,784,-1
287,1,8,0,0,10,1,0,270,741,-1
288,1,10,1,1,8,1,0,151,786,730
289,1,7,0,0,9,1,0,166,750,-1
292,1,11,0,0,9,1,0,238,741,-1
293,1,13,1,0,8,1,0,265,849,751
294,1,10,0,0,8,1,0,210,817,-1
296,1,11,1,2,7,1,0,213,868,737
297,1,13,1,0,8,1,0,252,804,741
298,1,14,0,0,9,1,0,277,768,-1
301,1,10,0,0,8,1,0,151,759,-1
303,1,11,1,2,8,1,0,288,867,750
305,1,12,1,1,7,1,0,296,898,815
306,1,14,0,0,8,1,0,297,804,-1
308,1,11,1,4,7,1,0,213,909,752
309,1,12,1,5,9,1,0,303,1038,760
311,1,12,1,1,7,1,0,308,831,785
312,1,11,0,0,8,1,0,288,781,-1
313,1,13,0,0,8,1,0,265,785,-1
314,1,11,1,1,7,1,0,213,832,766
315,1,13,1,1,9,1,0,309,1029,820
316,1,14,1,2,8,1,0,284,874,775
318,1,12,1,1,7,1,0,314,874,778
319,1,12,1,2,8,1,0,303,945,787
320,1,13,0,0,9,1,0,276,799,-1
321,1,11,1,0,7,1,0,213,841,782
323,1,14,1,0,8,1,0,284,819,790
326,1,14,1,0,8,1,0,277,880,794
327,1,14,0,0,9,1,0,293,825,-1
328,1,13,1,0,7,1,0,311,821,797
329,1,12,0,0,7,1,0,314,832,-1
330,1,15,1,1,8,1,0,316,903,824
331,1,11,1,0,8,1,0,213,863,800
333,1,14,0,0,8,1,0,284,827,-1
334,1,12,1,1,7,1,0,308,896,835
335,1,14,0,0,8,1,0,277,826,-1
336,1,12,0,0,8,1,0,303,831,-1
337,1,13,1,1,7,1,0,318,930,830
338,1,13,1,1,8,1,0,319,924,856
340,1,13,1,1,7,1,0,305,927,824
341,1,14,0,0,9,1,0,315,864,-1
342,1,12,1,5,7,1,0,296,1058,830
343,1,12,0,0,8,1,0,331,863,-1
344,1,16,1,0,8,1,0,330,951,853
346,1,13,1,0,9,1,0,309,898,844
349,1,15,1,0,8,1,0,316,868,840
350,1,13,0,0,7,1,0,305,898,-1
352,1,14,1,1,7,1,0,337,1006,903
353,1,13,1,0,7,1,0,334,931,843
354,1,12,0,0,7,1,0,296,868,-1
355,1,13,0,0,7,1,0,318,874,-1
356,1,16,0,0,8,1,0,349,864,-1
357,1,13,1,0,7,1,0,342,949,909
358,1,12,1,0,7,1,0,308,898,855
359,1,13,0,0,7,1,0,334,896,-1
360,1,14,0,0,7,1,0,353,890,-1
362,1,12,1,3,7,1,0,308,991,871
363,1,13,1,0,9,1,0,309,897,874
366,1,16,0,0,8,1,0,330,889,-1
369,1,14,1,1,8,1,0,338,950,875
370,1,13,1,0,8,1,0,319,932,893
371,1,14,0,0,9,1,0,346,889,-1
372,1,14,1,0,7,1,0,340,945,886
373,1,14,1,1,9,1,0,315,1043,955
376,1,13,1,1,7,1,0,362,997,888
377,1,15,1,2,8,1,0,369,1126,887
378,1,14,0,0,8,1,0,338,911,-1
380,1,14,1,1,7,1,0,376,995,923
382,1,17,0,0,8,1,0,344,951,-1
383,1,15,0,0,7,1,0,372,931,-1
384,1,14,0,0,7,1,0,340,927,-1
386,1,13,1,3,7,1,0,362,1036,930
389,1,15,0,0,8,1,0,369,916,-1
390,1,14,0,0,8,1,0,370,932,-1
391,1,16,0,0,8,1,0,377,959,-1
392,1,13,1,0,10,1,0,309,972,914
394,1,13,0,0,17,1,0,319,945,-1
