254,0,6,3,1350,7
335,0,12,4,1350,7
343,0,11,3,1350,7
377,0,13,3,1484,7
382,0,13,3,1580,7
438,0,14,3,1581,7
387,0,14,3,1631,7
329,0,14,3,1733,7
477,0,14,3,1784,7
254,0,6,3,1350,7
335,0,12,4,1350,7
343,0,11,3,1350,7
377,0,13,3,1484,7
382,0,13,3,1580,7
438,0,14,3,1581,7
387,0,14,3,1631,7
329,0,14,3,1733,7
477,0,14,3,1784,7
