id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,1,6,0,1,4294967295,43,-1
1,0,0,1,1,6,0,1,4294967295,46,-1
2,0,0,1,1,6,0,1,4294967295,84,-1
3,0,1,1,1,6,0,1,0,79,7
4,0,1,1,0,6,1,1,1,47,7
5,0,1,1,1,6,1,1,2,156,7
6,0,2,1,3,6,0,1,3,311,37
7,0,2,0,0,6,1,1,4,47,-1
8,0,2,1,0,6,1,1,5,53,30
9,0,1,0,0,6,0,1,1,42,-1
10,0,3,1,1,6,1,1,6,237,162
14,0,2,0,0,6,1,1,3,77,-1
15,0,1,0,0,6,0,1,2,84,-1
18,0,2,0,0,6,1,1,5,122,-1
21,0,2,0,0,6,1,1,5,156,-1
23,0,4,1,0,6,1,1,10,193,170
24,0,3,1,0,6,0,1,6,228,196
26,0,4,0,0,6,1,1,24,218,-1
27,0,3,0,0,6,0,1,6,242,-1
31,0,3,1,0,6,0,1,6,292,261
32,0,4,0,0,6,0,1,31,292,-1
33,0,3,0,0,6,1,1,6,311,-1
