692,0,31,4,1350,4
725,0,30,3,1350,4
751,0,33,3,1350,4
745,0,31,3,1352,4
687,0,30,3,1360,4
738,0,32,3,1409,4
779,0,33,3,1417,4
840,0,33,3,1478,4
834,0,33,3,1502,4
946,0,35,3,1589,4
961,0,36,3,1638,4
954,0,37,3,1663,4
976,0,38,3,1672,4
997,0,37,3,1743,4
1039,0,38,3,1790,4
692,0,31,4,1350,4
725,0,30,3,1350,4
751,0,33,3,1350,4
745,0,31,3,1352,4
687,0,30,3,1360,4
738,0,32,3,1409,4
779,0,33,3,1417,4
840,0,33,3,1478,4
834,0,33,3,1502,4
946,0,35,3,1589,4
961,0,36,3,1638,4
954,0,37,3,1663,4
976,0,38,3,1672,4
997,0,37,3,1743,4
1039,0,38,3,1790,4
