second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,6,3,1,2,0
20,0,6,3,1,2,0
30,0,8,5,2,4,0
40,0,8,7,2,5,0
50,0,9,9,2,7,0
60,0,10,10,2,8,0
70,0,11,13,2,11,0
80,0,11,14,3,12,0
90,0,11,14,3,12,0
100,0,9,14,3,12,0
110,0,11,17,3,15,0
120,0,11,19,4,17,0
130,0,13,22,4,20,0
140,0,13,23,4,21,0
150,0,14,26,5,24,0
160,0,14,28,5,26,0
170,0,12,30,5,28,0
180,0,14,33,6,31,0
190,0,19,39,7,37,0
200,0,15,40,7,38,0
210,0,15,41,7,39,0
220,0,17,45,7,43,0
230,0,17,47,8,45,0
240,0,14,47,8,45,0
250,0,14,49,8,47,0
260,0,11,49,8,47,0
270,0,8,50,8,48,0
280,0,5,50,8,48,0
290,0,4,50,8,48,0
300,0,5,51,9,49,0
310,0,4,52,10,50,0
320,0,4,52,10,50,0
330,0,4,53,10,51,0
340,0,7,56,10,54,0
350,0,9,59,11,57,0
360,0,11,61,11,59,0
370,0,13,64,11,62,0
380,0,16,68,11,66,0
390,0,18,72,11,70,0
400,0,17,74,11,72,0
410,0,14,76,11,74,0
420,0,12,77,11,75,0
430,0,11,79,12,77,0
440,0,12,82,12,80,0
450,0,15,85,12,83,0
460,0,14,87,12,85,0
470,0,9,87,12,85,0
480,0,7,88,12,86,0
490,0,8,89,12,87,0
500,0,6,89,12,87,0
510,0,6,90,13,88,0
520,0,8,92,14,90,0
530,0,9,93,14,91,0
540,0,11,95,14,93,0
550,0,12,98,14,96,0
560,0,11,99,15,97,0
570,0,12,101,15,99,0
580,0,11,101,15,99,0
590,0,7,101,15,99,0
600,0,8,103,16,101,0
610,0,8,105,16,103,0
620,0,12,109,16,107,0
630,0,16,113,17,111,0
640,0,18,116,17,114,0
650,0,16,118,17,116,0
660,0,14,118,17,116,0
670,0,14,120,17,118,0
680,0,18,124,18,122,0
690,0,17,124,18,122,0
700,0,14,124,18,122,0
710,0,17,128,18,126,0
720,0,14,129,18,127,0
730,0,13,130,18,128,0
740,0,11,131,18,129,0
750,0,14,135,19,133,0
760,0,16,138,20,136,0
770,0,18,141,20,139,0
780,0,18,143,20,141,0
790,0,19,146,21,144,0
800,0,17,148,21,146,0
810,0,13,150,21,148,0
820,0,14,153,22,151,0
830,0,12,154,22,152,0
840,0,11,156,23,154,0
850,0,11,157,23,155,0
860,0,11,160,23,158,0
870,0,12,162,24,160,0
880,0,11,164,24,162,0
890,0,11,166,25,164,0
900,0,14,169,25,167,0
910,0,17,173,25,171,4
920,0,19,175,25,173,6
930,0,16,176,25,174,7
940,0,17,179,26,177,10
950,0,19,181,26,179,12
960,0,20,185,26,183,16
970,0,21,188,26,186,19
980,0,19,191,26,189,22
990,0,19,194,27,192,25
1000,0,18,199,27,197,30
1010,0,22,203,28,201,34
1020,0,21,204,28,202,35
1030,0,19,207,28,205,38
1040,0,18,210,28,208,41
1050,0,20,213,28,211,44
1060,0,18,217,28,215,48
1070,0,16,219,28,217,50
1080,0,12,220,28,218,51
1090,0,13,223,28,221,54
1100,0,14,226,28,224,57
1110,0,14,227,28,225,58
1120,0,12,227,28,225,58
1130,0,10,228,28,226,59
1140,0,13,232,28,230,63
1150,0,16,237,29,235,68
1160,0,18,240,29,238,71
1170,0,19,243,30,241,74
1180,0,22,248,31,246,79
1190,0,21,249,31,247,80
1200,0,18,250,31,248,81
1210,0,15,252,31,250,83
1220,0,13,252,31,250,83
1230,0,10,253,31,251,84
1240,0,9,253,31,251,84
1250,0,7,253,31,251,84
1260,0,8,255,31,253,86
1270,0,9,257,32,255,88
1280,0,13,261,32,259,92
1290,0,17,265,33,263,96
1300,0,16,266,33,264,97
1310,0,17,270,34,268,101
1320,0,20,274,34,272,105
1330,0,20,277,34,275,108
1340,0,18,280,34,278,111
1350,0,21,283,34,281,114
1360,0,22,287,35,285,118
1370,0,22,289,35,287,120
1380,0,19,290,35,288,121
1390,0,19,291,35,289,122
1400,0,18,292,35,290,123
1410,0,20,297,35,295,128
1420,0,17,298,35,296,129
1430,0,16,299,35,297,130
1440,0,17,302,35,300,133
1450,0,16,304,35,302,135
1460,0,17,308,35,306,139
1470,0,21,314,35,312,145
1480,0,19,315,35,313,146
1490,0,19,317,35,315,148
1500,0,14,318,35,316,149
1510,0,17,321,35,319,152
1520,0,13,321,35,319,152
1530,0,10,323,36,321,154
1540,0,8,323,36,321,154
1550,0,9,324,36,322,155
1560,0,6,324,36,322,155
1570,0,6,326,36,324,157
1580,0,8,328,37,326,159
1590,0,12,332,38,330,163
1600,0,11,332,38,330,163
1610,0,9,333,38,331,164
1620,0,8,334,38,332,165
1630,0,11,338,39,336,169
1640,0,13,340,39,338,171
1650,0,13,342,39,340,173
1660,0,12,344,40,342,175
1670,0,14,348,40,346,179
1680,0,13,350,40,348,181
1690,0,14,353,41,351,184
1700,0,12,355,41,353,186
1710,0,14,357,41,355,188
1720,0,13,359,41,357,190
1730,0,13,362,42,360,193
1740,0,12,364,43,362,195
1750,0,12,366,44,364,197
1760,0,12,368,44,366,199
1770,0,13,370,44,368,201
1780,0,13,372,44,370,203
1790,0,16,375,44,373,206
1799,0,18,379,44,377,210
