second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,5,2,1,1,0
20,0,5,2,1,1,0
30,0,7,4,2,3,0
40,0,7,4,2,3,0
50,0,7,4,2,3,0
60,0,5,5,3,4,0
70,0,7,7,3,5,0
80,0,9,9,4,6,0
90,0,11,12,4,8,0
100,0,12,13,4,9,0
110,0,14,15,4,11,0
120,0,17,19,5,15,0
130,0,19,22,6,17,0
140,0,19,23,6,17,0
150,0,18,25,6,19,0
160,0,16,28,6,21,0
170,0,18,30,6,23,0
180,0,15,31,6,24,0
190,0,16,34,6,27,0
200,0,19,37,6,28,0
210,0,23,41,6,30,0
220,0,22,42,6,31,0
230,0,25,46,8,35,0
240,0,22,47,8,36,0
250,0,16,47,8,36,0
260,0,14,49,8,38,0
270,0,15,51,8,40,0
280,0,11,51,8,40,0
290,0,9,52,8,41,0
300,0,11,55,8,44,0
310,0,13,58,8,47,0
320,0,19,64,8,53,0
330,0,21,66,8,55,0
340,0,21,68,8,57,0
350,0,20,70,8,59,0
360,0,17,72,8,61,0
370,0,16,74,8,63,0
380,0,15,75,8,64,0
390,0,15,76,8,65,0
400,0,17,79,8,68,0
410,0,18,81,8,70,0
420,0,17,83,8,72,0
430,0,14,85,8,74,0
440,0,14,86,8,75,0
450,0,15,88,8,77,0
460,0,19,93,8,82,0
470,0,18,94,9,83,0
480,0,17,94,9,83,0
490,0,15,96,9,85,0
500,0,16,99,9,88,0
510,0,15,102,9,91,0
520,0,17,106,9,95,0
530,0,21,111,10,100,0
540,0,22,112,10,101,0
550,0,21,114,10,103,0
560,0,22,118,10,107,0
570,0,18,118,10,107,0
580,0,19,119,10,108,0
590,0,16,121,10,110,0
600,0,18,125,10,114,0
610,0,19,127,10,116,0
620,0,18,129,10,118,0
630,0,19,132,10,121,0
640,0,19,135,10,124,0
650,0,20,136,10,125,0
660,0,19,139,12,128,0
670,0,18,139,12,128,0
680,0,15,139,12,128,0
690,0,14,140,12,129,0
700,0,14,142,12,131,0
710,0,16,145,12,134,0
720,0,15,146,13,135,0
730,0,15,150,14,139,0
740,0,13,150,14,139,0
750,0,18,155,16,144,0
760,0,22,159,16,148,0
770,0,22,161,16,150,0
780,0,20,161,16,150,0
790,0,19,163,16,152,0
800,0,17,164,16,153,0
810,0,16,165,16,154,0
820,0,16,167,16,156,0
830,0,16,169,16,158,0
840,0,15,169,16,158,0
850,0,14,169,16,158,0
860,0,15,173,16,162,0
870,0,13,173,16,162,0
880,0,14,175,16,164,0
890,0,12,177,17,166,0
900,0,12,177,17,166,0
910,0,12,178,17,167,1
920,0,11,179,17,168,2
930,0,10,180,17,169,3
940,0,8,181,17,170,4
950,0,8,183,17,172,6
960,0,14,189,17,178,12
970,0,14,190,17,179,13
980,0,17,193,17,182,16
990,0,21,197,19,186,20
1000,0,21,198,19,187,21
1010,0,21,202,20,191,25
1020,0,20,203,20,192,26
1030,0,17,205,20,194,28
1040,0,13,205,20,194,28
1050,0,13,207,21,196,30
1060,0,13,209,21,198,32
1070,0,15,211,21,200,34
1080,0,17,213,21,202,36
1090,0,22,218,23,207,41
1100,0,22,219,23,208,42
1110,0,15,219,23,208,42
1120,0,13,221,23,210,44
1130,0,13,222,23,211,45
1140,0,13,222,23,211,45
1150,0,16,225,23,214,48
1160,0,15,228,23,217,51
1170,0,15,229,23,218,52
1180,0,14,230,23,219,53
1190,0,14,233,23,222,56
1200,0,14,234,23,223,57
1210,0,15,237,24,226,60
1220,0,18,242,24,231,65
1230,0,20,244,24,233,67
1240,0,22,248,24,237,71
1250,0,23,251,25,240,74
1260,0,23,253,25,242,76
1270,0,23,255,25,244,78
1280,0,19,256,25,245,79
1290,0,15,256,25,245,79
1300,0,14,259,26,248,82
1310,0,18,263,27,252,86
1320,0,21,267,27,256,90
1330,0,21,268,27,257,91
1340,0,21,269,27,258,92
1350,0,22,272,27,261,95
1360,0,19,273,27,262,96
1370,0,18,274,27,263,97
1380,0,16,277,27,266,100
1390,0,17,280,27,269,103
1400,0,17,281,27,270,104
1410,0,16,281,27,270,104
1420,0,13,281,27,270,104
1430,0,14,282,27,271,105
1440,0,15,285,27,274,108
1450,0,15,287,27,276,110
1460,0,16,288,27,277,111
1470,0,17,290,27,279,113
1480,0,18,292,27,281,115
1490,0,22,297,27,286,120
1500,0,20,298,27,287,121
1510,0,20,300,27,289,123
1520,0,18,301,27,290,124
1530,0,19,303,27,292,126
1540,0,17,304,27,293,127
1550,0,16,305,27,294,128
1560,0,16,307,27,296,130
1570,0,17,311,27,300,134
1580,0,17,313,27,302,136
1590,0,21,318,27,307,141
1600,0,20,319,27,308,142
1610,0,16,319,27,308,142
1620,0,15,321,27,310,144
1630,0,17,324,27,313,147
1640,0,21,328,27,317,151
1650,0,21,330,27,319,153
1660,0,21,332,27,321,155
1670,0,21,334,27,323,157
1680,0,19,337,27,326,160
1690,0,15,337,27,326,160
1700,0,13,337,27,326,160
1710,0,16,341,27,330,164
1720,0,19,345,27,334,168
1730,0,17,345,27,334,168
1740,0,16,346,27,335,169
1750,0,17,349,28,338,172
1760,0,18,352,28,341,175
1770,0,17,353,28,342,176
1780,0,16,354,28,343,177
1790,0,15,357,29,346,180
1799,0,18,361,29,350,184
