id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,2,6,0,1,4294967295,127,-1
1,0,0,1,1,6,0,1,4294967295,53,-1
2,0,0,1,3,6,0,1,4294967295,279,-1
3,0,1,1,1,6,1,1,0,146,29
4,0,1,1,0,6,0,1,1,50,9
5,0,1,1,1,6,1,1,2,55,8
6,0,2,0,0,6,1,1,4,48,-1
7,0,2,1,7,6,1,1,5,289,24
8,0,1,0,0,6,0,1,1,53,-1
9,0,3,1,0,6,1,1,7,82,51
10,0,2,0,0,6,1,1,5,55,-1
11,0,2,1,3,6,1,1,3,158,88
12,0,1,1,1,6,0,1,0,241,78
14,0,1,1,4,6,0,1,2,244,62
17,0,3,1,4,6,1,1,7,276,64
18,0,2,1,0,6,1,1,14,140,85
19,0,4,1,1,6,1,1,17,151,73
20,0,1,1,1,6,0,1,2,252,200
21,0,3,1,1,6,1,1,7,232,102
22,0,2,1,2,6,0,1,12,218,86
23,0,5,1,1,6,1,1,19,154,113
24,0,4,0,0,6,1,1,17,103,-1
26,0,1,0,0,6,0,1,0,127,-1
27,0,3,0,0,6,1,1,18,140,-1
28,0,3,1,0,6,1,1,22,157,117
29,0,3,1,0,6,1,1,11,119,96
30,0,2,1,3,6,0,1,14,276,126
31,0,4,0,0,6,1,1,29,119,-1
32,0,2,0,0,6,1,1,12,159,-1
33,0,2,0,0,6,1,1,3,134,-1
34,0,3,1,0,6,1,1,11,130,109
35,0,4,1,1,6,1,1,17,179,112
36,0,3,1,1,6,1,1,7,247,115
37,0,5,1,1,6,1,1,35,188,146
38,0,6,1,0,6,1,1,23,145,120
39,0,3,1,0,6,1,1,11,158,122
40,0,4,0,0,6,1,1,28,157,-1
43,0,7,0,0,6,1,1,38,145,-1
44,0,4,0,0,6,1,1,17,155,-1
45,0,4,1,0,6,1,1,36,217,189
46,0,3,1,0,6,1,1,7,178,141
47,0,4,0,0,6,1,1,39,158,-1
48,0,3,1,0,6,0,1,22,173,137
49,0,3,1,2,6,0,1,30,256,153
50,0,3,0,0,6,1,1,11,158,-1
52,0,2,0,0,6,0,1,14,166,-1
53,0,4,0,0,6,1,1,46,178,-1
54,0,4,0,0,6,0,1,48,173,-1
56,0,6,1,1,6,1,1,37,269,153
57,0,4,1,0,6,1,1,21,184,165
