id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,1,7,0,1,4294967295,181,-1
1,0,0,1,1,7,0,1,4294967295,73,-1
2,0,0,1,2,7,0,1,4294967295,58,-1
3,0,1,1,0,7,0,1,0,175,98
4,0,1,1,1,7,1,1,1,60,8
5,0,1,1,2,7,1,1,2,255,9
6,0,2,1,1,7,1,1,5,139,61
7,0,2,1,0,7,1,1,4,61,25
8,0,1,0,0,7,0,1,1,73,-1
9,0,1,1,0,7,0,1,2,62,24
14,0,3,1,0,7,1,0,6,110,78
19,0,4,0,0,7,1,0,14,110,-1
20,0,3,0,0,7,1,1,6,118,-1
21,0,2,0,0,7,0,1,3,175,-1
22,0,1,0,0,7,1,1,0,181,-1
23,0,2,1,1,7,1,1,5,313,210
26,0,3,1,1,7,1,1,23,452,268
27,0,2,0,0,7,1,1,5,251,-1
29,0,3,0,0,7,1,1,23,313,-1
30,0,4,1,0,7,1,1,26,377,287
31,0,4,0,0,7,1,1,26,365,-1
34,0,5,0,0,7,1,1,30,371,-1
36,0,4,0,0,7,1,1,26,452,-1
