second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,4,1,1,1,0
20,0,5,2,1,2,0
30,0,5,2,1,2,0
40,0,3,2,1,2,0
50,0,2,2,1,2,0
60,0,2,2,1,2,0
70,0,4,4,2,3,0
80,0,7,7,3,6,0
90,0,8,8,4,7,0
100,0,11,11,4,10,0
110,0,11,11,4,10,0
120,0,8,11,4,10,0
130,0,12,15,4,14,0
140,0,16,20,5,19,0
150,0,18,23,6,22,0
160,0,18,26,6,25,0
170,0,18,29,6,28,0
180,0,16,32,8,31,0
190,0,17,37,9,36,0
200,0,17,39,10,38,0
210,0,15,41,10,40,0
220,0,14,42,10,41,0
230,0,14,45,10,44,0
240,0,15,48,10,47,0
250,0,16,51,10,50,0
260,0,17,53,10,52,0
270,0,16,54,10,53,0
280,0,17,58,10,57,0
290,0,12,58,10,57,0
300,0,11,60,10,59,0
310,0,10,60,10,59,0
320,0,14,64,10,63,0
330,0,15,67,11,66,0
340,0,12,67,11,66,0
350,0,9,69,11,68,0
360,0,7,70,11,69,0
370,0,8,72,11,71,0
380,0,11,75,11,74,0
390,0,14,78,11,77,0
400,0,17,82,11,81,0
410,0,18,86,12,85,0
420,0,20,91,12,90,0
430,0,22,94,12,93,0
440,0,19,95,12,94,0
450,0,16,97,12,96,0
460,0,17,100,13,99,0
470,0,16,101,13,100,0
480,0,17,104,13,103,0
490,0,20,110,13,109,0
500,0,21,113,13,112,0
510,0,18,115,13,114,0
520,0,19,119,13,118,0
530,0,18,123,13,122,0
540,0,17,124,13,123,0
550,0,15,126,13,125,0
560,0,15,129,13,128,0
570,0,13,130,13,129,0
580,0,13,133,13,132,0
590,0,18,138,13,137,0
600,0,20,143,13,142,0
610,0,23,148,14,147,0
620,0,22,152,15,151,0
630,0,21,155,15,154,0
640,0,16,156,15,155,0
650,0,18,161,15,160,0
660,0,18,163,15,162,0
670,0,15,164,15,163,0
680,0,17,167,15,166,0
690,0,15,170,15,169,0
700,0,15,172,15,171,0
710,0,17,175,16,174,0
720,0,14,177,16,176,0
730,0,19,184,17,183,0
740,0,20,187,19,186,0
750,0,24,193,19,192,0
760,0,19,195,19,194,0
770,0,17,197,19,196,0
780,0,17,199,19,198,0
790,0,18,202,19,201,0
800,0,17,204,19,203,0
810,0,18,208,19,207,0
820,0,15,210,19,209,0
830,0,15,211,19,210,0
840,0,18,217,19,216,0
850,0,19,221,19,220,0
860,0,19,224,19,223,0
870,0,19,227,19,226,0
880,0,17,229,19,228,0
890,0,12,230,19,229,0
900,0,12,233,19,232,0
910,0,15,237,19,236,0
920,0,15,240,19,239,0
930,0,13,240,19,239,0
940,0,13,244,19,243,0
950,0,17,249,19,248,0
960,0,19,253,20,252,0
970,0,17,255,21,254,0
980,0,15,257,21,256,0
990,0,15,258,21,257,0
1000,0,13,259,21,258,0
1010,0,10,260,21,259,0
1020,0,9,261,21,260,0
1030,0,7,262,21,261,0
1040,0,8,264,21,263,0
1050,0,10,267,21,266,0
1060,0,11,269,21,268,0
1070,0,9,271,21,270,0
1080,0,11,273,21,272,0
1090,0,15,277,21,276,0
1100,0,19,282,21,281,0
1110,0,18,283,21,282,0
1120,0,17,285,21,284,0
1130,0,16,285,21,284,0
1140,0,14,287,22,286,0
1150,0,14,289,22,288,0
1160,0,14,292,23,291,0
1170,0,14,294,23,293,0
1180,0,14,296,23,295,0
1190,0,14,299,24,298,0
1200,0,12,300,24,299,0
1210,0,8,302,24,301,0
1220,0,10,305,24,304,0
1230,0,10,307,24,306,0
1240,0,14,313,25,312,0
1250,0,15,315,25,314,0
1260,0,19,319,26,318,0
1270,0,16,320,26,319,0
1280,0,15,323,26,322,0
1290,0,17,327,26,326,0
1300,0,18,330,26,329,0
1310,0,18,334,26,333,0
1320,0,17,338,26,337,0
1330,0,18,342,27,341,0
1340,0,17,344,27,343,0
1350,0,13,345,28,344,0
1360,0,13,347,28,346,0
1370,0,13,348,28,347,0
1380,0,14,351,28,350,0
1390,0,15,353,28,352,0
1400,0,16,357,28,356,0
1410,0,18,362,30,361,0
1420,0,21,368,30,367,0
1430,0,18,369,30,368,0
1440,0,19,373,30,372,0
1450,0,16,373,30,372,0
1460,0,14,376,32,375,0
1470,0,11,376,32,375,0
1480,0,11,378,32,377,0
1490,0,10,378,32,377,0
1500,0,7,378,32,377,0
1510,0,5,378,32,377,0
1520,0,5,379,32,378,0
1530,0,6,381,32,380,0
1540,0,9,384,32,383,0
1550,0,9,385,32,384,0
1560,0,11,387,32,386,0
1570,0,9,388,32,387,0
1580,0,10,390,33,389,0
1590,0,11,392,33,391,0
1600,0,12,394,33,393,0
1610,0,12,394,33,393,0
1620,0,12,395,33,394,0
1630,0,10,396,33,395,0
1640,0,13,399,33,398,0
1650,0,16,402,33,401,0
1660,0,18,405,33,404,0
1670,0,17,407,34,406,0
1680,0,16,407,34,406,0
1690,0,13,410,35,409,0
1700,0,14,411,35,410,0
1710,0,14,412,35,411,0
1720,0,13,414,35,413,0
1730,0,10,414,35,413,0
1740,0,10,418,35,417,0
1750,0,14,422,35,421,0
1760,0,19,427,35,426,0
1770,0,22,430,35,429,0
1780,0,25,435,37,434,0
1790,0,22,437,37,436,0
1800,0,18,440,37,439,0
1810,0,17,442,38,441,0
1820,0,16,445,38,444,0
1830,0,16,449,38,448,0
1840,0,18,453,39,452,0
1850,0,15,455,39,454,0
1860,0,15,456,39,455,0
1870,0,16,461,39,460,0
1880,0,19,467,40,466,0
1890,0,24,472,40,471,0
1900,0,23,475,41,474,0
1910,0,20,477,41,476,0
1920,0,19,480,41,479,0
1930,0,17,483,42,482,0
1940,0,15,485,42,484,0
1950,0,14,486,42,485,0
1960,0,11,487,42,486,0
1970,0,11,490,42,489,0
1980,0,13,494,42,493,0
1990,0,13,495,42,494,0
2000,0,14,499,42,498,0
2010,0,16,503,42,502,0
2020,0,15,504,42,503,0
2030,0,15,507,43,506,0
2040,0,15,509,43,508,0
2050,0,14,511,43,510,0
2060,0,13,514,43,513,0
2070,0,10,514,43,513,0
2080,0,11,517,43,516,0
2090,0,11,518,43,517,0
2100,0,10,519,43,518,0
2110,0,15,525,44,524,0
2120,0,16,528,44,527,0
2130,0,18,530,44,529,0
2140,0,16,533,44,532,0
2150,0,17,536,44,535,0
2160,0,17,538,45,537,0
2170,0,14,539,45,538,0
2180,0,12,542,45,541,0
2190,0,12,544,45,543,0
2200,0,13,547,45,546,0
2210,0,15,551,46,550,0
2220,0,18,554,46,553,0
2230,0,16,555,46,554,0
2240,0,17,560,48,559,0
2250,0,18,563,49,562,0
2260,0,16,564,49,563,0
2270,0,15,565,49,564,0
2280,0,14,566,49,565,0
2290,0,15,569,49,568,0
2300,0,13,570,49,569,0
2310,0,14,572,49,571,0
2320,0,14,574,49,573,0
2330,0,10,577,49,576,0
2340,0,13,581,49,580,0
2350,0,18,586,49,585,0
2360,0,20,590,49,589,0
2370,0,21,593,49,592,0
2380,0,17,595,49,594,0
2390,0,16,597,49,596,0
2400,0,17,600,49,599,0
2410,0,18,601,49,600,0
2420,0,19,605,49,604,0
2430,0,19,609,49,608,0
2440,0,21,614,50,613,0
2450,0,21,617,50,616,0
2460,0,22,621,50,620,0
2470,0,19,624,52,623,0
2480,0,19,628,52,627,0
2490,0,21,631,52,630,0
2500,0,20,635,52,634,0
2510,0,15,635,52,634,0
2520,0,13,637,52,636,0
2530,0,12,639,52,638,0
2540,0,13,643,52,642,0
2550,0,15,646,53,645,0
2560,0,17,650,53,649,0
2570,0,16,653,53,652,0
2580,0,16,655,54,654,0
2590,0,16,658,54,657,0
2600,0,13,659,55,658,0
2610,0,13,662,55,661,0
2620,0,15,666,56,665,0
2630,0,16,670,56,669,0
2640,0,19,673,57,672,0
2650,0,18,676,57,675,0
2660,0,19,678,57,677,0
2670,0,15,681,57,680,0
2680,0,16,684,58,683,0
2690,0,15,686,59,685,0
2700,0,17,690,60,689,0
2710,0,16,692,60,691,0
2720,0,18,697,60,696,0
2730,0,18,701,60,700,0
2740,0,21,704,60,703,0
2750,0,19,707,60,706,0
2760,0,20,710,60,709,0
2770,0,18,712,60,711,0
2780,0,19,716,62,715,0
2790,0,16,718,62,717,0
2800,0,16,721,62,720,0
2810,0,18,725,62,724,0
2820,0,21,731,63,730,0
2830,0,24,735,64,734,0
2840,0,22,736,64,735,0
2850,0,19,739,64,738,0
2860,0,20,743,65,742,0
2870,0,18,746,65,745,0
2880,0,19,749,65,748,0
2890,0,16,751,65,750,0
2900,0,20,755,65,754,0
