4184,0,111,4,5400,4
4280,0,114,3,5446,4
4290,0,115,3,5456,4
4296,0,112,3,5513,4
4292,0,116,3,5544,4
4332,0,116,3,5571,4
4366,0,116,3,5593,4
4372,0,117,3,5613,4
4390,0,118,3,5632,4
4370,0,119,3,5640,4
4431,0,115,3,5714,4
4475,0,121,3,5752,4
4532,0,120,3,5791,4
4555,0,121,3,5828,4
4530,0,117,3,5833,4
4531,0,122,3,5840,4
4540,0,122,3,5878,4
4604,0,118,3,5900,4
4663,0,129,3,5912,4
4598,0,123,3,5918,4
4649,0,123,3,5943,4
4729,0,123,3,5992,4
4764,0,131,3,6016,4
4771,0,133,3,6056,4
4765,0,127,3,6081,4
4804,0,134,3,6098,4
4808,0,132,3,6117,4
4845,0,134,3,6144,4
4857,0,126,3,6163,4
4860,0,130,3,6168,4
4929,0,135,3,6274,4
4924,0,130,3,6294,4
4962,0,131,3,6297,4
4988,0,130,3,6309,4
4993,0,135,3,6345,4
5028,0,136,3,6373,4
5038,0,131,3,6378,4
5062,0,132,3,6428,4
5068,0,137,3,6451,4
5130,0,133,3,6469,4
