id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,4,5,0,1,4294967295,642,-1
1,0,0,1,5,5,0,1,4294967295,540,-1
2,0,0,1,6,5,0,1,4294967295,772,-1
3,0,1,1,1,5,1,1,0,426,69
4,0,1,1,2,5,1,1,1,1005,61
5,0,1,1,1,5,1,1,2,495,23
6,0,1,1,0,5,1,1,2,226,110
7,0,2,1,1,5,1,1,3,405,150
8,0,1,1,1,5,0,1,0,331,116
9,0,1,1,0,5,1,1,1,371,159
10,0,2,1,0,5,1,1,5,293,190
11,0,1,1,2,5,0,1,2,426,140
12,0,2,1,0,5,0,1,8,383,218
13,0,1,1,12,5,1,1,0,1268,165
14,0,2,1,0,5,1,1,4,389,167
15,0,1,1,0,5,1,1,2,254,187
16,0,2,0,0,5,1,1,6,214,-1
17,0,2,1,0,5,0,1,11,347,183
18,0,2,0,0,5,1,1,3,377,-1
19,0,1,1,3,5,1,1,1,695,193
20,0,3,0,0,5,1,1,14,389,-1
21,0,3,1,0,5,1,1,7,442,250
22,0,1,1,0,5,0,1,0,389,226
23,0,2,1,1,5,1,1,13,573,228
24,0,2,0,0,5,1,1,5,249,-1
25,0,3,0,0,5,1,1,10,293,-1
26,0,1,1,1,6,1,0,1,592,258
28,0,2,1,3,5,1,1,11,733,261
29,0,1,1,0,5,0,1,2,672,327
32,0,2,1,0,5,1,1,19,460,282
35,0,3,0,0,5,1,1,7,304,-1
36,0,1,0,0,5,0,1,1,306,-1
37,0,2,0,0,5,0,1,11,426,-1
38,0,2,1,1,5,1,1,13,674,313
39,0,3,1,4,5,1,1,28,1380,320
41,0,2,1,4,5,1,1,19,1199,490
44,0,3,1,6,5,1,1,23,1005,352
45,0,2,1,0,5,1,1,13,470,359
46,0,2,1,0,6,1,0,26,420,367
47,0,1,1,1,5,0,1,1,957,353
48,0,1,0,0,5,0,1,0,642,-1
49,0,3,0,0,5,1,1,28,394,-1
53,0,1,1,6,5,0,1,2,1300,624
54,0,1,0,0,5,0,1,1,540,-1
55,0,2,0,0,5,1,1,5,397,-1
56,0,3,0,0,5,1,1,23,425,-1
57,0,2,1,0,5,0,1,47,537,456
58,0,4,1,0,5,1,1,44,687,410
59,0,2,0,0,6,1,0,26,592,-1
61,0,2,1,0,5,1,1,13,747,481
63,0,4,1,0,5,1,1,39,481,416
67,0,3,1,0,5,1,1,28,531,415
68,0,4,0,0,5,1,1,67,519,-1
70,0,3,1,0,5,1,1,28,490,465
71,0,3,1,0,5,1,1,38,832,484
74,0,4,1,0,5,1,1,44,593,511
75,0,2,0,0,5,0,1,29,493,-1
76,0,4,1,1,5,1,1,39,1335,464
79,0,2,0,0,5,1,1,47,957,-1
80,0,4,1,0,5,1,1,39,545,479
82,0,2,1,0,5,1,1,4,550,518
83,0,3,0,0,5,1,1,28,733,-1
85,0,5,1,2,5,1,1,76,1400,1282
86,0,4,1,0,5,1,1,39,694,677
87,0,3,0,0,5,1,1,61,747,-1
89,0,3,1,0,5,1,1,41,845,529
90,0,2,1,1,5,1,1,13,842,520
92,0,2,1,0,5,1,1,19,572,526
93,0,3,0,0,5,1,1,38,583,-1
94,0,4,1,0,5,1,1,44,874,526
95,0,2,0,0,5,1,1,13,569,-1
97,0,2,0,0,5,1,1,4,674,-1
99,0,3,1,1,5,1,1,41,765,560
100,0,4,1,3,5,1,1,44,877,594
104,0,5,0,0,5,1,1,94,599,-1
108,0,3,1,0,5,1,1,90,1094,618
109,0,2,1,0,5,1,1,13,680,617
110,0,3,1,0,5,1,1,41,659,629
112,0,4,1,1,5,1,1,99,1033,650
113,0,5,1,0,5,1,1,100,734,673
114,0,4,1,1,5,1,1,44,1165,716
115,0,2,0,0,6,1,0,19,695,-1
116,0,2,1,0,5,0,1,53,668,630
117,0,2,1,0,5,0,1,53,930,681
120,0,3,0,0,5,1,1,90,842,-1
121,0,2,1,0,5,1,1,13,980,724
122,0,3,1,9,5,1,1,41,1722,685
123,0,5,1,1,5,1,1,112,1160,778
124,0,4,0,0,5,1,1,108,1094,-1
130,0,5,1,0,5,1,1,100,738,685
