id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,2,9,0,1,4294967295,72,-1
1,0,0,1,1,9,0,1,4294967295,151,-1
2,0,0,1,1,9,0,1,4294967295,119,-1
3,0,1,1,0,9,1,1,0,110,11
4,0,1,1,1,9,1,1,1,211,27
5,0,1,1,0,9,0,1,2,108,54
6,0,2,0,0,9,1,1,3,42,-1
7,0,2,1,0,9,1,1,4,156,93
8,0,1,1,1,9,1,1,0,141,44
9,0,1,0,0,9,0,1,1,151,-1
10,0,2,0,0,9,0,1,5,108,-1
11,0,1,0,0,9,0,1,2,119,-1
12,0,2,0,0,9,1,1,3,110,-1
13,0,2,1,0,9,1,1,8,145,102
14,0,3,0,0,9,1,1,7,156,-1
15,0,2,0,0,9,1,1,4,211,-1
16,0,2,0,0,9,1,1,8,141,-1
