628,0,7,6,1350,4
656,0,7,3,1350,4
659,0,6,5,1350,4
744,0,6,3,1350,4
729,0,7,3,1361,4
675,0,7,3,1363,4
686,0,7,3,1364,4
741,0,7,3,1376,4
773,0,7,3,1433,4
763,0,7,3,1460,4
790,0,8,3,1468,4
803,0,7,3,1469,4
827,0,8,3,1520,4
823,0,8,3,1536,4
874,0,8,3,1596,4
866,0,7,3,1637,4
880,0,7,3,1650,4
818,0,8,3,1663,4
905,0,8,3,1672,4
950,0,8,3,1778,4
628,0,7,6,1350,4
656,0,7,3,1350,4
659,0,6,5,1350,4
744,0,6,3,1350,4
729,0,7,3,1361,4
675,0,7,3,1363,4
686,0,7,3,1364,4
741,0,7,3,1376,4
773,0,7,3,1433,4
763,0,7,3,1460,4
790,0,8,3,1468,4
803,0,7,3,1469,4
827,0,8,3,1520,4
823,0,8,3,1536,4
874,0,8,3,1596,4
866,0,7,3,1637,4
880,0,7,3,1650,4
818,0,8,3,1663,4
905,0,8,3,1672,4
950,0,8,3,1778,4
