id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,0,9,0,1,4294967295,55,-1
1,0,0,1,3,9,0,1,4294967295,266,-1
2,0,0,1,3,9,0,1,4294967295,163,-1
3,0,1,0,0,9,0,1,0,31,-1
4,0,1,1,1,9,1,1,1,105,20
5,0,1,1,1,9,1,1,2,102,55
6,0,2,1,0,9,1,1,4,122,73
7,0,1,0,0,9,0,1,1,61,-1
9,0,2,1,0,9,1,1,5,92,66
10,0,1,1,0,9,0,1,2,147,80
11,0,1,1,1,9,1,1,1,232,142
12,0,2,0,0,9,1,1,5,102,-1
13,0,2,0,0,9,0,1,10,124,-1
15,0,1,1,0,9,0,1,2,144,114
16,0,2,0,0,9,1,1,15,144,-1
18,0,2,1,2,9,1,1,11,266,153
19,0,3,1,0,9,1,1,18,393,191
20,0,1,1,4,9,1,1,1,501,188
21,0,2,0,0,9,1,1,11,187,-1
22,0,2,1,1,9,1,1,20,527,216
23,0,1,0,0,9,0,1,1,266,-1
24,0,2,0,0,9,1,1,11,232,-1
25,0,3,1,2,9,1,1,18,355,224
26,0,3,0,0,9,1,1,22,244,-1
27,0,4,0,0,9,1,1,19,247,-1
28,0,2,1,1,9,1,1,20,469,311
30,0,3,0,0,9,1,1,18,266,-1
32,0,4,1,0,9,1,1,25,349,305
33,0,3,0,0,9,1,1,22,303,-1
35,0,5,0,0,9,1,1,32,349,-1
36,0,4,0,0,9,1,0,19,393,-1
37,0,3,1,3,9,1,1,22,514,392
38,0,3,1,0,9,1,1,28,362,321
39,0,4,1,0,9,1,1,25,416,329
40,0,2,0,0,9,1,1,20,341,-1
41,0,4,0,0,9,1,1,38,362,-1
42,0,3,0,0,9,1,1,28,469,-1
43,0,5,0,0,9,1,1,39,416,-1
44,0,2,1,1,9,1,1,20,467,370
47,0,3,1,1,9,1,1,44,461,402
48,0,2,1,3,9,1,1,20,578,446
49,0,4,1,0,9,1,1,37,445,403
50,0,3,0,0,9,1,1,22,462,-1
51,0,4,1,0,9,1,1,47,444,413
52,0,3,0,0,9,1,1,44,426,-1
53,0,4,1,0,9,1,1,37,482,419
54,0,5,0,0,9,1,1,49,445,-1
55,0,5,0,0,9,1,1,51,444,-1
56,0,4,0,0,9,1,1,47,454,-1
57,0,5,0,0,9,1,1,53,482,-1
58,0,4,0,0,9,1,1,37,448,-1
60,0,3,1,4,9,1,1,48,830,459
61,0,2,0,0,9,1,1,20,501,-1
62,0,3,0,0,9,1,1,22,527,-1
63,0,4,1,0,9,1,1,37,536,478
64,0,3,1,0,9,1,1,48,521,486
65,0,4,1,2,9,1,1,60,653,529
66,0,5,0,0,9,1,1,63,515,-1
67,0,4,0,0,9,1,1,64,521,-1
69,0,3,1,0,9,1,1,48,584,541
70,0,5,1,0,9,1,1,65,589,542
71,0,4,0,0,9,1,1,69,574,-1
72,0,4,1,0,9,1,1,60,651,613
73,0,5,1,4,9,1,1,65,689,584
74,0,6,0,0,9,1,1,70,589,-1
76,0,6,1,0,9,1,1,73,717,602
77,0,5,0,0,9,1,1,65,650,-1
78,0,6,1,0,9,1,1,73,669,619
79,0,5,0,0,9,1,1,72,645,-1
80,0,7,0,0,9,1,1,76,716,-1
81,0,7,0,0,9,1,1,78,650,-1
82,0,4,1,2,9,1,1,60,780,688
83,0,6,1,1,9,1,1,73,693,636
84,0,7,1,0,9,1,1,83,691,653
85,0,6,1,1,9,1,1,73,801,652
86,0,7,0,0,9,1,1,85,682,-1
88,0,8,0,0,9,1,1,84,679,-1
89,0,6,0,0,9,1,1,73,685,-1
92,0,5,1,0,9,1,1,82,746,699
93,0,7,0,0,9,1,1,85,721,-1
96,0,4,1,1,9,1,1,60,879,758
97,0,5,1,1,9,1,1,82,1030,753
101,0,7,1,1,9,1,1,85,835,756
102,0,6,0,0,9,1,1,97,782,-1
103,0,8,1,2,9,1,1,101,895,789
104,0,5,1,3,9,1,1,96,1023,794
105,0,7,0,0,9,1,1,85,801,-1
107,0,9,1,0,9,1,1,103,871,819
108,0,8,0,0,9,1,1,101,835,-1
109,0,6,0,0,9,1,1,97,827,-1
110,0,5,0,0,9,1,1,96,871,-1
111,0,9,1,1,9,1,1,103,914,838
113,0,10,0,0,9,1,1,107,871,-1
114,0,10,1,2,9,1,1,111,1102,877
115,0,6,1,1,9,1,1,104,1009,868
116,0,9,0,0,9,1,1,103,895,-1
117,0,6,1,0,9,1,1,97,1000,932
118,0,7,1,1,9,1,1,115,1028,953
120,0,6,1,0,9,1,1,104,943,914
121,0,10,0,0,9,1,1,111,914,-1
122,0,11,1,0,9,1,1,114,947,915
123,0,12,0,0,9,1,1,122,938,-1
124,0,6,0,0,9,1,1,104,940,-1
125,0,11,1,2,9,1,1,114,1138,1065
126,0,7,0,0,9,1,1,117,958,-1
127,0,6,0,0,9,1,1,97,973,-1
128,0,8,1,0,9,1,1,118,992,964
130,0,7,0,0,9,1,1,115,981,-1
131,0,9,0,0,9,1,1,128,992,-1
132,0,8,0,0,9,1,1,118,1028,-1
133,0,7,0,0,9,1,1,117,1000,-1
134,0,6,0,0,9,1,1,97,995,-1
135,0,6,1,1,9,1,1,104,1206,995
136,0,7,0,0,9,1,1,135,1032,-1
137,0,6,0,0,9,1,1,97,1016,-1
139,0,7,1,1,9,1,1,135,1190,1095
140,0,12,1,0,9,1,1,125,1108,1076
141,0,11,0,0,9,1,1,114,1091,-1
142,0,13,0,0,9,1,1,140,1108,-1
143,0,12,1,3,9,1,1,125,1384,1093
144,0,13,0,0,9,1,1,143,1135,-1
145,0,8,1,0,9,1,1,139,1146,1106
146,0,12,0,0,9,1,1,125,1138,-1
147,0,7,0,0,9,1,1,135,1132,-1
148,0,9,0,0,9,1,1,145,1127,-1
149,0,8,0,0,9,1,1,139,1190,-1
152,0,7,0,0,9,1,1,135,1206,-1
155,0,13,1,0,9,1,1,143,1240,1169
156,0,14,0,0,9,1,1,155,1239,-1
157,0,13,1,1,9,1,1,143,1317,1219
160,0,14,1,3,9,1,1,157,1464,1280
161,0,13,1,0,9,1,1,143,1400,1351
163,0,15,0,0,9,1,1,160,1310,-1
164,0,15,1,1,9,1,1,160,1458,1337
165,0,16,1,0,9,1,1,164,1416,1351
166,0,15,1,1,9,1,1,160,1469,1354
167,0,14,0,0,9,1,1,161,1400,-1
168,0,17,0,0,9,1,1,165,1416,-1
169,0,13,0,0,9,1,1,143,1384,-1
170,0,16,0,0,9,1,1,164,1458,-1
171,0,15,1,1,9,1,1,160,1475,1398
172,0,16,1,3,9,1,1,166,1695,1411
175,0,16,1,1,9,1,1,171,1601,1413
176,0,15,0,0,9,1,1,160,1427,-1
177,0,17,1,1,9,1,1,172,1580,1486
178,0,16,0,0,9,1,1,166,1448,-1
179,0,17,1,1,9,1,1,175,1626,1552
181,0,18,1,3,9,1,1,177,1747,1497
182,0,17,1,0,9,1,1,172,1634,1580
183,0,19,1,0,9,1,1,181,1561,1515
184,0,18,0,0,9,1,1,177,1580,-1
185,0,20,0,0,9,1,1,183,1540,-1
186,0,19,0,0,9,1,1,181,1555,-1
188,0,18,1,0,9,1,1,179,1618,1563
189,0,17,0,0,9,1,1,175,1581,-1
190,0,19,1,1,9,1,1,181,1690,1617
191,0,19,0,0,9,1,1,188,1586,-1
192,0,18,0,0,9,1,1,179,1626,-1
193,0,18,0,0,9,1,1,182,1634,-1
194,0,17,1,0,9,1,1,172,1694,1651
195,0,20,1,0,9,1,1,190,1723,1628
197,0,19,1,1,9,1,1,181,1745,1679
198,0,20,0,0,9,1,1,190,1690,-1
199,0,21,0,0,19,1,0,195,1723,-1
200,0,17,0,0,9,1,1,172,1695,-1
201,0,20,1,3,9,1,1,197,1958,1690
203,0,21,1,2,9,1,1,201,1970,1721
205,0,20,0,0,9,1,1,197,1719,-1
206,0,19,0,0,9,1,1,181,1747,-1
207,0,22,1,1,9,1,1,203,1843,1798
208,0,21,1,1,9,1,1,201,1850,1790
210,0,22,1,0,9,1,1,208,1846,1806
211,0,21,1,3,9,1,1,201,2129,1893
212,0,23,1,0,9,1,1,207,1844,1809
213,0,23,0,0,9,1,1,210,1837,-1
214,0,24,0,0,9,1,1,212,1838,-1
215,0,22,0,0,9,1,1,208,1840,-1
216,0,23,0,0,9,1,1,207,1843,-1
218,0,22,1,0,9,1,1,203,2028,1914
219,0,22,1,1,9,1,1,211,1979,1904
220,0,22,1,1,9,1,1,211,2061,2012
221,0,23,1,0,9,1,1,219,1981,1934
222,0,23,0,0,9,1,1,218,1944,-1
223,0,22,0,0,9,1,1,203,1970,-1
224,0,24,0,0,9,1,1,221,1981,-1
225,0,23,0,0,9,1,1,219,1963,-1
226,0,23,0,0,9,1,1,218,2028,-1
227,0,23,1,0,9,1,1,220,2060,2023
228,0,22,1,1,9,1,1,211,2133,2085
229,0,23,0,0,9,1,1,220,2061,-1
230,0,23,1,0,9,1,1,228,2144,2096
231,0,22,0,0,9,1,1,211,2129,-1
232,0,24,0,0,9,1,1,230,2115,-1
233,0,23,0,0,9,1,1,228,2121,-1
