id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,5,4,0,1,4294967295,123,-1
1,0,0,1,7,4,0,1,4294967295,199,-1
2,0,0,1,4,4,0,1,4294967295,138,-1
3,0,1,1,5,4,0,1,0,183,9
4,0,1,1,7,4,0,1,1,248,10
5,0,1,1,6,4,1,1,2,220,10
6,0,2,1,4,4,1,1,3,179,43
7,0,2,1,2,4,1,1,5,84,22
8,0,2,1,5,4,0,1,4,134,26
9,0,1,1,0,4,1,1,1,108,28
10,0,1,1,3,4,0,1,0,161,43
11,0,3,1,3,4,1,1,8,155,48
12,0,1,1,3,4,0,1,2,209,45
13,0,2,1,1,4,1,1,5,81,47
14,0,2,0,0,4,1,1,9,108,-1
15,0,3,1,2,4,1,1,7,151,41
16,0,2,1,4,4,0,1,4,156,54
17,0,1,1,3,4,0,1,1,211,86
18,0,2,1,3,4,0,1,10,113,47
19,0,3,1,0,4,1,1,6,110,49
20,0,4,1,0,4,1,1,15,116,50
21,0,2,1,0,4,1,1,12,175,91
22,0,3,1,0,4,1,1,7,71,52
23,0,3,1,0,4,0,1,18,82,52
24,0,4,1,2,4,1,1,11,202,56
25,0,1,1,1,4,0,1,0,133,61
26,0,2,1,0,4,1,1,3,112,54
27,0,4,0,0,4,1,1,19,110,-1
28,0,3,1,0,4,1,1,13,108,61
29,0,5,0,0,4,1,1,20,95,-1
30,0,1,1,3,4,1,1,2,177,68
31,0,2,1,0,4,1,1,5,104,58
32,0,2,1,0,4,1,1,10,89,58
33,0,3,1,0,4,1,1,8,169,59
34,0,3,0,0,4,1,1,26,89,-1
35,0,3,1,2,4,1,1,16,244,59
36,0,3,1,0,4,1,1,6,89,60
37,0,4,0,0,4,1,1,23,82,-1
38,0,4,1,5,4,1,1,15,288,80
39,0,3,0,0,4,1,1,31,104,-1
40,0,3,0,0,4,1,1,7,84,-1
41,0,3,1,0,4,0,1,18,99,63
42,0,3,0,0,5,1,0,32,89,-1
43,0,2,1,2,4,0,1,3,164,66
44,0,4,0,0,4,1,1,36,89,-1
45,0,4,1,0,5,1,0,35,133,95
46,0,2,1,11,4,0,1,4,548,65
47,0,2,1,0,4,1,1,25,96,66
48,0,4,0,0,4,0,1,41,99,-1
49,0,2,1,1,4,1,1,5,197,68
50,0,2,1,0,4,1,1,10,139,73
51,0,3,1,1,4,1,1,8,243,69
52,0,3,1,0,4,1,1,16,160,70
53,0,3,1,2,4,1,1,46,301,94
54,0,3,0,0,4,1,1,47,96,-1
55,0,3,1,2,4,0,1,43,304,72
56,0,3,1,6,4,1,1,6,460,87
57,0,4,0,0,4,1,1,28,100,-1
58,0,4,1,0,4,1,1,11,280,91
60,0,1,1,0,4,0,1,0,111,81
62,0,1,1,0,4,1,1,2,164,85
65,0,2,1,0,4,1,1,5,186,148
68,0,3,1,1,4,1,1,8,246,89
69,0,3,1,0,4,1,1,16,235,90
70,0,1,1,1,4,0,1,0,312,93
71,0,2,1,0,4,1,1,3,232,120
74,0,2,1,4,4,0,1,17,473,94
75,0,3,1,1,4,0,1,18,302,94
76,0,5,1,10,4,1,1,24,672,146
77,0,1,1,0,4,1,1,1,180,98
78,0,3,1,6,4,1,1,6,498,110
79,0,4,0,0,4,1,1,15,151,-1
80,0,3,1,0,4,0,1,8,273,101
81,0,3,1,0,4,0,1,16,257,104
82,0,1,0,0,4,1,1,0,123,-1
83,0,4,1,0,4,1,1,11,199,133
84,0,2,1,0,4,1,1,17,206,120
86,0,1,1,0,4,1,0,1,151,131
88,0,3,0,0,4,0,1,8,134,-1
90,0,3,0,0,4,1,1,21,175,-1
92,0,3,0,0,4,1,1,16,156,-1
94,0,2,0,0,4,1,1,25,133,-1
95,0,2,1,2,4,1,1,30,310,116
96,0,4,0,0,4,1,1,35,148,-1
98,0,1,0,0,4,0,1,2,138,-1
99,0,2,1,0,4,1,1,12,272,131
101,0,4,0,0,4,1,1,33,169,-1
104,0,3,0,0,4,1,1,6,179,-1
105,0,2,1,1,4,1,1,30,311,129
106,0,2,1,0,4,1,1,3,236,136
107,0,2,1,2,4,1,1,4,316,138
109,0,5,1,2,4,1,1,38,358,139
111,0,2,0,0,5,1,0,17,158,-1
112,0,2,0,0,4,0,1,10,161,-1
114,0,3,1,0,4,0,1,43,189,143
115,0,1,1,1,4,1,1,1,376,157
118,0,2,0,0,4,0,1,3,183,-1
119,0,2,1,4,4,1,1,30,526,148
120,0,2,1,0,4,1,1,4,411,153
122,0,2,1,0,4,1,1,12,445,176
124,0,2,1,0,4,1,1,5,332,159
125,0,5,1,0,4,1,1,24,286,160
128,0,2,0,0,4,1,1,30,177,-1
129,0,5,1,4,4,1,1,38,582,163
130,0,2,1,0,4,1,1,4,261,171
131,0,3,1,1,4,0,1,46,506,164
133,0,3,1,0,4,1,1,49,334,165
136,0,4,1,0,4,1,1,51,209,166
138,0,1,1,0,4,1,1,1,519,168
139,0,4,1,0,4,1,1,55,193,169
140,0,2,1,0,4,1,1,17,433,172
142,0,5,0,0,4,1,1,24,202,-1
143,0,2,0,0,4,1,1,5,220,-1
145,0,1,0,0,4,1,1,1,199,-1
