second,family,mature,births,max_generation,changed_births,late_births
2040,0,17,454,37,453,0
2050,0,14,455,37,454,0
2060,0,17,459,37,458,0
2070,0,17,459,37,458,0
2080,0,17,463,37,462,0
2090,0,18,468,37,467,0
2100,0,20,470,37,469,0
2110,0,22,475,37,474,0
2120,0,26,479,37,478,0
2130,0,26,480,37,479,0
2140,0,21,481,37,480,0
2150,0,21,486,37,485,0
2160,0,19,486,37,485,0
2170,0,22,490,37,489,0
2180,0,21,492,37,491,0
2190,0,18,492,37,491,0
2200,0,14,493,37,492,0
2210,0,16,497,37,496,0
2220,0,18,500,37,499,0
2230,0,19,502,37,501,0
2240,0,20,503,37,502,0
2250,0,16,504,37,503,0
2260,0,14,506,37,505,0
2270,0,16,509,39,508,0
2280,0,14,509,39,508,0
2290,0,20,515,39,514,0
2300,0,20,516,39,515,0
2310,0,20,518,40,517,0
2320,0,19,520,40,519,0
2330,0,18,520,40,519,0
2340,0,17,523,40,522,0
2350,0,21,527,41,526,0
2360,0,23,530,41,529,0
2370,0,22,531,41,530,0
2380,0,20,535,41,534,0
2390,0,20,538,41,537,0
2400,0,20,541,42,540,0
2410,0,21,544,42,543,0
2420,0,22,546,43,545,0
2430,0,21,546,43,545,0
2440,0,18,546,43,545,0
2450,0,19,549,43,548,0
2460,0,21,552,43,551,0
2470,0,22,554,43,553,0
2480,0,21,556,43,555,0
2490,0,20,556,43,555,0
2500,0,17,557,43,556,0
2510,0,14,559,44,558,0
2520,0,14,561,44,560,0
2530,0,15,563,44,562,0
2540,0,15,564,44,563,0
2550,0,16,566,44,565,0
2560,0,19,570,45,569,0
2570,0,19,572,46,571,0
2580,0,21,577,47,576,0
2590,0,19,578,47,577,0
2600,0,19,580,47,579,0
2610,0,17,582,47,581,0
2620,0,13,582,47,581,0
2630,0,17,587,48,586,0
2640,0,22,594,48,593,0
2650,0,24,597,49,596,0
2660,0,24,597,49,596,0
2670,0,21,600,49,599,0
2680,0,17,603,50,602,0
2690,0,16,604,50,603,0
2700,0,20,608,50,607,0
2710,0,18,609,50,608,0
2720,0,18,610,50,609,0
2730,0,17,610,50,609,0
2740,0,15,614,50,613,0
2750,0,16,616,50,615,0
2760,0,19,619,51,618,0
2770,0,19,621,51,620,0
2780,0,14,622,52,621,0
2790,0,15,625,53,624,0
2800,0,15,626,53,625,0
2810,0,16,629,53,628,0
2820,0,15,630,53,629,0
2830,0,18,633,54,632,0
2840,0,17,635,55,634,0
2850,0,17,636,55,635,0
2860,0,13,636,55,635,0
2870,0,14,638,55,637,0
2880,0,12,639,55,638,0
2890,0,14,643,55,642,0
2900,0,17,647,55,646,0
2910,0,22,653,55,652,0
2920,0,21,654,55,653,0
2930,0,20,656,55,655,0
2940,0,17,656,55,655,0
2950,0,14,657,55,656,0
2960,0,16,660,55,659,0
2970,0,18,663,55,662,0
2980,0,19,668,55,667,0
2990,0,18,669,55,668,0
3000,0,20,673,55,672,0
3010,0,18,675,55,674,0
3020,0,18,676,55,675,0
3030,0,14,677,55,676,0
3040,0,13,678,55,677,0
3050,0,14,680,55,679,0
3060,0,14,681,55,680,0
3070,0,13,682,55,681,0
3080,0,15,685,55,684,0
3090,0,15,688,55,687,0
3100,0,17,690,55,689,0
3110,0,20,694,55,693,0
3120,0,20,695,55,694,0
3130,0,16,696,55,695,0
3140,0,19,701,55,700,0
3150,0,18,703,55,702,0
3160,0,17,704,55,703,0
3170,0,16,707,55,706,0
3180,0,16,708,56,707,0
3190,0,16,710,56,709,0
3200,0,19,714,57,713,0
3210,0,19,716,58,715,0
3220,0,18,717,58,716,0
3230,0,20,720,58,719,0
3240,0,21,723,58,722,0
3250,0,20,726,58,725,0
3260,0,17,727,58,726,0
3270,0,17,728,58,727,0
3280,0,14,729,58,728,0
3290,0,15,732,58,731,0
3300,0,18,735,58,734,0
3310,0,17,737,58,736,0
3320,0,16,737,58,736,0
3330,0,14,738,58,737,0
3340,0,17,743,58,742,0
3350,0,17,744,58,743,0
3360,0,17,746,58,745,0
3370,0,17,749,58,748,0
3380,0,16,749,58,748,0
3390,0,18,751,58,750,0
3400,0,19,755,58,754,0
3410,0,20,757,58,756,0
3420,0,22,759,58,758,0
3430,0,23,761,58,760,0
3440,0,23,764,58,763,0
3450,0,20,766,58,765,0
3460,0,20,766,58,765,0
3470,0,19,770,58,769,0
3480,0,18,771,58,770,0
3490,0,17,772,58,771,0
3500,0,19,776,59,775,0
3510,0,20,781,59,780,0
3520,0,19,782,59,781,0
3530,0,19,783,59,782,0
3540,0,15,783,59,782,0
3550,0,13,785,59,784,0
3560,0,15,788,60,787,0
3570,0,15,791,60,790,0
3580,0,15,792,60,791,0
3590,0,15,795,60,794,0
3600,0,17,798,60,797,0
3610,0,20,803,60,802,5
3620,0,20,804,60,803,6
3630,0,22,809,60,808,11
3640,0,20,809,60,808,11
3650,0,18,809,60,808,11
3660,0,19,811,60,810,13
3670,0,20,816,61,815,18
3680,0,20,819,61,818,21
3690,0,18,820,61,819,22
3700,0,18,823,61,822,25
3710,0,16,825,62,824,27
3720,0,17,829,62,828,31
3730,0,19,834,62,833,36
3740,0,21,836,62,835,38
3750,0,22,839,62,838,41
3760,0,21,841,62,840,43
3770,0,19,842,62,841,44
3780,0,16,842,62,841,44
3790,0,15,843,62,842,45
3800,0,12,844,62,843,46
3810,0,12,846,63,845,48
3820,0,13,847,63,846,49
3830,0,14,849,64,848,51
3840,0,15,851,64,850,53
3850,0,15,851,64,850,53
3860,0,18,856,65,855,58
3870,0,17,857,65,856,59
3880,0,16,859,65,858,61
3890,0,17,861,65,860,63
3900,0,18,864,65,863,66
3910,0,22,868,65,867,70
3920,0,22,870,65,869,72
3930,0,25,876,66,875,78
3940,0,27,879,66,878,81
3950,0,25,879,66,878,81
3960,0,27,884,66,883,86
3970,0,26,887,66,886,89
3980,0,23,887,66,886,89
3990,0,22,889,67,888,91
4000,0,20,890,67,889,92
4010,0,20,893,68,892,95
4020,0,18,895,68,894,97
4030,0,17,897,68,896,99
4040,0,20,901,69,900,103
4050,0,21,904,70,903,106
4060,0,20,906,70,905,108
4070,0,20,908,70,907,110
4080,0,22,911,70,910,113
4090,0,22,916,70,915,118
4100,0,19,918,70,917,120
4110,0,19,919,70,918,121
4120,0,21,921,70,920,123
4130,0,18,924,70,923,126
4140,0,19,928,70,927,130
4150,0,18,929,70,928,131
4160,0,20,932,71,931,134
4170,0,19,935,71,934,137
4180,0,15,935,71,934,137
4190,0,18,940,71,939,142
4200,0,21,945,72,944,147
4210,0,22,946,72,945,148
4220,0,19,948,72,947,150
4230,0,22,952,72,951,154
4240,0,23,955,72,954,157
4250,0,20,956,73,955,158
4260,0,18,957,73,956,159
4270,0,20,961,73,960,163
4280,0,15,962,73,961,164
4290,0,13,963,73,962,165
4300,0,15,968,73,967,170
4310,0,15,968,73,967,170
4320,0,11,969,73,968,171
4330,0,14,972,73,971,174
4340,0,16,974,73,973,176
4350,0,16,975,73,974,177
4360,0,17,978,73,977,180
4370,0,19,980,73,979,182
4380,0,24,985,73,984,187
4390,0,19,987,73,986,189
4400,0,19,990,73,989,192
4410,0,19,991,73,990,193
4420,0,19,992,73,991,194
4430,0,20,995,73,994,197
4440,0,19,997,73,996,199
4450,0,20,1002,73,1001,204
4460,0,21,1004,73,1003,206
4470,0,21,1006,73,1005,208
4480,0,19,1007,73,1006,209
4490,0,19,1011,73,1010,213
4500,0,17,1011,73,1010,213
4510,0,15,1011,73,1010,213
4520,0,11,1012,73,1011,214
4530,0,11,1015,73,1014,217
4540,0,11,1016,73,1015,218
4550,0,11,1016,73,1015,218
4560,0,12,1018,73,1017,220
4570,0,14,1021,74,1020,223
4580,0,17,1024,74,1023,226
4590,0,19,1028,75,1027,230
4600,0,19,1030,75,1029,232
4610,0,21,1032,75,1031,234
4620,0,18,1035,75,1034,237
4630,0,21,1038,75,1037,240
4640,0,19,1038,75,1037,240
4650,0,14,1039,75,1038,241
4660,0,18,1045,75,1044,247
4670,0,19,1046,75,1045,248
4680,0,18,1048,76,1047,250
4690,0,21,1052,76,1051,254
4700,0,21,1054,76,1053,256
4710,0,18,1054,76,1053,256
4720,0,14,1054,76,1053,256
4730,0,11,1056,76,1055,258
4740,0,14,1059,76,1058,261
4750,0,17,1062,76,1061,264
4760,0,21,1066,77,1065,268
4770,0,20,1068,78,1067,270
4780,0,18,1069,78,1068,271
4790,0,12,1070,78,1069,272
4800,0,12,1070,78,1069,272
4810,0,11,1070,78,1069,272
4820,0,14,1074,78,1073,276
4830,0,19,1080,80,1079,282
4840,0,23,1084,80,1083,286
4850,0,21,1088,80,1087,290
4860,0,19,1092,80,1091,294
4870,0,20,1094,80,1093,296
4880,0,20,1095,80,1094,297
4890,0,14,1095,80,1094,297
4900,0,12,1096,80,1095,298
4910,0,13,1098,80,1097,300
4920,0,11,1098,80,1097,300
4930,0,11,1101,81,1100,303
4940,0,14,1104,82,1103,306
4950,0,14,1105,82,1104,307
4960,0,18,1110,84,1109,312
4970,0,21,1114,84,1113,316
4980,0,21,1115,84,1114,317
4990,0,19,1117,84,1116,319
5000,0,21,1121,84,1120,323
5010,0,19,1122,84,1121,324
5020,0,16,1122,84,1121,324
5030,0,11,1122,84,1121,324
5040,0,13,1125,84,1124,327
5050,0,10,1125,84,1124,327
5060,0,13,1130,86,1129,332
5070,0,15,1132,86,1131,334
5080,0,16,1134,86,1133,336
5090,0,14,1136,86,1135,338
5100,0,15,1137,86,1136,339
5110,0,15,1137,86,1136,339
5120,0,16,1141,86,1140,343
5130,0,18,1144,86,1143,346
5140,0,19,1145,86,1144,347
5150,0,18,1148,86,1147,350
5160,0,16,1150,86,1149,352
5170,0,15,1151,86,1150,353
5180,0,15,1152,86,1151,354
5190,0,12,1153,86,1152,355
5200,0,14,1156,86,1155,358
5210,0,15,1157,86,1156,359
5220,0,14,1160,86,1159,362
5230,0,13,1161,86,1160,363
5240,0,13,1162,86,1161,364
5250,0,15,1165,86,1164,367
5260,0,17,1168,86,1167,370
5270,0,15,1169,86,1168,371
5280,0,18,1173,86,1172,375
5290,0,24,1180,86,1179,382
5300,0,25,1182,86,1181,384
5310,0,22,1183,86,1182,385
5320,0,22,1187,86,1186,389
5330,0,22,1189,86,1188,391
5340,0,22,1190,86,1189,392
5350,0,18,1191,86,1190,393
5360,0,17,1193,87,1192,395
5370,0,19,1196,87,1195,398
5380,0,19,1199,87,1198,401
5390,0,15,1199,87,1198,401
5400,0,13,1200,87,1199,402
5410,0,11,1203,87,1202,405
5420,0,11,1205,88,1204,407
5430,0,14,1208,89,1207,410
5440,0,16,1210,89,1209,412
5450,0,12,1210,89,1209,412
5460,0,13,1213,90,1212,415
5470,0,12,1213,90,1212,415
5480,0,14,1215,90,1214,417
5490,0,14,1218,90,1217,420
5500,0,14,1220,91,1219,422
5510,0,18,1224,91,1223,426
5520,0,22,1230,91,1229,432
5530,0,24,1232,92,1231,434
5540,0,23,1233,92,1232,435
5550,0,23,1236,92,1235,438
5560,0,19,1236,92,1235,438
5570,0,17,1238,92,1237,440
5580,0,13,1239,92,1238,441
5590,0,18,1244,93,1243,446
5600,0,20,1247,94,1246,449
5610,0,20,1249,94,1248,451
5620,0,21,1252,94,1251,454
5630,0,16,1252,94,1251,454
5640,0,14,1252,94,1251,454
5650,0,16,1255,94,1254,457
5660,0,17,1258,96,1257,460
5670,0,15,1258,96,1257,460
5680,0,14,1259,96,1258,461
5690,0,17,1264,96,1263,466
5700,0,19,1266,96,1265,468
5710,0,19,1267,96,1266,469
5720,0,19,1271,96,1270,473
5730,0,20,1274,96,1273,476
5740,0,20,1275,96,1274,477
5750,0,19,1277,96,1276,479
5760,0,18,1278,96,1277,480
5770,0,15,1280,97,1279,482
5780,0,16,1281,97,1280,483
5790,0,16,1281,97,1280,483
5800,0,17,1283,97,1282,485
5810,0,19,1287,98,1286,489
5820,0,16,1288,98,1287,490
5830,0,19,1291,98,1290,493
5840,0,21,1294,98,1293,496
5850,0,22,1298,98,1297,500
5860,0,24,1301,98,1300,503
5870,0,22,1301,98,1300,503
5880,0,19,1303,98,1302,505
5890,0,18,1306,100,1305,508
5900,0,17,1306,100,1305,508
5910,0,17,1309,100,1308,511
5920,0,17,1312,100,1311,514
5930,0,21,1316,100,1315,518
5940,0,19,1316,100,1315,518
5950,0,15,1318,100,1317,520
5960,0,16,1320,100,1319,522
5970,0,19,1323,100,1322,525
5980,0,23,1328,100,1327,530
5990,0,23,1330,100,1329,532
6000,0,20,1332,100,1331,534
6010,0,18,1334,100,1333,536
6020,0,19,1337,100,1336,539
6030,0,20,1338,100,1337,540
6040,0,15,1338,100,1337,540
6050,0,15,1340,101,1339,542
6060,0,16,1343,102,1342,545
6070,0,16,1343,102,1342,545
6080,0,17,1347,102,1346,549
6090,0,20,1351,102,1350,553
6100,0,20,1353,102,1352,555
6110,0,20,1355,102,1354,557
6120,0,21,1358,102,1357,560
6130,0,18,1359,102,1358,561
6140,0,18,1362,102,1361,564
6150,0,23,1367,103,1366,569
6160,0,24,1370,103,1369,572
6170,0,25,1372,103,1371,574
6180,0,23,1376,104,1375,578
6190,0,23,1379,104,1378,581
6200,0,20,1380,104,1379,582
6210,0,21,1382,104,1381,584
6220,0,20,1385,104,1384,587
6230,0,20,1386,105,1385,588
6240,0,19,1386,105,1385,588
6250,0,17,1387,105,1386,589
6260,0,16,1390,105,1389,592
6270,0,13,1390,105,1389,592
6280,0,15,1394,105,1393,596
6290,0,13,1394,105,1393,596
6300,0,13,1396,105,1395,598
6310,0,14,1399,105,1398,601
6320,0,15,1401,105,1400,603
6330,0,16,1403,105,1402,605
6340,0,13,1403,105,1402,605
6350,0,10,1404,105,1403,606
6360,0,11,1407,105,1406,609
6370,0,12,1409,105,1408,611
6380,0,17,1414,105,1413,616
6390,0,24,1421,106,1420,623
6400,0,26,1423,106,1422,625
6410,0,25,1424,106,1423,626
6420,0,22,1428,106,1427,630
6430,0,17,1428,106,1427,630
6440,0,14,1429,106,1428,631
6450,0,12,1430,106,1429,632
6460,0,11,1433,106,1432,635
6470,0,13,1435,106,1434,637
6480,0,14,1438,106,1437,640
6490,0,15,1440,106,1439,642
6500,0,15,1440,106,1439,642
6510,0,17,1445,106,1444,647
6520,0,23,1452,108,1451,654
6530,0,22,1453,108,1452,655
6540,0,22,1455,108,1454,657
6550,0,22,1459,109,1458,661
6560,0,22,1461,109,1460,663
6570,0,22,1463,109,1462,665
6580,0,20,1467,109,1466,669
6590,0,18,1468,109,1467,670
6600,0,18,1471,109,1470,673
6610,0,20,1475,109,1474,677
6620,0,16,1476,109,1475,678
6630,0,20,1480,109,1479,682
6640,0,21,1481,109,1480,683
6650,0,24,1485,109,1484,687
6660,0,22,1486,109,1485,688
6670,0,20,1487,109,1486,689
6680,0,20,1490,109,1489,692
6690,0,18,1491,109,1490,693
6700,0,18,1493,109,1492,695
6710,0,19,1497,110,1496,699
6720,0,23,1501,111,1500,703
6730,0,18,1502,111,1501,704
6740,0,17,1505,111,1504,707
6750,0,21,1509,111,1508,711
6760,0,20,1511,111,1510,713
6770,0,19,1513,112,1512,715
6780,0,19,1516,112,1515,718
6790,0,19,1516,112,1515,718
6800,0,17,1517,112,1516,719
6810,0,18,1519,112,1518,721
6820,0,20,1523,112,1522,725
6830,0,17,1524,112,1523,726
6840,0,19,1528,112,1527,730
6850,0,20,1530,112,1529,732
6860,0,20,1531,112,1530,733
6870,0,19,1533,113,1532,735
6880,0,21,1535,113,1534,737
6890,0,18,1535,113,1534,737
6900,0,19,1536,113,1535,738
6910,0,16,1540,114,1539,742
6920,0,17,1542,115,1541,744
6930,0,20,1545,115,1544,747
6940,0,19,1548,115,1547,750
6950,0,19,1551,115,1550,753
6960,0,17,1552,115,1551,754
6970,0,19,1556,115,1555,758
6980,0,20,1558,115,1557,760
6990,0,17,1560,116,1559,762
7000,0,15,1561,116,1560,763
7010,0,18,1565,116,1564,767
7020,0,16,1566,116,1565,768
7030,0,20,1570,116,1569,772
7040,0,17,1572,117,1571,774
7050,0,17,1573,117,1572,775
7060,0,15,1573,117,1572,775
7070,0,15,1577,117,1576,779
7080,0,18,1582,117,1581,784
7090,0,19,1583,117,1582,785
7100,0,20,1586,117,1585,788
7110,0,19,1589,117,1588,791
7120,0,16,1589,117,1588,791
7130,0,16,1590,117,1589,792
7140,0,15,1591,117,1590,793
7150,0,15,1593,117,1592,795
7160,0,15,1595,118,1594,797
7170,0,18,1598,119,1597,800
7180,0,15,1600,119,1599,802
7190,0,16,1602,119,1601,804
7199,0,16,1603,119,1602,805
