id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,3,6,0,1,4294967295,145,-1
1,0,0,1,1,6,0,1,4294967295,69,-1
2,0,0,1,2,6,0,1,4294967295,154,-1
3,0,1,1,3,6,1,1,0,146,12
4,0,1,1,4,6,1,1,1,96,29
5,0,1,1,1,6,1,1,2,113,11
6,0,2,1,1,6,1,1,5,107,57
7,0,2,1,4,6,1,1,3,271,28
8,0,1,1,0,6,1,1,0,149,83
9,0,3,1,1,6,1,1,7,131,58
10,0,2,1,1,6,1,1,4,178,36
11,0,1,1,0,6,1,1,2,129,102
12,0,1,0,0,6,1,1,1,69,-1
13,0,3,1,3,6,1,1,10,165,68
14,0,2,1,5,6,1,1,4,209,49
15,0,2,0,0,6,1,1,3,81,-1
16,0,3,1,1,6,1,1,14,159,66
17,0,2,1,1,6,1,1,4,105,62
18,0,3,1,0,6,1,1,6,86,64
19,0,4,1,0,6,1,1,9,125,94
20,0,3,1,0,6,1,1,17,98,69
21,0,2,0,0,6,1,1,5,113,-1
22,0,3,1,0,6,1,1,7,117,71
23,0,4,0,0,6,1,1,18,86,-1
24,0,4,1,2,6,1,1,13,150,75
26,0,2,1,0,6,1,1,4,115,76
27,0,4,0,0,6,1,1,20,98,-1
28,0,3,0,0,6,1,1,6,107,-1
29,0,3,1,1,6,1,1,14,117,79
30,0,4,1,0,6,1,1,16,108,81
31,0,5,1,0,6,1,1,24,190,91
32,0,3,0,0,6,1,1,17,95,-1
33,0,3,0,0,6,1,1,10,110,-1
34,0,3,0,0,6,1,1,26,104,-1
35,0,3,1,6,6,1,1,7,355,126
36,0,4,1,0,6,1,1,29,116,87
38,0,4,1,0,6,1,1,13,107,88
39,0,5,0,0,6,1,1,30,108,-1
41,0,3,1,1,6,1,1,14,124,93
42,0,5,0,0,6,1,1,36,116,-1
43,0,2,1,1,6,1,1,3,145,109
44,0,4,0,0,6,1,1,16,123,-1
45,0,1,1,0,6,0,1,0,134,100
46,0,4,1,2,6,1,1,41,223,102
47,0,5,0,0,6,1,1,19,125,-1
48,0,4,1,2,6,1,1,13,224,102
50,0,5,1,0,6,1,1,24,166,109
51,0,3,1,0,6,1,1,14,174,108
52,0,2,0,0,6,1,1,11,129,-1
54,0,1,0,0,6,0,1,0,145,-1
56,0,1,0,0,6,0,1,2,149,-1
59,0,4,0,0,6,1,1,13,154,-1
60,0,3,1,0,6,1,1,43,182,116
63,0,5,1,0,6,1,1,46,176,127
64,0,3,1,1,6,1,1,14,190,150
66,0,2,1,0,6,1,1,3,215,122
67,0,5,0,0,6,1,1,24,136,-1
69,0,4,0,0,6,1,1,60,182,-1
72,0,6,0,0,6,1,1,31,179,-1
73,0,2,0,0,6,1,1,8,149,-1
74,0,3,0,0,6,1,1,10,178,-1
75,0,3,0,0,6,1,1,66,215,-1
76,0,4,0,0,6,1,1,16,159,-1
79,0,4,1,2,6,1,1,35,270,133
80,0,6,0,0,6,1,1,63,176,-1
81,0,5,1,1,6,1,1,48,185,145
83,0,5,0,0,6,1,1,46,162,-1
84,0,4,0,0,6,1,1,51,174,-1
85,0,4,1,1,6,1,1,35,191,146
86,0,6,0,0,6,1,1,50,166,-1
87,0,5,1,0,6,1,1,79,241,194
90,0,6,1,0,6,1,1,81,178,152
92,0,5,1,2,6,1,1,85,330,154
94,0,4,1,2,6,1,1,64,285,157
95,0,5,1,1,6,1,1,48,224,186
96,0,4,0,0,6,1,1,35,177,-1
97,0,6,1,3,6,1,1,92,367,267
98,0,5,1,1,6,1,1,94,334,182
99,0,6,0,0,6,1,1,81,185,-1
101,0,5,0,0,6,1,1,85,191,-1
103,0,3,0,0,6,1,1,14,197,-1
104,0,4,0,0,6,1,1,64,189,-1
109,0,5,1,4,6,1,1,46,354,195
114,0,6,0,0,6,1,0,98,207,-1
116,0,6,1,0,6,1,1,95,248,193
117,0,5,1,1,6,1,1,94,286,195
122,0,5,0,0,6,1,1,48,224,-1
123,0,7,0,0,6,1,1,116,248,-1
124,0,4,1,0,6,1,1,35,261,212
125,0,6,1,0,6,1,1,109,249,202
126,0,6,1,0,6,1,1,117,252,230
127,0,6,0,0,6,1,1,95,224,-1
128,0,3,1,0,6,1,1,7,280,217
129,0,5,1,1,6,1,1,79,309,227
130,0,5,0,0,6,1,1,94,285,-1
131,0,6,0,0,6,1,1,87,241,-1
132,0,6,1,1,6,1,1,109,307,218
134,0,6,1,0,6,1,1,98,292,259
135,0,5,0,0,6,1,1,124,261,-1
137,0,4,0,0,6,1,1,128,280,-1
138,0,7,0,0,6,1,1,125,249,-1
139,0,4,1,1,6,1,1,35,436,259
141,0,7,1,0,6,1,1,132,320,254
144,0,6,1,2,6,1,1,109,422,254
145,0,6,1,2,6,1,1,129,372,234
146,0,5,0,0,6,1,1,79,270,-1
147,0,7,1,0,6,1,1,145,301,247
148,0,3,0,0,6,1,1,7,260,-1
149,0,6,0,0,6,1,1,129,267,-1
151,0,8,0,0,6,1,1,147,289,-1
153,0,7,1,1,6,1,1,145,399,304
154,0,7,1,1,6,1,1,144,318,261
155,0,7,0,0,6,1,1,134,292,-1
156,0,7,0,0,6,1,0,132,307,-1
157,0,8,1,1,6,1,1,154,325,280
158,0,4,1,0,6,1,1,35,292,272
159,0,7,1,0,6,1,1,97,334,310
162,0,6,1,1,7,1,0,109,380,320
163,0,6,1,0,6,1,1,92,315,280
164,0,8,0,0,6,1,1,141,320,-1
165,0,4,1,1,6,1,1,35,478,289
167,0,9,1,0,6,1,1,157,316,287
168,0,7,0,0,6,1,1,163,315,-1
169,0,7,1,1,6,1,1,144,352,301
170,0,5,1,2,6,1,1,139,440,326
172,0,8,0,0,6,1,1,154,318,-1
173,0,10,0,0,6,1,1,167,316,-1
175,0,5,1,1,6,1,1,165,540,445
176,0,9,0,0,6,1,1,157,325,-1
178,0,8,1,3,6,1,1,169,530,308
179,0,6,0,0,6,1,1,92,330,-1
180,0,8,1,4,6,1,1,153,456,363
182,0,9,1,2,6,1,1,178,437,322
183,0,7,0,0,6,1,1,144,422,-1
184,0,7,0,0,6,1,1,145,372,-1
185,0,8,0,0,6,1,1,169,340,-1
187,0,7,1,0,6,1,1,97,350,323
188,0,4,0,0,6,1,1,35,355,-1
191,0,7,1,0,7,1,0,162,363,328
192,0,8,0,0,6,1,1,187,350,-1
193,0,10,1,3,6,1,1,182,509,380
194,0,6,0,0,6,1,1,109,354,-1
195,0,6,1,1,6,1,1,170,447,379
197,0,7,1,0,6,1,1,97,375,338
198,0,9,0,0,6,1,1,178,358,-1
200,0,7,0,0,7,1,0,162,376,-1
202,0,5,0,0,6,1,1,139,436,-1
204,0,7,0,0,6,1,1,97,367,-1
205,0,8,0,0,6,1,1,197,375,-1
210,0,9,1,2,6,1,1,180,518,370
212,0,8,0,0,6,1,1,153,394,-1
213,0,10,1,0,6,1,1,210,431,378
217,0,9,1,2,6,1,1,180,585,387
218,0,11,0,0,6,1,1,213,410,-1
221,0,7,1,1,6,1,1,195,427,386
222,0,11,1,0,6,1,1,193,417,388
223,0,9,1,3,6,1,1,178,492,398
224,0,6,1,0,6,1,1,170,448,397
225,0,10,1,1,6,1,1,182,461,394
226,0,8,1,3,6,1,1,221,551,399
227,0,10,1,1,6,1,1,217,493,454
228,0,12,0,0,6,1,1,222,417,-1
229,0,9,1,0,6,1,1,180,457,421
230,0,10,1,3,6,1,1,210,644,439
231,0,11,1,1,6,1,1,193,487,430
233,0,11,1,0,6,1,1,225,465,418
234,0,7,0,0,6,1,1,195,447,-1
236,0,9,1,0,6,1,1,226,491,449
237,0,10,0,0,6,1,1,182,426,-1
238,0,10,1,0,6,1,1,223,450,422
239,0,8,0,0,6,1,1,221,427,-1
241,0,6,0,0,6,1,1,170,440,-1
243,0,7,0,0,6,1,1,224,448,-1
244,0,12,0,0,6,1,1,233,458,-1
246,0,9,1,0,6,1,1,178,502,494
247,0,11,0,0,6,1,1,238,450,-1
248,0,10,0,0,6,1,1,229,448,-1
249,0,11,0,0,6,1,1,225,461,-1
251,0,9,1,0,6,1,1,180,460,434
252,0,10,1,0,6,1,1,223,480,435
