id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,5,5,0,1,4294967295,1799,-1
1,0,0,1,5,5,0,1,4294967295,320,-1
2,0,0,1,3,5,0,1,4294967295,439,-1
3,0,1,1,2,5,1,1,0,625,65
4,0,1,1,5,5,0,1,1,1799,58
5,0,1,1,2,5,1,1,2,391,61
6,0,2,1,1,5,0,1,4,311,91
7,0,1,1,2,5,0,1,1,1774,85
8,0,1,1,5,5,0,1,0,1799,145
9,0,1,1,4,5,1,1,2,1799,84
10,0,2,1,2,5,1,1,5,363,114
11,0,1,1,0,5,0,1,1,237,102
12,0,2,1,1,5,0,1,4,459,138
13,0,1,1,2,5,0,1,2,530,170
14,0,1,1,7,5,1,1,1,1799,153
15,0,2,0,0,5,0,1,7,731,-1
16,0,2,1,0,5,1,1,3,699,144
17,0,3,1,2,5,1,1,10,1799,168
18,0,2,1,0,5,1,1,5,359,151
19,0,2,0,0,5,0,1,11,237,-1
20,0,2,1,2,5,1,1,9,1799,158
21,0,3,1,0,5,1,1,6,235,186
22,0,3,1,7,5,0,1,12,1799,170
23,0,2,1,2,5,0,1,4,1799,169
24,0,2,1,1,5,1,1,14,526,163
25,0,2,1,6,5,0,1,8,1799,184
26,0,1,1,0,5,1,1,0,487,189
27,0,2,1,6,5,1,1,3,1423,200
28,0,2,1,1,5,1,1,9,1799,213
29,0,1,1,0,5,0,1,1,1799,224
30,0,2,1,1,5,1,1,14,1799,197
31,0,4,1,0,5,1,1,22,1799,208
32,0,2,0,0,5,1,1,5,391,-1
33,0,4,1,0,5,1,1,17,1799,214
34,0,3,1,0,5,1,1,10,1799,200
35,0,3,0,0,5,1,1,16,452,-1
36,0,3,1,0,5,1,1,24,1799,200
37,0,3,1,0,5,0,1,25,597,200
38,0,3,0,0,5,0,1,12,459,-1
39,0,3,0,0,5,1,1,6,230,-1
40,0,2,1,0,5,0,1,8,1799,240
41,0,1,1,0,5,1,1,0,1799,556
42,0,2,1,0,5,0,1,4,439,298
43,0,3,1,0,5,1,1,27,1799,206
44,0,3,1,0,5,1,1,30,1799,226
45,0,2,1,0,5,1,1,14,1799,224
46,0,3,1,0,5,0,1,25,440,229
47,0,3,0,0,5,1,1,10,363,-1
49,0,1,0,0,5,1,1,1,317,-1
51,0,2,1,0,5,1,1,14,1799,253
53,0,1,0,0,5,1,1,2,376,-1
54,0,4,1,0,5,1,1,17,1799,265
57,0,2,1,0,5,1,1,9,1799,337
58,0,2,1,0,5,0,1,13,1799,323
61,0,2,1,0,5,1,1,14,1799,724
64,0,2,1,0,5,0,1,13,1799,369
67,0,4,0,0,5,1,1,17,591,-1
68,0,4,1,0,5,1,1,22,1799,373
69,0,2,0,0,5,1,1,13,530,-1
70,0,3,1,0,5,1,1,20,1555,405
71,0,4,1,0,5,0,1,22,1799,401
72,0,4,1,0,5,0,1,22,470,440
74,0,3,1,0,5,1,1,23,474,445
75,0,3,1,0,5,1,1,25,724,450
76,0,4,1,0,5,0,1,22,1799,461
79,0,3,1,0,5,0,1,23,1799,621
80,0,3,1,0,5,1,1,25,1799,469
82,0,2,1,0,5,1,1,8,1799,504
84,0,4,1,0,5,0,1,22,620,489
86,0,3,1,0,5,1,1,25,564,497
91,0,3,0,0,5,1,1,16,699,-1
92,0,4,1,0,5,0,1,22,1799,552
93,0,3,1,0,5,0,1,25,1799,626
96,0,3,1,0,5,1,1,27,651,574
99,0,3,1,0,5,1,1,20,1799,649
101,0,3,1,0,5,1,1,27,1799,607
103,0,3,1,0,5,1,1,27,1799,630
105,0,2,1,0,5,1,1,4,1691,1177
107,0,3,1,0,5,1,1,27,1799,661
110,0,3,1,0,5,1,1,27,1799,709
111,0,3,1,0,5,1,1,28,1799,709
112,0,3,0,0,5,1,1,27,1423,-1
115,0,2,1,0,5,1,1,14,1799,826
117,0,1,1,0,5,0,1,0,1799,1627
118,0,2,1,0,5,0,1,7,1799,1433
121,0,2,1,0,5,0,1,7,1598,1565
124,0,2,1,0,5,1,1,8,1799,1608
127,0,2,0,0,5,0,1,7,1774,-1
129,0,2,1,0,5,1,1,8,1799,1780
130,0,2,1,0,5,1,1,9,1799,1784
131,0,2,1,0,5,1,1,14,1799,1791
