second,family,mature,births,max_generation,changed_births,late_births
240,3,1,1,1,1,0
250,0,7,29,4,18,0
250,1,9,22,6,22,0
250,2,2,6,4,6,0
250,3,1,1,1,1,0
260,0,5,30,4,19,0
260,1,11,24,6,24,0
260,2,3,7,5,7,0
260,3,1,1,1,1,0
270,0,5,32,4,21,0
270,1,11,24,6,24,0
270,2,4,8,6,8,0
270,3,1,1,1,1,0
280,0,6,33,4,22,0
280,1,12,25,6,25,0
280,2,3,8,6,8,0
280,3,1,1,1,1,0
290,0,6,33,4,22,0
290,1,11,25,6,25,0
290,2,3,8,6,8,0
290,3,1,1,1,1,0
300,0,10,37,4,26,0
300,1,11,25,6,25,0
300,2,3,8,6,8,0
300,3,2,2,1,2,0
310,0,10,37,4,26,0
310,1,9,25,6,25,0
310,2,4,9,6,9,0
310,3,2,2,1,2,0
320,0,9,37,4,26,0
320,1,10,26,6,26,0
320,2,4,10,6,10,0
320,3,2,2,1,2,0
330,0,8,38,5,27,0
330,1,9,26,6,26,0
330,2,4,10,6,10,0
330,3,2,2,1,2,0
340,0,8,39,5,28,0
340,1,10,28,6,28,0
340,2,3,10,6,10,0
340,3,3,3,1,2,0
350,0,7,40,5,29,0
350,1,12,31,7,31,0
350,2,2,10,6,10,0
350,3,3,3,1,2,0
360,0,6,41,5,30,0
360,1,13,32,7,32,0
360,2,3,11,6,11,0
360,3,3,3,1,2,0
370,0,5,41,5,30,0
370,1,13,32,7,32,0
370,2,3,11,6,11,0
370,3,3,3,1,2,0
380,0,5,41,5,30,0
380,1,12,33,7,33,0
380,2,3,11,6,11,0
380,3,3,3,1,2,0
390,0,7,44,6,33,0
390,1,14,35,7,35,0
390,2,3,11,6,11,0
390,3,3,3,1,2,0
400,0,7,44,6,33,0
400,1,13,36,7,36,0
400,2,3,11,6,11,0
400,3,2,3,1,2,0
410,0,5,44,6,33,0
410,1,14,37,7,37,0
410,2,2,11,6,11,0
410,3,2,3,1,2,0
420,0,4,45,6,34,0
420,1,12,37,7,37,0
420,2,3,12,7,12,0
420,3,2,3,1,2,0
430,0,5,46,6,35,0
430,1,13,38,7,38,0
430,2,3,12,7,12,0
430,3,2,3,1,2,0
440,0,5,46,6,35,0
440,1,12,38,7,38,0
440,2,3,12,7,12,0
440,3,2,3,1,2,0
450,0,4,47,6,36,0
450,1,11,40,8,40,0
450,2,3,12,7,12,0
450,3,2,3,1,2,0
460,0,5,48,6,37,0
460,1,12,41,8,41,0
460,2,3,13,8,13,0
460,3,2,3,1,2,0
470,0,5,49,7,38,0
470,1,12,42,8,42,0
470,2,3,13,8,13,0
470,3,2,3,1,2,0
480,0,5,49,7,38,0
480,1,12,43,8,43,0
480,2,3,13,8,13,0
480,3,2,3,1,2,0
490,0,3,50,7,39,0
490,1,11,43,8,43,0
490,2,2,13,8,13,0
490,3,2,3,1,2,0
500,0,5,53,7,42,0
500,1,11,44,8,44,0
500,2,2,13,8,13,0
500,3,2,3,1,2,0
510,0,5,53,7,42,0
510,1,11,44,8,44,0
510,2,2,13,8,13,0
510,3,2,3,1,2,0
520,0,7,55,7,44,0
520,1,12,45,8,45,0
520,2,2,13,8,13,0
520,3,2,3,1,2,0
530,0,8,56,7,45,0
530,1,11,46,8,46,0
530,2,1,13,8,13,0
530,3,2,3,1,2,0
540,0,9,57,8,46,0
540,1,11,48,9,48,0
540,2,1,13,8,13,0
540,3,2,3,1,2,0
550,0,10,58,9,47,0
550,1,11,49,9,49,0
550,2,1,13,8,13,0
550,3,2,3,1,2,0
560,0,10,61,10,50,0
560,1,13,51,9,51,0
560,2,1,13,8,13,0
560,3,2,3,1,2,0
570,0,14,67,12,56,0
570,1,11,51,9,51,0
570,2,1,13,8,13,0
570,3,2,3,1,2,0
580,0,16,69,13,58,0
580,1,11,51,9,51,0
580,2,1,13,8,13,0
580,3,0,3,1,2,0
590,0,19,74,14,63,0
590,1,12,52,9,52,0
590,2,1,13,8,13,0
590,3,0,3,1,2,0
600,0,20,76,14,65,0
600,1,8,52,9,52,0
600,2,2,14,8,14,0
600,3,0,3,1,2,0
610,0,19,78,14,67,0
610,1,8,53,9,53,0
610,2,2,14,8,14,0
610,3,0,3,1,2,0
620,0,16,82,15,71,0
620,1,8,53,9,53,0
620,2,2,14,8,14,0
620,3,0,3,1,2,0
630,0,20,87,16,76,0
630,1,8,53,9,53,0
630,2,2,15,9,15,0
630,3,0,3,1,2,0
640,0,22,90,16,79,0
640,1,8,54,10,54,0
640,2,3,16,9,16,0
640,3,0,3,1,2,0
650,0,24,94,16,83,0
650,1,8,54,10,54,0
650,2,3,16,9,16,0
650,3,0,3,1,2,0
660,0,24,97,17,86,0
660,1,7,54,10,54,0
660,2,3,16,9,16,0
660,3,0,3,1,2,0
670,0,30,106,18,95,0
670,1,7,54,10,54,0
670,2,3,16,9,16,0
670,3,0,3,1,2,0
680,0,28,106,18,95,0
680,1,7,55,10,55,0
680,2,4,17,10,17,0
680,3,0,3,1,2,0
690,0,25,108,18,97,0
690,1,7,55,10,55,0
690,2,4,17,10,17,0
690,3,0,3,1,2,0
700,0,25,114,19,103,0
700,1,7,55,10,55,0
700,2,4,17,10,17,0
700,3,0,3,1,2,0
710,0,26,117,19,106,0
710,1,8,57,11,57,0
710,2,2,17,10,17,0
710,3,0,3,1,2,0
720,0,24,121,20,110,0
720,1,8,57,11,57,0
720,2,2,17,10,17,0
720,3,0,3,1,2,0
730,0,17,123,20,112,0
730,1,9,59,11,59,0
730,2,2,17,10,17,0
730,3,0,3,1,2,0
740,0,17,125,20,114,0
740,1,10,60,11,60,0
740,2,2,17,10,17,0
740,3,0,3,1,2,0
750,0,19,129,21,118,0
750,1,9,60,11,60,0
750,2,2,17,10,17,0
750,3,0,3,1,2,0
760,0,17,130,21,119,0
760,1,9,60,11,60,0
760,2,1,17,10,17,0
760,3,0,3,1,2,0
770,0,16,134,21,123,0
770,1,9,61,12,61,0
770,2,2,18,10,18,0
770,3,0,3,1,2,0
780,0,22,141,21,130,0
780,1,8,62,12,62,0
780,2,2,18,10,18,0
780,3,0,3,1,2,0
790,0,28,147,21,136,0
790,1,8,62,12,62,0
790,2,2,18,10,18,0
790,3,0,3,1,2,0
800,0,26,149,21,138,0
800,1,7,63,13,63,0
800,2,2,18,10,18,0
800,3,0,3,1,2,0
810,0,24,152,21,141,0
810,1,6,63,13,63,0
810,2,2,18,10,18,0
810,3,0,3,1,2,0
820,0,30,160,21,149,0
820,1,6,63,13,63,0
820,2,2,18,10,18,0
820,3,0,3,1,2,0
830,0,29,161,21,150,0
830,1,5,63,13,63,0
