id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,5,6,0,1,4294967295,178,-1
1,0,0,1,1,6,0,1,4294967295,130,-1
2,0,0,1,2,6,0,1,4294967295,140,-1
3,0,1,0,0,6,1,1,0,28,-1
4,0,1,1,2,6,0,1,1,118,38
5,0,1,1,3,6,1,1,2,297,79
7,0,1,1,4,6,1,1,0,235,54
8,0,2,1,0,6,1,1,4,115,45
9,0,3,0,0,6,1,1,8,115,-1
10,0,1,0,0,6,0,1,1,105,-1
11,0,2,1,1,6,1,1,4,215,59
12,0,2,1,0,6,1,1,7,104,61
13,0,3,1,1,6,1,1,11,199,66
14,0,1,1,1,6,0,1,0,159,67
15,0,3,0,0,6,1,1,12,104,-1
16,0,2,0,0,6,1,1,4,118,-1
17,0,2,1,0,6,1,1,7,134,75
18,0,2,1,3,6,1,1,14,233,75
19,0,4,1,2,6,1,1,13,195,97
20,0,1,1,5,6,0,1,0,307,84
21,0,3,0,0,6,1,1,17,134,-1
22,0,3,1,2,6,1,1,18,172,97
23,0,3,0,0,6,1,1,11,215,-1
24,0,2,1,1,6,1,1,5,286,86
25,0,2,1,1,6,1,1,7,253,110
26,0,2,1,1,6,1,1,20,225,98
27,0,1,1,1,6,0,1,2,225,124
28,0,2,0,0,6,1,1,14,159,-1
29,0,3,1,0,6,1,1,24,214,108
30,0,1,1,1,6,0,1,0,298,97
31,0,5,1,0,6,1,1,19,239,104
32,0,4,1,2,6,1,1,22,300,121
33,0,3,1,2,6,1,1,26,292,111
34,0,2,0,0,6,1,1,30,163,-1
35,0,4,0,0,6,1,1,13,129,-1
36,0,1,1,1,6,0,1,0,144,111
37,0,3,1,1,6,1,1,18,227,125
38,0,2,1,1,6,0,1,20,191,113
40,0,4,0,0,6,1,1,29,145,-1
41,0,3,0,0,6,1,1,25,134,-1
42,0,5,1,0,6,1,1,19,332,123
43,0,2,1,1,6,1,1,36,286,119
44,0,6,0,0,6,1,1,31,239,-1
45,0,3,1,4,6,1,1,38,461,147
46,0,2,1,1,6,1,1,5,295,129
47,0,3,0,0,6,1,1,24,237,-1
48,0,2,1,0,6,1,1,20,284,156
49,0,5,1,2,6,1,1,32,290,130
50,0,1,0,0,6,1,1,0,178,-1
51,0,4,1,1,6,1,1,22,362,140
53,0,3,1,0,6,1,1,18,272,142
54,0,5,0,0,6,1,1,19,195,-1
55,0,2,1,8,6,1,1,5,400,179
57,0,3,0,0,6,1,1,26,225,-1
58,0,3,1,0,6,1,1,25,193,165
59,0,4,0,0,6,1,1,22,172,-1
61,0,2,1,2,6,1,1,7,339,168
64,0,4,0,0,6,1,1,13,199,-1
65,0,2,1,0,6,1,1,27,260,171
67,0,5,1,4,6,1,1,32,424,185
68,0,4,1,0,6,1,1,37,300,191
69,0,2,0,0,6,1,1,7,235,-1
70,0,2,1,0,6,1,1,20,216,195
72,0,2,0,0,6,0,1,27,217,-1
73,0,2,0,0,6,0,1,30,221,-1
76,0,5,0,0,6,1,1,32,300,-1
78,0,4,0,0,6,1,1,37,227,-1
79,0,4,1,3,6,1,1,33,488,228
80,0,2,1,4,6,1,1,20,559,233
81,0,2,0,0,6,1,1,5,236,-1
84,0,3,0,0,6,1,1,25,253,-1
85,0,3,1,0,6,1,1,43,259,229
87,0,4,1,2,6,1,1,45,388,224
88,0,3,1,0,6,1,1,46,274,226
90,0,6,1,0,6,1,1,49,332,228
92,0,5,1,1,6,1,1,51,363,253
94,0,3,1,1,6,1,1,55,362,232
95,0,4,0,0,6,1,1,53,250,-1
97,0,3,1,0,6,1,1,61,309,236
98,0,3,0,0,6,1,1,65,260,-1
99,0,4,0,0,6,1,1,45,255,-1
101,0,6,1,0,6,1,1,67,335,241
102,0,4,1,2,6,1,1,33,484,261
103,0,3,0,0,6,1,1,43,263,-1
105,0,6,1,0,6,1,1,49,371,245
106,0,3,1,1,6,1,1,55,436,246
107,0,2,0,0,6,0,1,20,307,-1
108,0,3,0,0,6,1,1,24,286,-1
110,0,2,1,2,6,0,1,30,421,266
113,0,2,0,0,6,1,1,5,297,-1
114,0,3,0,0,6,1,1,46,288,-1
115,0,3,1,1,6,1,1,55,360,270
117,0,4,1,2,6,1,1,45,573,271
119,0,3,1,0,6,1,1,61,334,269
