second,family,mature,births,max_generation,changed_births,late_births
0,0,1,0,0,0,0
0,1,1,0,0,0,0
0,2,1,0,0,0,0
0,3,1,0,0,0,0
10,0,1,0,0,0,0
10,1,1,0,0,0,0
10,2,2,1,1,0,0
10,3,1,0,0,0,0
20,0,1,0,0,0,0
20,1,1,0,0,0,0
20,2,2,1,1,0,0
20,3,1,0,0,0,0
30,0,1,0,0,0,0
30,1,1,0,0,0,0
30,2,2,1,1,0,0
30,3,1,0,0,0,0
40,0,1,0,0,0,0
40,1,2,1,1,1,0
40,2,3,2,2,0,0
40,3,1,0,0,0,0
50,0,0,0,0,0,0
50,1,2,1,1,1,0
50,2,3,2,2,0,0
50,3,2,1,1,1,0
60,0,0,0,0,0,0
60,1,2,1,1,1,0
60,2,4,3,3,1,0
60,3,2,1,1,1,0
70,0,0,0,0,0,0
70,1,3,2,2,2,0
70,2,4,3,3,1,0
70,3,2,1,1,1,0
80,0,0,0,0,0,0
80,1,4,3,3,3,0
80,2,4,4,3,2,0
80,3,2,1,1,1,0
90,0,0,0,0,0,0
90,1,4,3,3,3,0
90,2,4,4,3,2,0
90,3,3,2,1,2,0
100,0,0,0,0,0,0
100,1,6,5,4,5,0
100,2,4,4,3,2,0
100,3,4,3,2,3,0
110,0,0,0,0,0,0
110,1,6,5,4,5,0
110,2,4,4,3,2,0
110,3,5,4,2,4,0
120,0,0,0,0,0,0
120,1,5,5,4,5,0
120,2,4,4,3,2,0
120,3,5,4,2,4,0
130,0,0,0,0,0,0
130,1,7,7,5,7,0
130,2,4,4,3,2,0
130,3,5,4,2,4,0
140,0,0,0,0,0,0
140,1,10,10,6,10,0
140,2,5,5,4,3,0
140,3,5,4,2,4,0
150,0,0,0,0,0,0
150,1,11,11,6,11,0
150,2,5,5,4,3,0
150,3,5,4,2,4,0
160,0,0,0,0,0,0
160,1,13,13,6,13,0
160,2,3,5,4,3,0
160,3,4,4,2,4,0
170,0,0,0,0,0,0
170,1,11,14,6,14,0
170,2,3,5,4,3,0
170,3,4,4,2,4,0
180,0,0,0,0,0,0
180,1,12,15,7,15,0
180,2,4,6,4,4,0
180,3,4,4,2,4,0
190,0,0,0,0,0,0
190,1,11,16,7,16,0
190,2,4,6,4,4,0
190,3,4,4,2,4,0
200,0,0,0,0,0,0
200,1,10,17,7,17,0
200,2,4,6,4,4,0
200,3,4,4,2,4,0
210,0,0,0,0,0,0
210,1,9,19,7,19,0
210,2,4,6,4,4,0
210,3,4,4,2,4,0
220,0,0,0,0,0,0
220,1,11,22,7,22,0
220,2,3,6,4,4,0
220,3,4,4,2,4,0
230,0,0,0,0,0,0
230,1,12,23,8,23,0
230,2,4,7,5,5,0
230,3,4,4,2,4,0
240,0,0,0,0,0,0
240,1,13,24,8,24,0
240,2,4,7,5,5,0
