id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,2,4,0,1,4294967295,98,-1
1,0,0,1,8,4,0,1,4294967295,168,-1
2,0,0,1,6,4,0,1,4294967295,143,-1
3,0,1,1,7,4,1,1,0,228,10
4,0,1,1,3,4,0,1,1,103,6
5,0,1,1,1,4,1,1,2,60,6
6,0,2,1,0,4,1,0,4,59,26
7,0,2,1,7,4,1,1,3,316,55
8,0,1,1,3,4,1,1,2,148,21
9,0,1,1,4,4,1,1,1,148,25
10,0,1,1,1,4,0,1,0,154,63
11,0,2,1,1,4,1,1,8,92,53
12,0,2,1,0,4,1,1,5,111,26
13,0,2,1,3,4,1,1,9,102,30
14,0,3,0,0,4,1,1,12,111,-1
15,0,3,0,0,4,1,0,6,59,-1
16,0,1,1,3,4,0,1,2,271,52
17,0,3,1,0,4,1,1,13,67,44
18,0,2,1,0,4,1,1,4,69,37
19,0,1,1,1,4,1,1,1,133,53
20,0,2,1,1,4,1,1,9,100,66
21,0,3,0,0,4,1,1,18,69,-1
22,0,2,1,0,4,1,1,4,143,66
23,0,4,0,0,4,1,1,17,65,-1
24,0,3,1,3,4,1,1,13,204,55
25,0,3,1,0,4,1,1,11,86,58
26,0,2,1,0,4,1,1,19,123,81
27,0,4,1,0,4,1,1,24,100,62
28,0,4,0,0,4,1,1,25,86,-1
29,0,1,1,0,4,1,1,2,98,63
30,0,2,1,0,4,1,1,8,96,64
32,0,1,1,0,4,1,1,1,125,64
34,0,3,1,1,4,1,1,13,124,74
35,0,2,1,0,4,1,1,3,154,85
36,0,3,1,1,4,1,1,7,141,67
37,0,2,0,0,4,1,1,29,98,-1
38,0,2,1,0,4,0,1,10,96,68
39,0,3,0,0,4,1,1,11,92,-1
41,0,2,0,0,4,1,1,32,125,-1
42,0,2,1,2,4,0,1,16,128,81
43,0,3,0,0,4,1,1,22,121,-1
44,0,3,1,1,4,1,1,20,137,71
46,0,3,0,0,4,1,1,30,96,-1
47,0,4,1,0,4,1,1,36,163,72
49,0,4,1,0,4,1,1,24,102,73
50,0,1,1,2,4,1,1,2,184,80
51,0,3,0,0,4,0,1,38,96,-1
52,0,2,1,2,4,1,1,8,141,75
53,0,1,1,0,4,1,1,1,197,75
54,0,4,1,0,4,1,1,44,127,79
55,0,5,0,0,4,1,1,27,100,-1
56,0,2,1,1,4,1,1,9,100,77
57,0,5,0,0,4,1,1,47,129,-1
58,0,3,1,0,4,1,1,7,122,83
59,0,3,1,1,4,1,1,52,142,79
60,0,4,1,0,4,1,1,34,113,86
61,0,2,0,0,4,0,1,4,103,-1
62,0,2,0,0,4,1,1,53,148,-1
63,0,3,0,0,4,1,1,20,100,-1
64,0,3,1,0,4,1,1,56,124,85
65,0,4,0,0,4,1,1,36,108,-1
66,0,4,1,2,4,1,1,24,181,85
67,0,4,1,1,4,1,1,59,169,84
68,0,2,1,0,4,1,1,50,134,85
69,0,3,0,0,4,1,1,13,102,-1
70,0,1,1,2,4,0,1,1,179,104
71,0,3,1,0,4,1,1,42,125,86
74,0,1,1,1,4,0,1,2,169,95
75,0,3,1,0,4,1,1,7,152,106
77,0,2,1,1,4,1,1,3,156,97
79,0,2,1,1,4,1,1,9,194,118
80,0,2,1,0,4,1,1,16,138,114
82,0,4,0,0,4,1,1,24,204,-1
83,0,3,0,0,4,1,1,26,123,-1
86,0,4,0,0,4,1,1,34,124,-1
88,0,3,0,0,4,1,1,35,154,-1
89,0,3,1,0,4,0,1,42,161,104
91,0,4,0,0,4,1,1,44,119,-1
92,0,2,1,0,4,1,1,50,173,119
94,0,3,1,0,4,1,1,52,173,105
96,0,1,0,0,4,1,1,2,143,-1
97,0,4,0,0,4,1,1,64,124,-1
99,0,5,1,0,4,1,1,66,154,111
101,0,4,0,0,4,1,1,59,133,-1
102,0,5,1,1,4,1,1,67,200,121
103,0,3,0,0,4,1,1,68,125,-1
104,0,2,0,0,4,1,1,8,147,-1
105,0,5,0,0,4,1,1,54,127,-1
106,0,2,1,0,4,0,1,70,180,113
108,0,3,0,0,4,1,1,42,128,-1
110,0,3,1,0,4,1,1,7,158,118
111,0,2,1,3,4,1,1,3,206,125
112,0,5,1,5,4,1,1,66,280,136
113,0,2,0,0,4,1,1,16,145,-1
115,0,1,1,4,4,0,1,1,214,127
117,0,2,1,1,4,0,1,74,184,128
120,0,3,1,2,4,1,1,7,221,129
121,0,2,0,0,4,1,1,9,148,-1
123,0,4,0,0,4,1,1,75,152,-1
125,0,3,1,0,4,1,1,77,147,130
126,0,3,1,0,4,1,1,79,205,157
127,0,6,1,0,4,1,1,102,208,172
130,0,4,0,0,4,0,1,89,161,-1
131,0,4,0,0,4,1,1,110,153,-1
132,0,2,1,0,4,1,1,115,182,144
134,0,6,0,0,4,1,1,99,154,-1
135,0,4,1,0,4,1,1,120,233,177
136,0,2,1,1,4,0,1,70,187,140
137,0,2,1,0,4,1,1,3,162,139
140,0,1,1,1,4,0,1,1,344,138
142,0,3,0,0,4,0,1,106,180,-1
143,0,3,1,0,4,1,1,7,165,139
144,0,3,0,0,4,1,1,77,156,-1
145,0,2,0,0,4,0,1,74,169,-1
147,0,4,0,0,4,1,1,94,163,-1
150,0,5,0,0,4,1,1,47,163,-1
152,0,2,0,0,4,1,1,50,184,-1
154,0,5,0,0,4,1,1,66,181,-1
156,0,3,1,1,4,1,1,111,209,148
157,0,6,1,1,4,1,1,112,183,150
158,0,3,1,3,4,0,1,136,316,151
161,0,2,1,1,4,1,1,3,261,188
162,0,2,1,7,4,1,1,16,370,154
165,0,4,1,1,4,1,1,156,225,159
166,0,3,0,0,4,1,1,132,182,-1
167,0,7,1,0,4,1,1,157,231,160
168,0,3,1,0,4,0,1,117,212,164
169,0,3,0,0,4,1,1,92,173,-1
170,0,4,1,1,4,1,1,158,279,223
174,0,3,1,1,4,1,1,111,227,177
175,0,3,1,0,4,1,1,162,225,181
176,0,6,1,0,4,1,1,112,214,179
178,0,3,0,0,4,1,1,136,187,-1
179,0,4,0,0,4,1,1,126,205,-1
181,0,3,0,0,4,1,1,7,214,-1
182,0,2,1,0,4,1,1,115,193,163
183,0,5,1,0,4,1,1,165,231,163
185,0,8,0,0,4,1,1,167,231,-1
187,0,6,0,0,4,1,1,183,198,-1
188,0,4,0,0,4,1,1,156,199,-1
190,0,2,0,0,4,1,1,53,193,-1
194,0,2,1,0,4,0,1,115,195,174
196,0,3,0,0,4,1,1,79,194,-1
197,0,4,0,0,4,1,1,168,211,-1
200,0,3,0,0,4,1,1,182,193,-1
201,0,4,1,4,4,1,1,174,277,187
202,0,7,0,0,4,1,1,127,208,-1
205,0,2,1,2,4,1,1,115,243,185
207,0,4,0,0,4,1,1,175,225,-1
209,0,3,1,0,4,1,1,111,215,189
211,0,5,0,0,4,1,1,135,208,-1
213,0,4,1,0,4,1,1,120,217,190
215,0,2,1,2,4,1,1,140,379,195
216,0,6,1,1,4,1,1,112,276,190
218,0,5,1,0,4,1,1,201,229,210
219,0,3,1,3,4,1,1,162,300,220
220,0,3,1,0,4,1,1,161,235,196
221,0,5,0,0,4,1,1,213,217,-1
222,0,4,0,0,4,1,1,209,215,-1
223,0,3,1,1,4,1,1,205,224,195
227,0,2,1,7,4,1,1,3,393,199
229,0,7,1,3,4,1,1,216,299,215
230,0,3,1,0,4,1,1,215,221,200
231,0,4,1,0,4,1,1,223,226,200
232,0,6,1,0,4,1,1,112,276,212
233,0,4,0,0,4,1,1,120,221,-1
234,0,4,0,0,4,1,1,220,235,-1
236,0,2,0,0,4,1,1,16,271,-1
237,0,4,0,0,4,1,1,174,227,-1
239,0,4,0,0,4,1,1,230,221,-1
240,0,5,0,0,4,1,1,231,226,-1
241,0,3,0,0,4,1,1,161,249,-1
245,0,2,0,0,4,1,1,3,227,-1
247,0,3,1,4,4,1,1,227,385,219
248,0,6,0,0,4,1,1,183,231,-1
253,0,7,0,0,4,1,1,232,263,-1
255,0,3,1,3,4,1,1,215,456,217
256,0,3,1,0,4,1,1,205,254,219
260,0,8,1,0,4,1,1,229,275,219
261,0,5,1,1,4,1,1,201,279,221
264,0,6,1,2,4,1,1,112,350,229
265,0,3,1,2,4,1,1,7,386,224
266,0,9,0,0,4,1,1,260,275,-1
267,0,4,0,0,4,1,1,256,254,-1
268,0,4,1,0,4,1,1,219,266,243
269,0,7,0,0,4,1,1,216,276,-1
273,0,3,0,0,4,1,1,215,278,-1
274,0,6,1,0,4,1,1,261,278,241
275,0,4,1,4,4,1,1,265,449,314
276,0,5,1,0,4,1,1,170,275,250
279,0,3,0,0,4,1,1,205,243,-1
280,0,3,1,0,4,1,1,227,267,229
281,0,8,1,0,4,1,1,229,311,230
283,0,5,1,1,4,1,1,201,304,233
286,0,4,1,0,4,1,1,247,260,233
288,0,3,1,0,4,1,1,162,305,262
289,0,4,0,0,4,1,1,280,266,-1
290,0,3,0,0,4,1,1,7,252,-1
294,0,5,0,0,4,1,1,286,260,-1
295,0,2,0,0,4,0,1,140,344,-1
296,0,6,0,0,4,1,1,112,271,-1
298,0,3,1,0,4,1,1,227,302,240
299,0,7,1,0,4,1,1,264,319,253
300,0,8,1,0,4,1,1,229,271,265
301,0,4,1,2,4,1,1,247,409,313
302,0,5,1,0,4,1,1,201,268,244
303,0,4,0,0,4,1,1,298,270,-1
305,0,5,0,0,4,1,1,268,266,-1
306,0,6,0,0,4,1,1,302,268,-1
