second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,4,1,1,1,0
20,0,5,2,1,2,0
30,0,5,2,1,2,0
40,0,3,2,1,2,0
50,0,2,2,1,2,0
60,0,2,2,1,2,0
70,0,4,4,2,3,0
80,0,7,7,3,6,0
90,0,8,8,4,7,0
100,0,11,11,4,10,0
110,0,11,11,4,10,0
120,0,8,11,4,10,0
130,0,12,15,4,14,0
140,0,16,20,5,19,0
150,0,18,23,6,22,0
160,0,18,26,6,25,0
170,0,18,29,6,28,0
180,0,16,32,8,31,0
190,0,17,37,9,36,0
200,0,17,39,10,38,0
210,0,15,41,10,40,0
220,0,14,42,10,41,0
230,0,14,45,10,44,0
240,0,15,48,10,47,0
250,0,16,51,10,50,0
260,0,17,53,10,52,0
270,0,16,54,10,53,0
280,0,17,58,10,57,0
290,0,12,58,10,57,0
300,0,11,60,10,59,0
310,0,10,60,10,59,0
320,0,14,64,10,63,0
330,0,15,67,11,66,0
340,0,12,67,11,66,0
350,0,9,69,11,68,0
360,0,7,70,11,69,0
370,0,8,72,11,71,0
380,0,11,75,11,74,0
390,0,14,78,11,77,0
400,0,17,82,11,81,0
410,0,18,86,12,85,0
420,0,20,91,12,90,0
430,0,22,94,12,93,0
440,0,19,95,12,94,0
450,0,16,97,12,96,0
460,0,15,99,13,98,0
470,0,15,101,13,100,0
480,0,17,104,13,103,0
490,0,16,108,14,107,0
500,0,18,112,14,111,0
510,0,17,115,15,114,0
520,0,20,120,15,119,0
530,0,19,122,15,121,0
540,0,21,128,15,127,0
550,0,20,132,16,131,0
560,0,20,132,16,131,0
570,0,17,135,16,134,0
580,0,16,139,17,138,0
590,0,20,145,17,144,0
600,0,22,149,18,148,0
610,0,22,152,18,151,0
620,0,21,155,18,154,0
630,0,20,157,18,156,0
640,0,17,159,18,158,0
650,0,19,163,19,162,0
660,0,18,164,19,163,0
670,0,15,168,19,167,0
680,0,14,171,19,170,0
690,0,17,175,19,174,0
700,0,14,175,19,174,0
710,0,13,177,19,176,0
720,0,13,180,20,179,0
730,0,14,183,20,182,0
740,0,13,185,20,184,0
750,0,14,187,20,186,0
760,0,16,191,21,190,0
770,0,15,194,21,193,0
780,0,14,195,21,194,0
790,0,14,197,21,196,0
800,0,15,199,21,198,0
810,0,9,201,21,200,0
820,0,10,202,21,201,0
830,0,11,204,21,203,0
840,0,10,205,21,204,0
850,0,11,207,21,206,0
860,0,12,210,21,209,0
870,0,12,211,21,210,0
880,0,12,213,21,212,0
890,0,12,215,21,214,0
900,0,13,219,21,218,0
910,0,14,221,21,220,0
920,0,14,223,21,222,0
930,0,17,228,21,227,0
940,0,17,229,21,228,0
950,0,17,233,21,232,0
960,0,16,234,21,233,0
970,0,17,237,21,236,0
980,0,18,243,21,242,0
990,0,17,245,21,244,0
1000,0,18,249,21,248,0
1010,0,16,251,21,250,0
1020,0,10,251,21,250,0
1030,0,10,251,21,250,0
1040,0,10,253,21,252,0
1050,0,14,258,21,257,0
1060,0,16,261,21,260,0
1070,0,18,264,21,263,0
1080,0,20,269,22,268,0
1090,0,22,272,22,271,0
1100,0,20,275,22,274,0
1110,0,18,279,23,278,0
1120,0,18,283,23,282,0
1130,0,18,285,23,284,0
1140,0,17,286,23,285,0
1150,0,20,292,23,291,0
1160,0,17,292,23,291,0
1170,0,18,295,24,294,0
1180,0,14,298,25,297,0
1190,0,20,305,26,304,0
1200,0,20,308,26,307,0
1210,0,22,312,26,311,0
1220,0,19,315,26,314,0
1230,0,20,320,26,319,0
1240,0,20,322,26,321,0
1250,0,19,326,26,325,0
1260,0,15,328,26,327,0
1270,0,15,329,26,328,0
1280,0,13,330,26,329,0
1290,0,16,334,26,333,0
1300,0,20,339,27,338,0
1310,0,19,343,28,342,0
1320,0,24,349,29,348,0
1330,0,22,352,29,351,0
1340,0,18,356,29,355,0
1350,0,21,361,29,360,0
1360,0,24,366,29,365,0
1370,0,23,367,29,366,0
1380,0,21,369,29,368,0
1390,0,22,373,30,372,0
1400,0,20,376,31,375,0
1410,0,17,378,31,377,0
1420,0,14,378,31,377,0
1430,0,14,381,31,380,0
1440,0,18,387,31,386,0
1450,0,20,391,31,390,0
1460,0,21,394,31,393,0
1470,0,22,397,31,396,0
1480,0,18,400,31,399,0
1490,0,16,402,31,401,0
1500,0,18,407,32,406,0
1510,0,21,411,32,410,0
1520,0,22,415,32,414,0
1530,0,21,418,32,417,0
1540,0,21,423,32,422,0
1550,0,21,426,33,425,0
1560,0,18,429,33,428,0
1570,0,23,435,34,434,0
1580,0,25,438,34,437,0
1590,0,19,441,34,440,0
1600,0,14,442,34,441,0
1610,0,16,447,34,446,0
1620,0,18,452,34,451,0
1630,0,20,455,34,454,0
1640,0,20,458,34,457,0
1650,0,20,464,34,463,0
1660,0,21,467,34,466,0
1670,0,22,471,34,470,0
1680,0,21,474,34,473,0
1690,0,20,478,34,477,0
1700,0,21,481,35,480,0
1710,0,23,488,36,487,0
1720,0,23,491,36,490,0
1730,0,25,496,36,495,0
1740,0,24,500,36,499,0
1750,0,22,502,36,501,0
1760,0,20,505,36,504,0
1770,0,16,507,36,506,0
1780,0,15,509,37,508,0
1790,0,18,514,37,513,0
1800,0,18,516,37,515,0
1810,0,21,521,37,520,0
1820,0,20,523,37,522,0
1830,0,19,526,37,525,0
1840,0,18,527,37,526,0
1850,0,17,531,37,530,0
1860,0,14,533,37,532,0
1870,0,17,536,37,535,0
1880,0,17,539,37,538,0
1890,0,18,542,37,541,0
1900,0,14,543,37,542,0
1910,0,14,545,37,544,0
1920,0,12,547,37,546,0
1930,0,11,549,37,548,0
1940,0,12,552,37,551,0
1950,0,12,553,37,552,0
1960,0,12,556,37,555,0
1970,0,12,557,37,556,0
1980,0,12,561,38,560,0
1990,0,15,565,38,564,0
2000,0,15,567,38,566,0
2010,0,16,570,39,569,0
2020,0,17,574,39,573,0
2030,0,25,582,40,581,0
2040,0,29,587,41,586,0
2050,0,27,591,41,590,0
2060,0,22,592,41,591,0
2070,0,22,597,41,596,0
2080,0,20,600,42,599,0
2090,0,19,603,42,602,0
2100,0,21,608,42,607,0
2110,0,19,612,42,611,0
2120,0,22,617,42,616,0
2130,0,20,618,42,617,0
2140,0,19,622,42,621,0
2150,0,19,625,42,624,0
2160,0,20,628,42,627,0
2170,0,20,631,42,630,0
2180,0,20,635,44,634,0
2190,0,22,638,44,637,0
2200,0,20,640,44,639,0
2210,0,18,640,44,639,0
2220,0,15,641,44,640,0
2230,0,13,643,44,642,0
2240,0,13,646,44,645,0
2250,0,14,648,44,647,0
2260,0,18,653,44,652,0
2270,0,20,656,44,655,0
2280,0,23,661,45,660,0
2290,0,21,664,45,663,0
2300,0,20,668,45,667,0
2310,0,20,670,45,669,0
2320,0,20,675,45,674,0
2330,0,17,676,45,675,0
2340,0,14,678,45,677,0
2350,0,17,682,45,681,0
2360,0,18,686,45,685,0
2370,0,18,688,45,687,0
2380,0,22,694,46,693,0
2390,0,22,697,46,696,0
2400,0,20,700,47,699,0
2410,0,18,702,47,701,0
2420,0,13,703,47,702,0
2430,0,11,704,47,703,0
2440,0,12,707,47,706,0
2450,0,13,710,47,709,0
2460,0,18,716,48,715,0
2470,0,19,718,48,717,0
2480,0,20,721,48,720,0
2490,0,18,722,48,721,0
2500,0,16,725,48,724,0
2510,0,19,730,49,729,0
2520,0,18,732,49,731,0
2530,0,19,735,50,734,0
2540,0,18,739,50,738,0
2550,0,16,742,51,741,0
2560,0,15,743,51,742,0
2570,0,17,747,52,746,0
2580,0,22,753,53,752,0
2590,0,22,755,53,754,0
2600,0,17,757,53,756,0
2610,0,15,759,54,758,0
2620,0,15,762,54,761,0
2630,0,13,762,54,761,0
2640,0,10,763,54,762,0
2650,0,9,764,54,763,0
2660,0,7,765,55,764,0
2670,0,10,768,56,767,0
2680,0,12,772,56,771,0
2690,0,15,775,56,774,0
2700,0,15,777,56,776,0
2710,0,14,777,56,776,0
2720,0,13,779,56,778,0
2730,0,14,783,56,782,0
2740,0,12,783,56,782,0
2750,0,14,786,56,785,0
2760,0,12,786,56,785,0
2770,0,12,788,56,787,0
2780,0,16,793,56,792,0
2790,0,18,797,56,796,0
2800,0,23,803,56,802,0
2810,0,22,807,56,806,0
2820,0,20,810,56,809,0
2830,0,24,816,56,815,0
2840,0,23,820,56,819,0
2850,0,20,821,56,820,0
2860,0,19,825,56,824,0
2870,0,19,827,56,826,0
2880,0,18,830,56,829,0
2890,0,14,831,56,830,0
2900,0,14,835,56,834,0
