4320,0,80,3,5400,4
4356,0,80,4,5400,4
4376,0,84,3,5400,4
4380,0,83,5,5400,4
4416,0,85,3,5400,4
4474,0,87,3,5469,4
4388,0,83,3,5505,4
4487,0,84,3,5512,4
4596,0,85,3,5647,4
4597,0,94,3,5691,4
4603,0,84,3,5771,4
4595,0,87,3,5789,4
4740,0,86,3,5837,4
4716,0,96,3,5896,4
4765,0,89,3,5902,4
4776,0,96,3,5918,4
4790,0,89,3,5924,4
4784,0,96,3,5943,4
4786,0,89,3,5967,4
4817,0,97,3,5971,4
4894,0,92,3,6028,4
4923,0,100,3,6044,4
4851,0,90,3,6068,4
4948,0,93,3,6096,4
4912,0,100,3,6112,4
4986,0,92,3,6136,4
5037,0,94,3,6166,4
5014,0,101,3,6194,4
5053,0,93,3,6204,4
5073,0,92,3,6229,4
5159,0,101,3,6342,4
5162,0,94,3,6344,4
5164,0,102,3,6371,4
5216,0,95,3,6374,4
5266,0,102,3,6429,4
5270,0,106,3,6452,4
5267,0,95,3,6516,4
5346,0,107,3,6565,4
5365,0,108,3,6576,4
5371,0,105,3,6607,4
4320,0,80,3,5400,4
4356,0,80,4,5400,4
4376,0,84,3,5400,4
4380,0,83,5,5400,4
4416,0,85,3,5400,4
4474,0,87,3,5469,4
4388,0,83,3,5505,4
4487,0,84,3,5512,4
4596,0,85,3,5647,4
4597,0,94,3,5691,4
4603,0,84,3,5771,4
4595,0,87,3,5789,4
4740,0,86,3,5837,4
4716,0,96,3,5896,4
4765,0,89,3,5902,4
4776,0,96,3,5918,4
4790,0,89,3,5924,4
4784,0,96,3,5943,4
4786,0,89,3,5967,4
4817,0,97,3,5971,4
4894,0,92,3,6028,4
4923,0,100,3,6044,4
4851,0,90,3,6068,4
4948,0,93,3,6096,4
4912,0,100,3,6112,4
4986,0,92,3,6136,4
5037,0,94,3,6166,4
5014,0,101,3,6194,4
5053,0,93,3,6204,4
5073,0,92,3,6229,4
5159,0,101,3,6342,4
5162,0,94,3,6344,4
5164,0,102,3,6371,4
5216,0,95,3,6374,4
5266,0,102,3,6429,4
5270,0,106,3,6452,4
5267,0,95,3,6516,4
5346,0,107,3,6565,4
5365,0,108,3,6576,4
5371,0,105,3,6607,4
