id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,2,9,0,1,4294967295,234,-1
1,0,0,1,2,9,0,1,4294967295,197,-1
2,0,0,1,2,9,0,1,4294967295,69,-1
3,0,1,1,1,9,1,1,0,264,37
4,0,1,1,3,9,1,1,1,190,18
5,0,1,1,1,9,1,1,2,106,16
6,0,2,1,1,9,1,1,5,209,59
7,0,2,1,1,9,1,1,4,106,44
8,0,1,1,1,9,0,1,2,159,33
9,0,1,1,3,9,0,1,1,295,66
10,0,2,1,1,9,1,1,3,219,149
11,0,3,1,0,9,1,1,7,92,54
12,0,1,1,4,9,1,1,0,451,126
13,0,2,1,2,9,1,0,4,213,61
14,0,4,0,0,9,1,1,11,92,-1
15,0,3,1,0,9,1,1,6,202,82
16,0,3,0,0,9,1,1,7,106,-1
17,0,3,1,0,9,1,0,13,121,72
18,0,2,0,0,9,1,1,5,87,-1
19,0,2,1,1,9,1,1,9,201,95
20,0,2,1,1,9,1,1,4,325,122
21,0,2,1,1,9,0,1,8,178,114
22,0,1,0,0,9,0,1,1,100,-1
23,0,3,1,1,9,1,0,13,177,89
24,0,4,0,0,9,1,0,17,121,-1
25,0,4,0,0,9,1,1,15,202,-1
27,0,4,1,3,9,1,0,23,302,115
28,0,3,0,0,9,1,1,6,112,-1
29,0,3,0,0,9,1,0,13,136,-1
30,0,3,1,2,9,1,1,19,232,107
33,0,4,1,0,9,1,1,30,404,160
34,0,1,0,0,9,0,1,1,140,-1
35,0,2,1,0,9,0,1,9,240,185
36,0,3,1,0,9,0,1,21,226,125
37,0,5,1,3,9,1,0,27,466,210
38,0,2,0,0,9,0,1,8,150,-1
40,0,4,0,0,9,1,0,23,177,-1
41,0,3,0,0,9,1,1,19,199,-1
42,0,1,0,0,9,0,1,0,167,-1
45,0,2,0,0,9,1,1,4,190,-1
46,0,3,0,0,9,0,1,21,167,-1
48,0,3,1,1,9,1,1,10,272,180
49,0,2,0,0,9,1,1,3,247,-1
50,0,1,0,0,9,1,1,1,190,-1
51,0,2,1,1,9,1,1,12,287,210
53,0,3,0,0,9,1,0,13,202,-1
54,0,4,1,1,9,1,1,30,274,188
55,0,4,0,0,9,0,1,36,204,-1
56,0,3,0,0,9,0,1,35,240,-1
57,0,2,1,1,9,0,1,9,293,202
58,0,4,0,0,9,1,1,30,229,-1
59,0,3,1,0,9,1,1,20,335,217
62,0,5,1,0,9,1,1,54,373,216
65,0,5,0,0,9,1,1,33,236,-1
66,0,3,1,0,9,0,1,57,275,223
68,0,4,1,8,9,1,1,48,501,221
69,0,2,0,0,9,0,1,9,249,-1
70,0,6,0,0,9,1,0,37,253,-1
71,0,3,1,1,9,1,1,51,378,222
73,0,5,1,0,9,1,0,27,272,233
74,0,5,0,0,9,1,1,54,268,-1
75,0,3,0,0,9,1,1,20,257,-1
77,0,4,0,0,9,1,1,48,272,-1
78,0,4,0,0,9,0,1,66,258,-1
79,0,5,1,0,9,1,1,68,293,247
80,0,4,1,0,9,1,1,71,313,296
81,0,5,1,0,9,1,0,27,300,261
83,0,2,1,1,9,1,1,12,351,284
85,0,6,0,0,9,1,1,79,293,-1
87,0,3,0,0,9,1,1,51,287,-1
89,0,5,1,0,9,1,1,68,351,286
90,0,6,1,3,9,1,0,37,368,285
92,0,6,0,0,9,1,0,81,290,-1
94,0,5,0,0,9,1,0,27,302,-1
97,0,3,1,0,9,1,1,83,347,314
98,0,7,1,0,9,1,0,90,327,296
99,0,2,1,1,9,1,1,12,458,389
100,0,6,0,0,9,1,1,89,341,-1
101,0,5,1,2,9,1,1,68,462,323
103,0,6,1,1,9,1,0,37,377,324
104,0,8,0,0,9,1,0,98,327,-1
105,0,7,1,0,9,1,0,90,379,313
106,0,8,0,0,9,1,0,105,379,-1
107,0,4,0,0,9,1,1,71,342,-1
108,0,4,0,0,9,1,1,97,335,-1
109,0,5,0,0,9,1,1,33,353,-1
110,0,7,1,0,9,1,0,90,375,330
111,0,6,1,0,9,1,1,101,398,354
112,0,7,1,1,9,1,0,103,467,334
113,0,6,0,0,9,1,1,62,373,-1
114,0,8,0,0,19,1,0,110,370,-1
116,0,8,1,2,9,1,0,112,491,370
118,0,7,0,0,9,1,0,90,362,-1
119,0,6,1,0,9,1,0,37,423,385
