id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,0,4,0,1,4294967295,43,-1
1,1,0,1,3,9,0,1,4294967295,210,-1
2,2,0,1,0,7,0,1,4294967295,55,-1
3,3,0,1,0,5,0,1,4294967295,174,-1
4,0,1,0,0,4,1,1,0,43,-1
5,1,1,1,0,9,1,1,1,60,10
6,2,1,0,0,7,1,1,2,55,-1
7,3,1,0,0,5,1,1,3,57,-1
8,1,2,0,0,9,1,0,5,31,-1
9,1,1,1,1,9,1,1,1,181,39
11,1,2,1,2,9,1,1,9,168,112
14,1,1,1,4,9,1,1,1,391,164
15,1,3,1,0,9,1,1,11,169,123
16,1,4,0,0,9,1,1,15,159,-1
17,1,3,1,0,9,1,1,11,172,140
18,1,2,0,0,9,1,1,9,174,-1
20,1,2,1,1,10,1,0,14,246,186
24,1,1,0,0,9,1,1,1,201,-1
25,1,3,1,1,10,1,0,20,317,209
26,1,2,1,0,9,1,1,14,358,221
27,1,4,1,0,10,1,0,25,286,235
29,1,3,0,0,10,1,0,20,240,-1
30,1,3,0,0,9,1,1,26,358,-1
31,1,2,1,1,9,1,1,14,342,285
32,1,5,0,0,10,1,0,27,261,-1
33,1,4,0,0,11,1,0,25,308,-1
35,1,3,1,0,9,1,1,31,340,296
36,1,2,1,4,9,1,1,14,541,335
37,1,4,0,0,9,1,1,35,340,-1
38,1,3,0,0,9,1,1,31,342,-1
40,1,3,1,2,9,1,1,36,604,364
41,1,2,0,0,9,1,1,14,374,-1
42,1,4,1,2,9,1,1,40,656,496
43,1,3,1,1,10,1,0,36,508,405
44,1,4,1,0,10,1,0,43,548,470
45,1,3,0,0,9,1,1,36,435,-1
47,1,3,1,0,9,1,1,36,493,449
48,1,4,0,0,9,1,1,47,493,-1
49,1,3,1,1,9,1,1,36,557,493
50,1,4,0,0,10,1,0,43,498,-1
51,1,5,0,0,10,1,0,44,547,-1
53,1,4,1,1,9,1,1,49,777,509
54,1,5,1,0,9,1,1,42,542,507
55,1,3,0,0,9,1,1,36,541,-1
56,1,4,1,1,9,1,1,40,639,546
58,1,6,0,0,10,1,0,54,542,-1
59,1,5,0,0,10,1,0,53,576,-1
60,1,5,1,2,9,1,1,42,810,583
61,1,4,0,0,9,1,1,49,535,-1
63,1,5,1,1,9,1,1,56,676,579
64,1,4,0,0,9,1,1,40,604,-1
65,1,5,1,1,9,1,1,53,764,590
66,1,6,1,1,9,1,1,63,749,643
67,1,6,0,0,9,1,1,60,612,-1
68,1,5,0,0,9,1,1,42,656,-1
69,1,6,1,3,9,1,1,65,825,720
70,1,5,0,0,12,1,0,53,621,-1
73,1,6,0,0,9,1,1,60,674,-1
76,1,7,1,4,9,1,1,66,1050,693
78,1,6,1,1,9,1,1,60,828,709
79,1,8,0,0,9,1,0,76,715,-1
80,1,7,0,0,9,1,1,66,727,-1
81,1,5,0,0,9,1,1,53,777,-1
82,1,7,1,3,8,1,0,78,904,782
83,1,7,1,0,9,1,1,69,776,737
84,1,6,0,0,9,1,1,65,756,-1
86,1,8,1,0,9,1,1,76,826,788
87,1,8,0,0,9,1,1,83,767,-1
88,1,6,1,0,9,1,1,60,806,761
89,1,7,1,1,9,1,1,69,885,754
90,1,8,1,0,8,1,0,89,876,787
92,1,7,1,2,9,1,1,69,890,771
93,1,7,0,0,9,1,1,88,787,-1
95,1,6,0,0,9,1,1,60,799,-1
96,1,8,1,3,9,1,1,92,1041,802
98,1,7,0,0,9,1,1,69,800,-1
99,1,8,1,0,9,1,0,82,825,793
101,1,9,0,0,8,1,0,90,863,-1
102,1,7,0,0,9,1,1,78,810,-1
103,1,9,0,0,9,1,1,86,826,-1
104,1,8,0,0,19,1,0,89,885,-1
105,1,8,1,1,9,1,1,76,1015,805
106,1,8,1,0,8,1,0,82,858,826
109,1,9,0,0,9,1,1,96,821,-1
110,1,8,1,1,9,1,1,92,931,841
112,1,8,1,0,9,1,1,76,941,896
113,1,9,0,0,9,1,1,105,903,-1
115,1,9,0,0,8,1,0,106,858,-1
116,1,8,1,0,8,1,0,82,905,886
117,1,9,1,0,9,1,0,96,969,914
118,1,8,0,0,9,1,1,92,890,-1
119,1,9,1,1,9,1,1,110,937,893
120,1,10,1,2,8,1,0,119,998,903
121,1,9,0,0,9,1,1,112,923,-1
123,1,8,0,0,9,1,1,76,966,-1
124,1,11,1,0,8,1,0,120,970,932
126,1,9,1,4,9,1,1,105,1142,929
127,1,9,0,0,9,1,1,110,931,-1
128,1,10,0,0,9,1,0,117,943,-1
129,1,9,1,0,9,1,1,96,962,932
131,1,10,1,0,9,1,1,126,1001,950
132,1,12,0,0,8,1,0,124,963,-1
133,1,10,0,0,9,1,1,129,962,-1
134,1,11,1,0,8,1,0,120,1002,947
135,1,9,1,0,10,1,0,96,998,964
136,1,9,0,0,9,1,1,105,1015,-1
137,1,12,0,0,8,1,0,134,992,-1
138,1,11,0,0,9,1,1,131,970,-1
139,1,11,0,0,8,1,0,120,998,-1
140,1,10,1,2,9,1,1,126,1066,974
142,1,10,0,0,10,1,0,135,994,-1
144,1,9,0,0,9,1,1,96,1041,-1
145,1,8,1,1,9,1,1,76,1174,989
146,1,11,1,0,9,1,1,140,1049,999
147,1,10,1,3,9,1,1,126,1209,1047
148,1,9,0,0,9,1,1,145,1011,-1
150,1,8,0,0,8,1,0,76,1050,-1
152,1,11,1,1,9,1,1,140,1076,1030
153,1,12,1,0,9,1,1,152,1072,1041
154,1,13,0,0,9,1,1,153,1072,-1
156,1,12,0,0,9,1,1,152,1067,-1
157,1,11,1,1,9,1,1,147,1170,1112
158,1,10,1,0,9,1,1,126,1220,1098
159,1,9,1,1,9,1,1,145,1151,1100
160,1,11,0,0,10,1,0,158,1139,-1
161,1,10,1,0,9,1,1,159,1150,1111
162,1,9,0,0,9,1,1,145,1170,-1
163,1,12,1,6,9,1,1,157,1470,1123
164,1,10,0,0,8,1,0,159,1136,-1
