second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,3,0,0,0,0
20,0,5,2,1,2,0
30,0,7,4,2,4,0
40,0,8,5,2,4,0
50,0,8,5,2,4,0
60,0,10,7,2,6,0
70,0,11,8,2,7,0
80,0,11,8,2,7,0
90,0,12,9,2,7,0
100,0,13,10,2,7,0
110,0,12,11,3,8,0
120,0,13,13,3,9,0
130,0,13,13,3,9,0
140,0,15,15,3,11,0
150,0,17,17,3,12,0
160,0,16,19,3,14,0
170,0,17,20,3,15,0
180,0,17,20,3,15,0
190,0,16,20,3,15,0
200,0,17,22,3,16,0
210,0,18,23,4,16,0
220,0,18,24,4,16,0
230,0,16,25,4,16,0
240,0,14,25,4,16,0
250,0,14,25,4,16,0
260,0,13,26,5,17,0
270,0,14,27,5,18,0
280,0,13,27,5,18,0
290,0,16,30,5,21,0
300,0,17,32,6,23,0
310,0,18,33,6,24,0
320,0,19,34,6,25,0
330,0,21,36,6,27,0
340,0,17,36,6,27,0
350,0,14,37,6,28,0
360,0,13,37,6,28,0
370,0,13,37,6,28,0
380,0,12,37,6,28,0
390,0,14,39,6,30,0
400,0,15,40,6,31,0
410,0,13,40,6,31,0
420,0,14,41,6,32,0
430,0,12,41,6,32,0
440,0,13,42,6,33,0
450,0,14,44,6,34,0
460,0,16,46,6,36,0
470,0,14,47,6,37,0
480,0,16,49,6,39,0
490,0,19,52,7,42,0
500,0,20,54,7,44,0
510,0,19,54,7,44,0
520,0,19,55,7,45,0
530,0,20,56,7,46,0
540,0,21,58,7,48,0
550,0,20,59,7,48,0
560,0,20,59,7,48,0
570,0,19,59,7,48,0
580,0,20,62,7,50,0
590,0,19,63,7,50,0
600,0,19,64,7,51,0
610,0,17,64,7,51,0
620,0,18,66,8,52,0
630,0,14,67,8,53,0
640,0,13,67,8,53,0
650,0,13,68,8,53,0
660,0,14,70,8,55,0
670,0,15,71,8,56,0
680,0,15,71,8,56,0
690,0,16,72,8,57,0
700,0,16,72,8,57,0
710,0,19,75,8,60,0
720,0,21,78,8,63,0
730,0,20,78,8,63,0
740,0,19,78,8,63,0
750,0,18,79,8,64,0
760,0,17,80,8,65,0
770,0,15,81,8,66,0
780,0,15,83,8,67,0
790,0,15,84,8,67,0
800,0,16,86,8,69,0
810,0,17,87,9,70,0
820,0,18,89,10,72,0
830,0,18,90,10,73,0
840,0,19,91,10,74,0
850,0,20,92,10,74,0
860,0,21,93,10,75,0
870,0,20,93,10,75,0
880,0,21,94,10,76,0
890,0,21,95,11,77,0
900,0,23,98,11,79,0
910,0,21,98,11,79,0
920,0,22,102,12,83,0
930,0,24,104,12,85,0
940,0,23,104,12,85,0
950,0,24,105,12,86,0
960,0,24,106,12,87,0
970,0,24,106,12,87,0
980,0,23,106,12,87,0
990,0,21,107,12,88,0
1000,0,20,107,12,88,0
1010,0,19,109,12,90,0
1020,0,22,112,12,93,0
1030,0,20,112,12,93,0
1040,0,21,113,13,94,0
1050,0,22,114,13,95,0
1060,0,23,115,13,96,0
1070,0,22,115,13,96,0
1080,0,23,117,13,98,0
1090,0,23,118,13,99,0
1100,0,23,119,14,100,0
1110,0,21,119,14,100,0
1120,0,23,121,15,102,0
1130,0,20,122,15,103,0
1140,0,21,124,15,105,0
1150,0,22,126,15,107,0
1160,0,22,129,15,110,0
1170,0,22,129,15,110,0
1180,0,21,130,15,111,0
1190,0,23,133,16,114,0
1200,0,21,134,16,115,0
1210,0,20,135,16,116,0
1220,0,22,137,16,118,0
1230,0,22,138,16,119,0
1240,0,24,141,16,122,0
1250,0,26,144,16,125,0
1260,0,26,145,16,126,0
1270,0,26,147,16,128,0
1280,0,26,148,16,129,0
1290,0,23,149,16,130,0
1300,0,25,152,16,133,0
1310,0,24,152,16,133,0
1320,0,25,154,16,135,0
1330,0,27,156,16,137,0
1340,0,26,156,16,137,0
1350,0,25,159,16,140,0
1360,0,26,160,16,141,0
1370,0,26,161,16,142,0
1380,0,24,161,16,142,0
1390,0,24,162,16,143,0
1400,0,24,162,16,143,0
1410,0,21,162,16,143,0
1420,0,22,163,16,144,0
1430,0,24,165,16,146,0
1440,0,24,166,16,147,0
1450,0,24,167,16,148,0
1460,0,23,171,16,152,0
1470,0,26,174,16,155,0
1480,0,28,176,16,157,0
1490,0,27,176,16,157,0
1500,0,26,176,16,157,0
1510,0,26,178,16,159,0
1520,0,26,181,17,162,0
1530,0,25,182,18,163,0
1540,0,28,187,20,168,0
1550,0,34,195,25,176,0
1560,0,37,203,30,184,0
1570,0,47,222,33,203,0
1580,0,49,228,34,209,0
1590,0,51,235,35,216,0
1600,0,55,248,35,229,0
1610,0,66,268,35,249,0
1620,0,79,288,35,269,0
1630,0,92,315,36,296,0
1640,0,98,346,39,327,0
1650,0,92,369,40,350,0
1660,0,87,382,41,363,0
1670,0,89,404,44,385,0
1680,0,93,426,45,407,0
1690,0,91,442,45,423,0
1700,0,89,466,45,447,0
1710,0,100,499,47,480,0
1720,0,106,521,48,502,0
1730,0,104,539,48,520,0
1740,0,106,563,48,544,0
1750,0,107,584,48,565,0
1760,0,106,594,48,575,0
1770,0,113,618,48,599,0
1780,0,124,643,48,624,0
1790,0,125,660,48,641,0
1800,0,128,674,48,655,0
1810,0,133,696,48,677,0
1820,0,140,719,48,700,0
1830,0,138,734,48,715,0
1840,0,139,752,48,733,0
1850,0,135,770,48,751,0
1860,0,138,799,48,780,0
1870,0,144,825,48,806,0
1880,0,148,849,48,830,0
1890,0,157,874,48,855,0
1900,0,157,893,48,874,0
1910,0,158,912,48,893,0
1920,0,158,930,48,911,0
1930,0,159,950,48,931,0
1940,0,159,964,48,945,0
1950,0,160,984,48,965,0
1960,0,158,998,48,979,0
1970,0,159,1013,48,994,0
1980,0,166,1031,48,1012,0
1990,0,168,1047,48,1028,0
2000,0,167,1060,48,1041,0
2010,0,169,1072,48,1053,0
2020,0,169,1084,48,1065,0
