second,family,mature,births,max_generation,changed_births,late_births
0,0,1,0,0,0,0
0,1,1,0,0,0,0
0,2,1,0,0,0,0
0,3,1,0,0,0,0
10,0,2,1,1,1,0
10,1,1,0,0,0,0
10,2,1,0,0,0,0
10,3,1,0,0,0,0
20,0,2,1,1,1,0
20,1,1,0,0,0,0
20,2,2,1,1,1,0
20,3,1,0,0,0,0
30,0,3,2,2,2,0
30,1,1,0,0,0,0
30,2,2,1,1,1,0
30,3,1,0,0,0,0
40,0,3,2,2,2,0
40,1,2,1,1,0,0
40,2,2,1,1,1,0
40,3,1,0,0,0,0
50,0,3,3,2,3,0
50,1,2,1,1,0,0
50,2,2,1,1,1,0
50,3,1,0,0,0,0
60,0,3,3,2,3,0
60,1,2,1,1,0,0
60,2,2,1,1,1,0
60,3,2,1,1,0,0
70,0,3,3,2,3,0
70,1,1,1,1,0,0
70,2,1,1,1,1,0
70,3,2,1,1,0,0
80,0,2,3,2,3,0
80,1,1,1,1,0,0
80,2,1,1,1,1,0
80,3,2,1,1,0,0
90,0,1,3,2,3,0
90,1,1,1,1,0,0
90,2,1,1,1,1,0
90,3,2,1,1,0,0
100,0,1,3,2,3,0
100,1,1,1,1,0,0
100,2,1,1,1,1,0
100,3,2,1,1,0,0
110,0,1,3,2,3,0
110,1,1,1,1,0,0
110,2,1,1,1,1,0
110,3,2,1,1,0,0
120,0,1,3,2,3,0
120,1,1,1,1,0,0
120,2,1,1,1,1,0
120,3,2,1,1,0,0
130,0,1,3,2,3,0
130,1,1,1,1,0,0
130,2,1,1,1,1,0
130,3,2,1,1,0,0
140,0,2,4,2,4,0
140,1,1,1,1,0,0
140,2,2,2,1,2,0
140,3,3,2,2,0,0
150,0,2,4,2,4,0
150,1,1,1,1,0,0
150,2,2,2,1,2,0
150,3,3,2,2,0,0
160,0,4,6,4,6,0
160,1,1,1,1,0,0
160,2,2,2,1,2,0
160,3,3,2,2,0,0
170,0,6,8,4,8,0
170,1,1,1,1,0,0
170,2,2,2,1,2,0
170,3,3,2,2,0,0
180,0,6,9,4,9,0
180,1,1,1,1,0,0
180,2,2,2,1,2,0
180,3,3,2,2,0,0
190,0,8,11,4,11,0
190,1,1,1,1,0,0
190,2,2,2,1,2,0
190,3,3,2,2,0,0
200,0,6,11,4,11,0
200,1,0,1,1,0,0
200,2,1,2,1,2,0
200,3,3,2,2,0,0
210,0,7,13,5,13,0
210,1,0,1,1,0,0
210,2,0,2,1,2,0
210,3,3,2,2,0,0
220,0,11,17,5,17,0
220,1,0,1,1,0,0
220,2,0,2,1,2,0
220,3,3,2,2,0,0
230,0,13,19,6,19,0
230,1,0,1,1,0,0
230,2,0,2,1,2,0
230,3,3,2,2,0,0
240,0,15,22,6,22,0
240,1,0,1,1,0,0
240,2,0,2,1,2,0
