id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,1,3,0,1,4294967295,48,-1
1,0,0,1,2,3,0,1,4294967295,63,-1
2,0,0,1,2,3,0,1,4294967295,190,-1
3,0,1,1,0,3,0,1,0,34,3
4,0,1,1,0,3,1,1,1,48,3
5,0,1,1,1,3,1,1,2,31,3
6,0,2,0,0,3,1,1,3,34,-1
7,0,2,0,0,3,1,1,4,48,-1
8,0,2,1,0,3,1,1,5,50,14
9,0,1,1,2,3,1,1,1,323,19
10,0,3,0,0,3,1,1,8,50,-1
11,0,2,1,2,3,1,1,9,116,38
12,0,1,0,0,3,0,1,1,63,-1
13,0,3,1,0,3,1,1,11,121,54
14,0,2,1,1,3,1,1,9,173,72
17,0,4,0,0,3,1,1,13,121,-1
19,0,3,1,1,3,1,1,14,202,141
20,0,3,1,2,3,1,1,11,126,80
21,0,4,1,0,3,1,1,20,116,83
22,0,5,0,0,3,1,1,21,116,-1
23,0,3,0,0,3,1,1,11,116,-1
24,0,4,1,1,3,1,1,20,143,108
25,0,1,1,2,3,0,1,2,201,102
26,0,2,1,2,3,1,1,25,258,123
27,0,5,1,1,3,1,1,24,177,112
28,0,6,1,0,3,1,1,27,157,116
30,0,7,0,0,3,1,1,28,157,-1
31,0,5,0,0,3,1,1,24,143,-1
33,0,6,0,0,3,1,1,27,177,-1
34,0,3,1,1,3,1,1,26,183,127
35,0,4,1,0,3,1,1,34,286,150
36,0,2,1,4,3,0,1,25,474,172
37,0,3,1,1,3,1,1,26,229,145
38,0,2,0,0,3,1,1,9,323,-1
39,0,4,1,1,3,1,1,19,194,145
41,0,5,1,1,3,1,1,39,262,148
42,0,4,1,1,3,1,1,37,239,163
43,0,6,1,0,3,1,1,41,210,152
44,0,5,0,0,3,1,1,35,186,-1
45,0,7,0,0,3,1,1,43,210,-1
46,0,6,0,0,3,1,1,41,262,-1
47,0,5,0,0,3,1,1,39,194,-1
48,0,5,1,1,3,1,1,42,236,188
49,0,3,0,0,3,0,1,36,204,-1
50,0,4,0,0,3,1,1,37,229,-1
52,0,6,1,1,3,1,1,48,286,196
55,0,7,1,0,3,1,1,52,253,225
57,0,6,0,0,3,1,1,48,236,-1
58,0,3,0,0,3,1,1,26,258,-1
59,0,3,1,1,3,0,1,36,391,235
61,0,7,0,0,3,1,1,52,286,-1
62,0,4,1,0,3,1,1,59,393,335
64,0,3,1,1,3,0,1,36,618,358
65,0,5,0,0,3,1,1,62,393,-1
66,0,4,1,1,3,0,1,64,652,528
67,0,3,1,0,3,0,1,36,415,368
68,0,4,0,0,3,0,1,67,415,-1
69,0,3,1,0,3,1,1,36,437,385
70,0,4,0,0,3,1,1,69,437,-1
72,0,3,0,0,3,0,1,36,474,-1
73,0,5,1,2,3,1,1,66,717,593
74,0,4,0,0,3,1,1,64,618,-1
75,0,6,1,3,3,1,1,73,748,597
76,0,7,1,0,3,1,1,75,704,601
77,0,8,0,0,3,1,1,76,704,-1
78,0,6,1,0,3,1,1,73,644,607
79,0,7,1,3,3,1,1,75,919,627
80,0,7,0,0,3,1,1,78,644,-1
81,0,8,1,0,3,1,0,79,889,757
84,0,7,1,0,3,1,1,75,848,673
85,0,8,0,0,3,1,1,84,848,-1
86,0,6,0,0,3,1,1,73,717,-1
87,0,7,0,0,3,1,1,75,748,-1
89,0,9,0,0,3,1,0,81,889,-1
90,0,8,1,2,3,1,1,79,974,825
91,0,9,1,1,3,1,1,90,991,828
92,0,10,1,2,3,1,1,91,1038,872
93,0,8,1,1,3,1,1,79,927,861
94,0,9,1,2,3,1,1,90,1005,915
95,0,9,1,0,3,1,1,93,915,865
96,0,10,0,0,3,1,1,95,915,-1
97,0,9,0,0,3,1,1,93,927,-1
98,0,11,1,1,3,1,1,92,991,892
99,0,11,1,0,3,1,1,92,971,917
100,0,12,1,0,3,1,1,98,958,925
101,0,10,1,0,3,1,1,94,1027,924
103,0,12,0,0,3,1,1,99,971,-1
104,0,11,0,0,3,1,1,92,1038,-1
105,0,11,0,0,3,1,1,101,1027,-1
106,0,13,0,0,3,1,1,100,958,-1
108,0,12,0,0,3,1,1,98,974,-1
109,0,10,1,0,3,1,1,94,1000,953
110,0,11,0,0,3,1,1,109,1000,-1
112,0,10,0,0,3,1,1,91,991,-1
