90,0,4,4,1350,5
98,0,5,4,1350,5
129,0,6,3,1350,5
152,0,5,3,1384,5
145,0,6,3,1443,5
214,0,8,3,1475,5
181,0,7,3,1523,5
232,0,9,3,1641,5
226,0,7,3,1780,5
90,0,4,4,1350,5
98,0,5,4,1350,5
129,0,6,3,1350,5
152,0,5,3,1384,5
145,0,6,3,1443,5
214,0,8,3,1475,5
181,0,7,3,1523,5
232,0,9,3,1641,5
226,0,7,3,1780,5
