second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,3,0,0,0,0
20,0,3,0,0,0,0
30,0,3,0,0,0,0
40,0,4,1,1,1,0
50,0,4,1,1,1,0
60,0,4,1,1,1,0
70,0,5,2,1,1,0
80,0,5,2,1,1,0
90,0,7,4,1,2,0
100,0,7,4,1,2,0
110,0,7,4,1,2,0
120,0,7,4,1,2,0
130,0,8,5,2,3,0
140,0,9,6,2,4,0
150,0,10,7,2,4,0
160,0,11,8,2,5,0
170,0,11,8,2,5,0
180,0,11,8,2,5,0
190,0,12,9,2,6,0
200,0,14,11,3,8,0
210,0,14,11,3,8,0
220,0,14,11,3,8,0
230,0,13,11,3,8,0
240,0,13,11,3,8,0
250,0,13,11,3,8,0
260,0,16,14,3,11,0
270,0,16,14,3,11,0
280,0,17,15,3,12,0
290,0,18,16,3,13,0
300,0,19,17,3,13,0
310,0,20,18,3,14,0
320,0,20,18,3,14,0
330,0,20,18,3,14,0
340,0,21,19,4,15,0
350,0,21,19,4,15,0
360,0,22,20,4,16,0
370,0,22,21,4,17,0
380,0,21,21,4,17,0
390,0,22,22,4,18,0
400,0,21,22,4,18,0
410,0,21,22,4,18,0
420,0,21,22,4,18,0
430,0,21,22,4,18,0
440,0,21,22,4,18,0
450,0,22,23,4,19,0
460,0,22,23,4,19,0
470,0,21,23,4,19,0
480,0,19,23,4,19,0
490,0,21,25,4,21,0
500,0,23,27,4,23,0
510,0,24,28,4,24,0
520,0,23,28,4,24,0
530,0,20,28,4,24,0
540,0,20,28,4,24,0
550,0,20,28,4,24,0
560,0,19,30,4,26,0
570,0,19,30,4,26,0
580,0,22,33,4,29,0
590,0,22,33,4,29,0
600,0,22,33,4,29,0
610,0,23,34,4,30,0
620,0,22,35,4,31,0
630,0,24,37,4,33,0
640,0,25,38,5,34,0
650,0,25,38,5,34,0
660,0,26,40,5,36,0
670,0,26,40,5,36,0
680,0,26,40,5,36,0
690,0,28,42,5,38,0
700,0,29,43,5,39,0
710,0,28,43,5,39,0
720,0,26,44,5,40,0
730,0,25,44,5,40,0
740,0,23,44,5,40,0
750,0,24,45,5,41,0
760,0,25,46,5,42,0
770,0,25,47,5,43,0
780,0,25,47,5,43,0
790,0,26,48,6,44,0
800,0,25,48,6,44,0
810,0,24,48,6,44,0
820,0,24,48,6,44,0
830,0,24,48,6,44,0
840,0,24,49,6,45,0
850,0,23,49,6,45,0
860,0,23,49,6,45,0
870,0,22,50,6,46,0
880,0,24,52,6,48,0
890,0,25,54,6,50,0
900,0,25,54,6,50,0
910,0,25,54,6,50,0
920,0,26,55,6,51,1
930,0,26,55,6,51,1
940,0,23,55,6,51,1
950,0,23,56,6,52,2
960,0,23,56,6,52,2
970,0,23,56,6,52,2
980,0,22,56,6,52,2
990,0,24,58,6,54,4
1000,0,24,58,6,54,4
1010,0,24,58,6,54,4
1020,0,23,58,6,54,4
1030,0,25,60,6,56,6
1040,0,26,61,6,57,7
1050,0,26,61,6,57,7
1060,0,25,61,6,57,7
1070,0,25,62,6,58,8
1080,0,26,64,7,60,10
1090,0,24,64,7,60,10
1100,0,25,65,7,61,11
1110,0,25,66,8,62,12
1120,0,27,68,8,64,14
1130,0,26,69,8,65,15
1140,0,26,69,8,65,15
1150,0,26,69,8,65,15
1160,0,26,69,8,65,15
1170,0,25,69,8,65,15
1180,0,25,69,8,65,15
1190,0,26,71,8,67,17
1200,0,25,71,8,67,17
1210,0,25,71,8,67,17
1220,0,24,72,8,68,18
1230,0,22,72,8,68,18
1240,0,21,72,8,68,18
1250,0,21,72,8,68,18
1260,0,21,72,8,68,18
1270,0,19,72,8,68,18
1280,0,18,72,8,68,18
1290,0,18,73,8,69,19
1300,0,19,74,8,70,20
1310,0,19,74,8,70,20
1320,0,19,76,8,72,22
1330,0,20,77,8,73,23
1340,0,20,77,8,73,23
1350,0,20,77,8,73,23
1360,0,20,77,8,73,23
1370,0,19,77,8,73,23
1380,0,19,77,8,73,23
1390,0,19,79,8,75,25
1400,0,19,79,8,75,25
1410,0,19,79,8,75,25
1420,0,20,80,8,76,26
1430,0,19,80,8,76,26
1440,0,19,80,8,76,26
1450,0,21,83,9,79,29
1460,0,22,84,9,80,30
1470,0,23,85,9,81,31
1480,0,24,87,9,83,33
1490,0,24,88,10,84,34
1500,0,24,88,10,84,34
1510,0,21,88,10,84,34
1520,0,22,89,10,85,35
1530,0,22,90,10,86,36
1540,0,22,91,10,87,37
1550,0,23,92,10,88,38
1560,0,24,93,10,89,39
1570,0,24,93,10,89,39
1580,0,23,93,10,89,39
1590,0,24,94,10,90,40
1600,0,21,94,10,90,40
1610,0,22,95,10,91,41
1620,0,22,95,10,91,41
1630,0,21,95,10,91,41
1640,0,22,97,10,93,43
1650,0,23,99,10,95,45
1660,0,22,99,10,95,45
1670,0,21,99,10,95,45
1680,0,21,99,10,95,45
1690,0,22,100,10,96,46
1700,0,22,100,10,96,46
1710,0,23,101,10,97,47
1720,0,23,101,10,97,47
1730,0,23,101,10,97,47
1740,0,22,101,10,97,47
1750,0,22,102,10,98,48
1760,0,22,102,10,98,48
1770,0,22,102,10,98,48
1780,0,24,104,10,100,50
1790,0,24,105,10,101,51
1799,0,23,106,10,102,52
