id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,75,3,0,1,4294967295,1799,-1
1,0,0,1,7,3,0,1,4294967295,160,-1
2,0,0,1,4,3,0,1,4294967295,126,-1
3,0,1,1,0,3,1,1,0,90,3
4,0,1,1,11,3,0,1,1,400,3
5,0,1,1,2,3,1,1,2,97,4
6,0,2,0,0,3,1,1,3,90,-1
7,0,2,1,4,3,1,1,5,261,41
8,0,1,1,0,3,0,1,1,100,29
9,0,1,1,27,3,0,1,0,737,39
10,0,1,1,2,3,1,1,2,108,38
11,0,2,1,3,3,1,1,4,147,37
12,0,2,0,0,3,1,1,8,100,-1
13,0,1,1,2,3,1,1,1,159,38
14,0,3,1,9,3,1,1,11,728,40
15,0,2,1,2,3,1,1,10,232,42
16,0,2,1,3,3,1,1,13,486,53
17,0,2,1,1,3,0,1,9,173,57
18,0,4,1,3,3,1,1,14,245,62
19,0,3,1,0,3,1,1,7,110,46
20,0,3,1,10,3,1,1,15,480,45
21,0,2,1,0,3,0,1,4,94,48
22,0,1,1,4,3,0,1,2,157,50
23,0,1,1,7,3,0,1,1,435,48
24,0,1,1,1,3,0,1,0,170,57
25,0,4,1,0,3,1,1,20,94,51
26,0,4,0,0,3,1,1,19,110,-1
27,0,3,1,4,3,1,1,11,272,62
28,0,2,1,1,3,1,1,5,470,55
29,0,2,1,1,3,1,1,10,186,62
30,0,2,1,2,3,0,1,23,239,55
31,0,3,0,0,3,0,1,21,94,-1
32,0,2,1,13,3,1,1,22,1357,53
33,0,3,1,0,3,1,1,15,172,66
34,0,3,1,0,3,1,1,7,368,93
35,0,3,1,17,3,1,1,32,1799,59
36,0,1,1,0,3,1,1,1,114,57
37,0,2,1,2,3,0,1,4,495,59
38,0,3,1,0,3,1,1,16,202,84
39,0,5,0,0,3,1,1,25,94,-1
40,0,3,1,1,3,1,1,28,473,63
41,0,3,1,0,3,1,1,30,275,60
42,0,4,1,1,3,1,1,20,249,60
43,0,2,1,2,3,1,1,24,1458,143
