second,family,mature,births,max_generation,changed_births,late_births
240,3,0,0,0,0,0
250,0,3,16,5,16,0
250,1,4,11,5,10,0
250,2,2,4,3,3,0
250,3,0,0,0,0,0
260,0,2,16,5,16,0
260,1,3,11,5,10,0
260,2,2,5,4,4,0
260,3,0,0,0,0,0
270,0,4,18,6,18,0
270,1,3,11,5,10,0
270,2,2,5,4,4,0
270,3,0,0,0,0,0
280,0,4,18,6,18,0
280,1,2,11,5,10,0
280,2,3,6,4,5,0
280,3,0,0,0,0,0
290,0,5,20,7,20,0
290,1,1,11,5,10,0
290,2,3,6,4,5,0
290,3,0,0,0,0,0
300,0,5,21,7,21,0
300,1,1,11,5,10,0
300,2,4,7,5,6,0
300,3,0,0,0,0,0
310,0,5,21,7,21,0
310,1,1,11,5,10,0
310,2,3,7,5,6,0
310,3,0,0,0,0,0
320,0,3,21,7,21,0
320,1,1,11,5,10,0
320,2,3,7,5,6,0
320,3,0,0,0,0,0
330,0,4,22,8,22,0
330,1,1,11,5,10,0
330,2,3,7,5,6,0
330,3,0,0,0,0,0
340,0,5,23,8,23,0
340,1,0,11,5,10,0
340,2,3,7,5,6,0
340,3,0,0,0,0,0
350,0,3,23,8,23,0
350,1,0,11,5,10,0
350,2,3,7,5,6,0
350,3,0,0,0,0,0
360,0,3,23,8,23,0
360,1,0,11,5,10,0
360,2,2,7,5,6,0
360,3,0,0,0,0,0
370,0,2,23,8,23,0
370,1,0,11,5,10,0
370,2,1,7,5,6,0
370,3,0,0,0,0,0
380,0,2,23,8,23,0
380,1,0,11,5,10,0
380,2,1,7,5,6,0
380,3,0,0,0,0,0
390,0,1,23,8,23,0
390,1,0,11,5,10,0
390,2,1,7,5,6,0
390,3,0,0,0,0,0
400,0,1,23,8,23,0
400,1,0,11,5,10,0
400,2,1,7,5,6,0
400,3,0,0,0,0,0
410,0,1,23,8,23,0
410,1,0,11,5,10,0
410,2,1,7,5,6,0
410,3,0,0,0,0,0
420,0,1,23,8,23,0
420,1,0,11,5,10,0
420,2,1,7,5,6,0
420,3,0,0,0,0,0
430,0,2,24,8,24,0
430,1,0,11,5,10,0
430,2,1,7,5,6,0
430,3,0,0,0,0,0
440,0,3,25,9,25,0
440,1,0,11,5,10,0
440,2,1,7,5,6,0
440,3,0,0,0,0,0
450,0,4,26,9,26,0
450,1,0,11,5,10,0
450,2,1,7,5,6,0
450,3,0,0,0,0,0
460,0,5,28,10,28,0
460,1,0,11,5,10,0
460,2,1,7,5,6,0
460,3,0,0,0,0,0
470,0,5,29,11,29,0
470,1,0,11,5,10,0
470,2,1,7,5,6,0
470,3,0,0,0,0,0
480,0,5,29,11,29,0
480,1,0,11,5,10,0
480,2,1,7,5,6,0
480,3,0,0,0,0,0
490,0,4,29,11,29,0
490,1,0,11,5,10,0
490,2,1,7,5,6,0
490,3,0,0,0,0,0
500,0,4,29,11,29,0
500,1,0,11,5,10,0
500,2,1,7,5,6,0
500,3,0,0,0,0,0
510,0,2,29,11,29,0
510,1,0,11,5,10,0
510,2,1,7,5,6,0
510,3,0,0,0,0,0
520,0,0,29,11,29,0
520,1,0,11,5,10,0
520,2,1,7,5,6,0
520,3,0,0,0,0,0
530,0,0,29,11,29,0
530,1,0,11,5,10,0
530,2,1,7,5,6,0
530,3,0,0,0,0,0
540,0,0,29,11,29,0
540,1,0,11,5,10,0
540,2,1,7,5,6,0
540,3,0,0,0,0,0
550,0,0,29,11,29,0
550,1,0,11,5,10,0
550,2,1,7,5,6,0
550,3,0,0,0,0,0
560,0,0,29,11,29,0
560,1,0,11,5,10,0
560,2,1,7,5,6,0
560,3,0,0,0,0,0
570,0,0,29,11,29,0
570,1,0,11,5,10,0
570,2,1,7,5,6,0
570,3,0,0,0,0,0
580,0,0,29,11,29,0
580,1,0,11,5,10,0
580,2,1,7,5,6,0
580,3,0,0,0,0,0
590,0,0,29,11,29,0
590,1,0,11,5,10,0
590,2,1,7,5,6,0
590,3,0,0,0,0,0
600,0,0,29,11,29,0
600,1,0,11,5,10,0
600,2,2,8,5,7,0
600,3,0,0,0,0,0
610,0,0,29,11,29,0
610,1,0,11,5,10,0
610,2,2,8,5,7,0
610,3,0,0,0,0,0
620,0,0,29,11,29,0
620,1,0,11,5,10,0
620,2,2,8,5,7,0
620,3,0,0,0,0,0
630,0,0,29,11,29,0
630,1,0,11,5,10,0
630,2,2,8,5,7,0
630,3,0,0,0,0,0
640,0,0,29,11,29,0
640,1,0,11,5,10,0
640,2,2,8,5,7,0
640,3,0,0,0,0,0
650,0,0,29,11,29,0
650,1,0,11,5,10,0
650,2,2,8,5,7,0
650,3,0,0,0,0,0
660,0,0,29,11,29,0
660,1,0,11,5,10,0
660,2,2,8,5,7,0
660,3,0,0,0,0,0
670,0,0,29,11,29,0
670,1,0,11,5,10,0
670,2,2,8,5,7,0
670,3,0,0,0,0,0
680,0,0,29,11,29,0
680,1,0,11,5,10,0
680,2,2,8,5,7,0
680,3,0,0,0,0,0
690,0,0,29,11,29,0
690,1,0,11,5,10,0
690,2,2,8,5,7,0
690,3,0,0,0,0,0
700,0,0,29,11,29,0
700,1,0,11,5,10,0
700,2,2,8,5,7,0
700,3,0,0,0,0,0
710,0,0,29,11,29,0
710,1,0,11,5,10,0
710,2,2,8,5,7,0
710,3,0,0,0,0,0
720,0,0,29,11,29,0
720,1,0,11,5,10,0
720,2,2,8,5,7,0
720,3,0,0,0,0,0
730,0,0,29,11,29,0
730,1,0,11,5,10,0
730,2,2,8,5,7,0
730,3,0,0,0,0,0
740,0,0,29,11,29,0
740,1,0,11,5,10,0
740,2,2,8,5,7,0
740,3,0,0,0,0,0
750,0,0,29,11,29,0
750,1,0,11,5,10,0
750,2,2,8,5,7,0
750,3,0,0,0,0,0
760,0,0,29,11,29,0
760,1,0,11,5,10,0
760,2,2,8,5,7,0
760,3,0,0,0,0,0
770,0,0,29,11,29,0
770,1,0,11,5,10,0
770,2,2,8,5,7,0
770,3,0,0,0,0,0
780,0,0,29,11,29,0
780,1,0,11,5,10,0
780,2,2,8,5,7,0
780,3,0,0,0,0,0
790,0,0,29,11,29,0
790,1,0,11,5,10,0
790,2,2,8,5,7,0
790,3,0,0,0,0,0
800,0,0,29,11,29,0
800,1,0,11,5,10,0
800,2,2,8,5,7,0
800,3,0,0,0,0,0
810,0,0,29,11,29,0
810,1,0,11,5,10,0
810,2,2,8,5,7,0
810,3,0,0,0,0,0
820,0,0,29,11,29,0
820,1,0,11,5,10,0
820,2,2,8,5,7,0
820,3,0,0,0,0,0
830,0,0,29,11,29,0
830,1,0,11,5,10,0
830,2,2,8,5,7,0
830,3,0,0,0,0,0
840,0,0,29,11,29,0
840,1,0,11,5,10,0
840,2,2,8,5,7,0
840,3,0,0,0,0,0
850,0,0,29,11,29,0
850,1,0,11,5,10,0
850,2,2,8,5,7,0
850,3,0,0,0,0,0
860,0,0,29,11,29,0
860,1,0,11,5,10,0
860,2,2,8,5,7,0
860,3,0,0,0,0,0
870,0,0,29,11,29,0
870,1,0,11,5,10,0
870,2,2,8,5,7,0
870,3,0,0,0,0,0
880,0,0,29,11,29,0
880,1,0,11,5,10,0
880,2,2,8,5,7,0
880,3,0,0,0,0,0
890,0,0,29,11,29,0
890,1,0,11,5,10,0
890,2,2,8,5,7,0
890,3,0,0,0,0,0
900,0,0,29,11,29,0
900,1,0,11,5,10,0
900,2,2,8,5,7,0
900,3,0,0,0,0,0
910,0,0,29,11,29,0
910,1,0,11,5,10,0
910,2,2,8,5,7,0
910,3,0,0,0,0,0
920,0,0,29,11,29,0
920,1,0,11,5,10,0
920,2,2,8,5,7,0
920,3,0,0,0,0,0
930,0,0,29,11,29,0
930,1,0,11,5,10,0
930,2,3,9,5,8,1
930,3,0,0,0,0,0
940,0,0,29,11,29,0
940,1,0,11,5,10,0
940,2,3,9,5,8,1
940,3,0,0,0,0,0
950,0,0,29,11,29,0
950,1,0,11,5,10,0
950,2,3,9,5,8,1
950,3,0,0,0,0,0
960,0,0,29,11,29,0
960,1,0,11,5,10,0
960,2,3,9,5,8,1
960,3,0,0,0,0,0
970,0,0,29,11,29,0
970,1,0,11,5,10,0
970,2,3,9,5,8,1
970,3,0,0,0,0,0
980,0,0,29,11,29,0
980,1,0,11,5,10,0
980,2,3,9,5,8,1
980,3,0,0,0,0,0
990,0,0,29,11,29,0
990,1,0,11,5,10,0
990,2,2,9,5,8,1
990,3,0,0,0,0,0
1000,0,0,29,11,29,0
1000,1,0,11,5,10,0
1000,2,2,9,5,8,1
1000,3,0,0,0,0,0
1010,0,0,29,11,29,0
1010,1,0,11,5,10,0
1010,2,2,9,5,8,1
1010,3,0,0,0,0,0
1020,0,0,29,11,29,0
1020,1,0,11,5,10,0
1020,2,2,9,5,8,1
1020,3,0,0,0,0,0
1030,0,0,29,11,29,0
1030,1,0,11,5,10,0
1030,2,1,9,5,8,1
1030,3,0,0,0,0,0
1040,0,0,29,11,29,0
1040,1,0,11,5,10,0
1040,2,1,9,5,8,1
1040,3,0,0,0,0,0
1050,0,0,29,11,29,0
1050,1,0,11,5,10,0
1050,2,1,9,5,8,1
1050,3,0,0,0,0,0
1060,0,0,29,11,29,0
1060,1,0,11,5,10,0
1060,2,1,9,5,8,1
1060,3,0,0,0,0,0
1070,0,0,29,11,29,0
1070,1,0,11,5,10,0
1070,2,1,9,5,8,1
1070,3,0,0,0,0,0
1080,0,0,29,11,29,0
1080,1,0,11,5,10,0
1080,2,1,9,5,8,1
1080,3,0,0,0,0,0
1090,0,0,29,11,29,0
1090,1,0,11,5,10,0
1090,2,1,9,5,8,1
1090,3,0,0,0,0,0
1100,0,0,29,11,29,0
1100,1,0,11,5,10,0
1100,2,1,9,5,8,1
1100,3,0,0,0,0,0
1110,0,0,29,11,29,0
1110,1,0,11,5,10,0
1110,2,1,9,5,8,1
1110,3,0,0,0,0,0
1120,0,0,29,11,29,0
1120,1,0,11,5,10,0
1120,2,1,9,5,8,1
1120,3,0,0,0,0,0
1130,0,0,29,11,29,0
1130,1,0,11,5,10,0
1130,2,1,9,5,8,1
1130,3,0,0,0,0,0
1140,0,0,29,11,29,0
1140,1,0,11,5,10,0
1140,2,1,9,5,8,1
1140,3,0,0,0,0,0
1150,0,0,29,11,29,0
1150,1,0,11,5,10,0
1150,2,1,9,5,8,1
1150,3,0,0,0,0,0
1160,0,0,29,11,29,0
1160,1,0,11,5,10,0
1160,2,0,9,5,8,1
1160,3,0,0,0,0,0
