seconds,id,lineage,generation,cell,parent,x,y,role,vx,vy,hue,mature
540,416,2,9,1,0,-18.3986,-8.42615,4,-0.303326,0.0747988,0.089,1
540,416,2,9,2,1,-17.929,-9.74058,3,-0.060994,0.161177,0.089,1
540,416,2,9,3,1,-17.21,-8.03074,3,-0.411297,0.38004,0.089,1
540,419,2,11,0,-1,-0.538712,2.26763,1,-0.145077,-0.0627129,0.093,0
540,419,2,11,1,0,0.518661,2.05699,4,-0.0903902,-0.0577604,0.093,0
540,419,2,11,2,1,-0.200911,3.30262,3,0.243613,0.0962534,0.093,0
540,422,2,11,0,-1,-2.01284,-3.86794,1,-0.357686,0.322729,0.092,1
540,422,2,11,1,0,-2.23614,-2.87357,4,-0.59366,0.254294,0.092,1
540,422,2,11,2,1,-2.9851,-4.05389,3,-0.372815,0.130051,0.092,1
540,422,2,11,3,1,-1.18088,-3.64653,3,-0.349614,0.483717,0.092,1
540,424,2,11,0,-1,6.75483,11.6678,1,0.596672,0.182759,0.092,0
540,426,2,10,0,-1,-4.42987,1.63047,1,0.350774,-0.824881,0.094,0
540,426,2,10,1,0,-3.41123,1.21148,4,0.361994,-0.801102,0.094,0
540,426,2,10,2,1,-3.57726,2.62327,3,0.339223,-0.802727,0.094,0
540,432,2,10,0,-1,14.1661,-8.45088,1,0.0409455,-0.145204,0.094,0
540,432,2,10,1,0,14.1497,-7.38932,4,0.160525,-0.142985,0.094,0
540,432,2,10,2,1,13.0114,-8.27491,3,0.101987,-0.0608179,0.094,0
540,438,2,11,0,-1,16.6251,-10.9709,1,0.290751,-0.231347,0.095,1
540,438,2,11,1,0,17.6875,-10.716,4,0.213937,-0.245134,0.095,1
540,438,2,11,2,1,16.4779,-9.95306,3,0.205348,-0.244781,0.095,1
540,438,2,11,3,1,16.8698,-11.7388,3,0.0585186,-0.202042,0.095,1
540,439,2,10,0,-1,-17.1214,-9.58479,1,0.063895,0.402269,0.089,0
540,442,14,11,0,-1,-0.949874,-12.7096,1,-0.157269,-0.0713271,0.066,0
540,442,14,11,1,0,-0.0970684,-11.5948,3,-0.104651,0.0413199,0.066,0
540,442,14,11,2,0,-2.18808,-12.4721,3,-0.174868,0.304787,0.066,0
540,445,2,8,0,-1,8.36214,9.97679,1,-0.366415,-0.807926,0.092,1
540,445,2,8,1,0,7.70018,9.14383,4,-0.142006,-0.98047,0.092,1
540,445,2,8,2,1,9.13903,9.19385,3,-0.154939,-0.403634,0.092,1
540,445,2,8,3,1,7.65569,10.4175,3,-0.167707,-0.952578,0.092,1
540,446,2,12,0,-1,15.867,-11.2669,1,0.213447,0.141291,0.096,0
540,448,3,8,0,-1,-12.137,10.4393,1,0.139499,-0.29306,0.334,1
540,448,3,8,1,0,-12.9198,9.73252,4,0.0861347,-0.447922,0.334,1
540,448,3,8,2,1,-11.6399,9.43815,3,0.343265,-0.00179569,0.334,1
540,448,3,8,3,1,-13.1107,11.0725,3,0.0465626,-0.248498,0.334,1
540,448,3,8,4,0,-11.1664,11.297,0,-0.18571,-0.34343,0.334,1
540,448,3,8,5,4,-10.5565,12.601,0,-0.623497,-0.285378,0.334,1
540,448,3,8,6,5,-9.98114,13.8556,0,-0.172974,-0.275585,0.334,1
540,448,3,8,7,6,-9.03526,14.8479,0,-0.0557997,-0.244725,0.334,1
540,448,3,8,8,7,-8.31094,16.0794,0,-0.12326,-0.140501,0.334,1
540,449,2,11,0,-1,8.89123,-12.4815,1,0.433007,-0.0861012,0.092,0
540,449,2,11,1,0,8.86951,-13.5223,4,0.282052,-0.0730581,0.092,0
540,452,2,10,0,-1,5.51772,-9.69036,1,0.146103,0.412807,0.089,0
540,452,2,10,1,0,4.54566,-9.28904,4,-0.0440603,-0.0556217,0.089,0
540,453,2,9,0,-1,13.4766,14.5574,1,0.419196,0.451327,0.093,1
540,453,2,9,1,0,12.889,13.6689,4,0.139127,0.450537,0.093,1
540,453,2,9,2,1,14.3325,13.4488,3,0.0384817,0.338319,0.093,1
540,453,2,9,3,1,12.1575,14.8576,3,0.531038,0.62852,0.093,1
540,454,2,12,0,-1,2.3523,-3.80669,1,0.463359,-0.496766,0.091,1
540,454,2,12,1,0,2.83884,-4.71022,4,-0.131784,-0.739905,0.091,1
540,454,2,12,2,1,3.44196,-3.45244,3,-0.427023,-0.571153,0.091,1
540,454,2,12,3,1,1.71507,-4.03087,3,-0.0182673,-0.423826,0.091,1
540,455,2,11,0,-1,16.6181,-8.29637,1,0.264451,-0.282666,0.095,1
540,455,2,11,1,0,17.2447,-9.21786,4,0.326879,-0.251965,0.095,1
540,455,2,11,2,1,17.5504,-7.75775,3,0.0815584,-0.162732,0.095,1
540,455,2,11,3,1,15.8917,-9.32796,3,0.35025,-0.811438,0.095,1
540,456,3,6,0,-1,-13.6228,11.5414,1,0.12114,-0.148151,0.336,0
540,456,3,6,1,0,-13.2749,10.5745,4,-0.0384805,-0.305189,0.336,0
540,456,3,6,2,1,-12.7881,11.8289,3,0.176128,-0.483183,0.336,0
540,457,15,10,0,-1,-16.1228,-7.74837,1,-0.225509,0.257594,0.064,0
540,459,2,8,0,-1,12.468,8.81733,1,0.477544,-0.167366,0.093,1
540,459,2,8,1,0,13.442,8.42567,4,0.471748,-0.160331,0.093,1
540,459,2,8,2,1,12.9824,9.78954,3,0.364413,-0.18145,0.093,1
540,459,2,8,3,1,12.2333,7.91996,3,0.478428,-0.154726,0.093,1
540,460,2,12,0,-1,17.4483,-8.41188,1,0.327784,-0.0657483,0.095,0
540,460,2,12,1,0,16.5573,-9.06257,4,0.323286,0.0172728,0.095,0
540,460,2,12,2,1,18.0083,-9.28396,3,0.44624,0.273808,0.095,0
540,462,2,11,0,-1,-10.7929,-6.04126,1,-0.220263,-0.0533019,0.091,0
540,462,2,11,1,0,-10.0077,-5.29468,4,0.0774839,-0.405279,0.091,0
540,462,2,11,2,1,-11.4212,-5.18703,3,0.0619726,0.338919,0.091,0
540,464,2,12,0,-1,2.38825,0.898819,1,0.736983,-0.0032571,0.092,1
540,464,2,12,1,0,3.41542,0.790744,4,0.49668,0.31762,0.092,1
540,464,2,12,2,1,2.57174,1.92465,3,0.0908531,0.176777,0.092,1
540,464,2,12,3,1,2.45119,-0.0655724,3,0.576425,0.0856385,0.092,1
540,465,2,13,0,-1,2.7612,-3.14797,1,0.534147,-0.371397,0.091,0
540,465,2,13,1,0,3.38637,-2.32937,4,-0.291574,0.493783,0.091,0
540,465,2,13,2,1,2.0218,-2.6223,3,0.0638667,-0.0679893,0.091,0
540,466,2,11,0,-1,5.4931,-14.1531,1,-0.0874396,0.158871,0.093,0
540,466,2,11,1,0,4.59766,-13.6115,4,-0.0687284,0.165502,0.093,0
540,466,2,11,2,1,4.79168,-15.0698,3,-0.0184629,0.166141,0.093,0
540,468,2,11,0,-1,-5.29464,-4.22371,1,0.678916,0.18511,0.09,1
540,468,2,11,1,0,-4.27904,-3.81682,4,0.28791,0.346878,0.09,1
540,468,2,11,2,1,-5.61797,-3.41883,3,-0.0454667,-0.191993,0.09,1
540,468,2,11,3,1,-4.84707,-5.01948,3,0.571852,-0.0468434,0.09,1
540,470,2,8,0,-1,12.5128,13.0409,1,-0.201574,-0.0779248,0.092,1
540,470,2,8,1,0,13.5162,13.2013,4,-0.2199,-0.069389,0.092,1
540,470,2,8,2,1,12.8161,14.4871,3,0.604114,0.456187,0.092,1
540,470,2,8,3,1,13.2503,11.8993,3,0.0248546,-0.190772,0.092,1
540,471,16,9,0,-1,-11.39,10.1715,1,0.245846,0.10713,0.359,0
540,471,16,9,1,0,-11.879,11.4196,3,-0.755571,-0.259255,0.359,0
540,471,16,9,2,0,-12.6804,10.0125,3,0.444532,0.11465,0.359,0
540,473,2,10,0,-1,-4.40854,-11.0625,1,-0.123575,-0.0635642,0.09,0
540,473,2,10,1,0,-3.84208,-12.0715,4,0.303723,0.128525,0.09,0
540,474,2,12,0,-1,-4.52045,-4.49115,1,0.789661,0.135479,0.089,0
540,475,2,13,0,-1,2.95877,1.47707,1,0.451661,0.629974,0.091,0
570,298,3,5,0,-1,-15.782,9.49911,1,0.340254,-0.649049,0.335,1
570,298,3,5,4,0,-15.6059,10.7961,0,-0.138456,-0.573278,0.335,1
570,298,3,5,5,4,-14.8849,11.9566,0,-0.519544,-0.264743,0.335,1
570,298,3,5,6,5,-14.2439,13.1821,0,-0.599828,-0.139382,0.335,1
570,298,3,5,7,6,-13.1403,13.9109,0,-0.445286,-0.184289,0.335,1
570,298,3,5,8,7,-12.4444,15.1078,0,-0.0936942,-0.318845,0.335,1
570,353,2,10,0,-1,-6.67011,-7.10333,1,0.192932,0.564065,0.091,1
570,353,2,10,1,0,-6.06003,-6.19788,4,0.222774,0.55684,0.091,1
570,353,2,10,2,1,-7.46548,-6.10879,3,0.234078,0.338344,0.091,1
570,353,2,10,3,1,-5.49131,-7.39429,3,0.361211,0.617242,0.091,1
570,360,2,9,0,-1,17.2408,-2.93249,1,0.463592,-0.22405,0.093,1
570,360,2,9,1,0,17.535,-3.94864,4,0.138997,-0.335079,0.093,1
570,360,2,9,2,1,18.4131,-2.7942,3,0.549769,-0.658508,0.093,1
570,360,2,9,3,1,16.3527,-3.39362,3,0.314707,-0.100451,0.093,1
570,369,2,9,0,-1,15.9364,-6.25775,1,0.450203,-0.106668,0.09,1
570,369,2,9,1,0,16.9771,-6.07489,4,0.394131,0.077725,0.09,1
570,369,2,9,2,1,15.9327,-5.15877,3,0.249731,-0.116938,0.09,1
570,369,2,9,3,1,16.1461,-6.99929,3,0.256194,0.164368,0.09,1
570,383,2,9,0,-1,-1.82345,-17.8149,1,0.25131,-0.271616,0.09,1
570,383,2,9,1,0,-0.905978,-17.1641,4,0.292712,-0.323672,0.09,1
570,383,2,9,2,1,-2.23318,-16.7082,3,0.366953,-0.109964,0.09,1
570,383,2,9,3,1,-1.31932,-18.399,3,0.326284,-0.315373,0.09,1
570,387,2,9,0,-1,4.41998,-9.71366,1,0.312432,-0.0926194,0.093,1
570,387,2,9,1,0,5.41277,-10.0611,4,0.243224,-0.241142,0.093,1
570,387,2,9,2,1,4.8066,-8.80627,3,0.392151,-0.151586,0.093,1
570,387,2,9,3,1,4.18583,-10.5159,3,0.144426,0.0104849,0.093,1
570,393,2,10,0,-1,0.986768,6.60074,1,0.10527,0.0952056,0.092,1
570,393,2,10,1,0,1.59119,5.76128,4,-0.0154987,0.0429484,0.092,1
570,393,2,10,2,1,1.81563,7.18359,3,-0.0355249,0.067949,0.092,1
570,393,2,10,3,1,0.273726,6.08569,5,-0.0873585,-0.196763,0.092,1
570,395,2,10,0,-1,-0.474658,-9.51547,1,-0.0477445,-0.103465,0.089,1
570,395,2,10,1,0,-1.44025,-10.0678,4,-0.0869278,-0.0368163,0.089,1
570,395,2,10,2,1,-0.0871097,-10.4173,3,-0.101084,-0.0453149,0.089,1
570,396,3,7,0,-1,-15.2145,22.9955,1,-0.223345,0.0372575,0.335,1
570,396,3,7,1,0,-15.9737,23.66,4,-0.25924,-0.001738,0.335,1
570,396,3,7,2,1,-16.0701,22.3687,3,-0.192598,-0.00610875,0.335,1
570,396,3,7,3,1,-14.6618,23.6067,3,-0.256795,0.064757,0.335,1
570,396,3,7,4,0,-14.3025,22.1288,0,-0.173589,0.0856146,0.335,1
570,396,3,7,5,4,-13.4417,21.1601,0,-0.129249,0.115582,0.335,1
570,396,3,7,6,5,-12.2061,20.7868,0,-0.122967,0.112791,0.335,1
570,396,3,7,7,6,-11.1589,20.0407,0,-0.139084,0.0805504,0.335,1
570,396,3,7,8,7,-9.80061,19.8127,0,-0.148022,0.0102668,0.335,1
570,398,2,10,0,-1,-0.442424,-18.6324,1,0.483078,-0.0766105,0.094,1
570,398,2,10,1,0,0.583331,-18.8478,4,0.524745,0.11342,0.094,1
570,398,2,10,2,1,-0.177216,-17.6649,3,0.276611,-0.049096,0.094,1
570,398,2,10,3,0,-1.5813,-17.1476,1,0.297158,-0.223414,0.094,1
570,398,2,10,4,1,-0.356291,-19.7241,3,0.671723,-0.0332098,0.094,1
570,408,2,10,0,-1,-10.6405,-4.50175,1,0.520474,-0.732298,0.09,1
570,408,2,10,1,0,-9.57292,-4.43279,4,0.819405,0.306334,0.09,1
570,408,2,10,2,1,-10.4682,-3.36153,3,-0.151926,-0.522014,0.09,1
570,408,2,10,3,1,-10.5817,-5.24585,3,1.17791,-0.141296,0.09,1
570,410,2,10,0,-1,0.178442,-12.0228,1,-0.202778,0.0595404,0.091,1
570,410,2,10,1,0,-0.396757,-12.9148,4,-0.261264,0.100936,0.091,1
570,410,2,10,2,1,0.995531,-12.8062,3,-0.227195,-0.117115,0.091,1
570,410,2,10,3,1,-0.545918,-11.6567,3,-0.199999,0.0849165,0.091,1
570,412,2,10,0,-1,12.8612,16.2622,1,0.806013,0.261423,0.093,1
570,412,2,10,1,0,13.8361,15.8264,4,0.610816,0.110557,0.093,1
570,412,2,10,2,1,13.5527,17.2316,3,1.41264,0.351121,0.093,1
570,412,2,10,3,1,12.7136,15.1646,3,0.298114,0.584613,0.093,1
570,419,2,11,0,-1,-0.84975,3.43111,1,-0.00852892,-0.0393128,0.093,1
570,419,2,11,1,0,-1.62647,2.73137,4,-0.0674859,0.0291454,0.093,1
570,419,2,11,2,1,-0.190932,2.595,3,-0.0740093,-0.0136093,0.093,1
570,419,2,11,3,1,-1.51199,4.04105,5,0.103092,0.0123912,0.093,1
570,422,2,11,0,-1,12.4799,-0.604804,1,0.447303,0.378103,0.092,1
570,422,2,11,1,0,13.16,0.158057,4,0.632091,0.221196,0.092,1
570,422,2,11,2,1,11.7758,0.138994,3,0.630262,0.493262,0.092,1
570,422,2,11,3,1,13.138,-1.15424,3,0.304004,0.227269,0.092,1
570,424,2,11,0,-1,12.0557,16.3245,1,0.873884,0.0476297,0.092,0
570,426,2,10,0,-1,9.33082,1.93159,1,1.00171,-0.0618193,0.094,1
570,426,2,10,1,0,9.79943,2.89609,4,0.210134,0.380653,0.094,1
570,426,2,10,2,1,8.35028,2.73509,3,0.321146,-0.606797,0.094,1
570,426,2,10,3,1,10.4424,1.73906,3,1.17507,0.957219,0.094,1
570,432,2,10,0,-1,16.8711,-8.18657,1,0.338152,0.0482986,0.094,1
570,432,2,10,1,0,17.9175,-8.11139,4,0.305393,0.0100469,0.094,1
570,432,2,10,2,1,16.9803,-6.97706,3,0.310644,0.0248734,0.094,1
570,432,2,10,3,1,17.0704,-9.11097,3,0.181888,0.0937353,0.094,1
570,442,14,11,0,-1,0.0861447,-11.2009,1,-0.184824,0.0479114,0.066,0
570,442,14,11,1,0,-0.844051,-12.2706,3,-0.237287,0.103604,0.066,0
570,442,14,11,2,0,1.00409,-12.0303,3,-0.188965,0.0370553,0.066,0
570,445,2,8,0,-1,13.8212,2.02664,1,-0.296227,-0.246294,0.092,1
570,445,2,8,1,0,13.51,1.04514,4,-0.127566,-0.303686,0.092,1
570,445,2,8,2,1,14.8247,1.64567,3,-0.238334,-0.0623898,0.092,1
570,445,2,8,3,1,13.0545,2.30131,3,-0.373245,-0.393616,0.092,1
570,448,3,8,0,-1,-14.8135,3.70723,1,-0.313922,0.58238,0.334,1
570,448,3,8,1,0,-15.4599,4.56602,4,-0.154328,0.729548,0.334,1
570,448,3,8,2,1,-16.074,3.44768,3,-0.368887,0.841995,0.334,1
570,448,3,8,3,1,-14.2198,4.27014,3,-0.241866,0.469913,0.334,1
570,448,3,8,4,0,-13.8867,2.77413,0,-0.531844,0.336361,0.334,1
570,448,3,8,5,4,-12.6039,2.31451,0,-0.604937,0.0731978,0.334,1
570,448,3,8,6,5,-11.3309,2.779,0,-0.517691,-0.145537,0.334,1
570,448,3,8,7,6,-10.0145,2.99625,0,-0.470446,-0.421961,0.334,1
570,448,3,8,8,7,-8.85817,3.79676,0,-0.277137,-0.701658,0.334,1
570,454,2,12,0,-1,9.97804,-7.0164,1,0.325923,-0.337696,0.091,1
570,454,2,12,1,0,10.705,-7.73407,4,0.0939419,-0.567101,0.091,1
570,454,2,12,2,1,10.7571,-6.34407,3,0.659548,-0.570973,0.091,1
570,454,2,12,3,1,9.39622,-7.64031,3,0.112733,-0.214095,0.091,1
570,456,3,6,0,-1,-15.2839,8.81196,1,0.510057,-0.514335,0.336,0
570,456,3,6,1,0,-14.7708,7.894,4,0.705451,-0.391527,0.336,0
570,456,3,6,2,1,-14.48,9.17109,3,0.477346,-0.336662,0.336,0
570,456,3,6,3,1,-16.0405,7.97769,3,0.665403,-0.711485,0.336,0
570,456,3,6,4,0,-15.3422,10.0723,0,0.184973,-0.512092,0.336,0
570,456,3,6,5,4,-14.6424,11.1571,0,-0.20463,-0.212545,0.336,0
570,456,3,6,6,5,-14.2362,12.3838,0,-0.466851,-0.122601,0.336,0
570,462,2,11,0,-1,-8.30738,-16.6168,1,0.313715,-0.369175,0.091,1
570,462,2,11,1,0,-7.3691,-17.0993,4,0.288814,-0.415201,0.091,1
570,462,2,11,2,1,-7.71824,-15.7581,3,0.267755,-0.418765,0.091,1
570,462,2,11,3,1,-8.59115,-17.3936,3,0.270389,-0.335671,0.091,1
570,464,2,12,0,-1,5.35001,4.23797,1,0.534135,-0.489816,0.092,1
570,464,2,12,1,0,6.36836,4.44038,4,0.402548,0.134871,0.092,1
570,464,2,12,2,1,5.247,5.33567,3,-0.131011,-0.515983,0.092,1
570,464,2,12,3,1,5.8439,3.20587,3,0.998186,-0.123277,0.092,1
570,470,2,8,0,-1,14.0803,12.6409,1,-0.0661588,0.212243,0.092,1
570,470,2,8,1,0,14.5223,13.4659,4,0.204208,0.0829943,0.092,1
570,470,2,8,2,1,13.1072,13.1909,3,0.139001,0.516709,0.092,1
570,470,2,8,3,1,14.8015,12.1449,3,-0.172125,-0.00302029,0.092,1
570,471,16,9,0,-1,-14.0515,3.45572,1,-0.389558,0.36548,0.359,0
570,471,16,9,1,0,-12.7671,3.15208,3,-0.43761,0.10509,0.359,0
570,471,16,9,2,0,-13.5757,4.67145,3,-0.0523036,0.23377,0.359,0
570,471,16,9,3,0,-12.9578,4.06685,0,-0.294593,0.138072,0.359,0
570,471,16,9,4,3,-11.7894,4.64193,0,-0.258079,-0.0273905,0.359,0
570,471,16,9,5,4,-11.1002,5.74499,0,-0.116031,-0.13374,0.359,0
570,471,16,9,6,5,-10.0949,6.55697,0,0.0306452,-0.325407,0.359,0
570,473,2,10,0,-1,-0.997831,-17.7665,1,0.242269,-0.261416,0.09,0
570,473,2,10,1,0,-0.258401,-16.8853,4,0.0718845,-0.104659,0.09,0
570,475,2,13,0,-1,5.8352,4.88712,1,0.111434,-0.163982,0.091,0
570,475,2,13,1,0,5.99018,3.87411,4,0.701039,-0.071584,0.091,0
570,475,2,13,2,1,6.972,4.89801,3,0.254084,0.367914,0.091,0
570,478,2,9,0,-1,12.7494,14.1924,1,0.19684,0.565907,0.091,1
570,478,2,9,1,0,13.4883,14.9608,4,0.248215,0.503645,0.091,1
570,478,2,9,2,1,12.0632,15.2756,3,0.283501,0.702573,0.091,1
570,478,2,9,3,1,13.6901,13.6651,3,0.143076,0.481161,0.091,1
570,479,2,11,0,-1,-6.23079,-7.51763,1,0.313225,0.528859,0.092,1
570,479,2,11,1,0,-6.74933,-6.52538,4,0.20261,0.434547,0.092,1
570,479,2,11,2,1,-7.21381,-7.84167,3,0.464854,0.311303,0.092,1
570,479,2,11,3,1,-5.43447,-6.69549,3,0.229263,0.593056,0.092,1
570,480,2,9,0,-1,14.8768,12.8479,1,-0.0139846,-0.0157129,0.091,0
570,482,17,11,0,-1,0.312161,-18.2601,1,0.404676,0.0550986,0.119,0
570,482,17,11,1,0,1.19753,-18.879,4,0.513635,0.200098,0.119,0
570,482,17,11,2,1,0.830857,-17.5273,3,0.349862,0.156431,0.119,0
570,482,17,11,3,0,0.480484,-16.4465,1,-0.0566058,0.107208,0.119,0
570,488,2,11,0,-1,3.26768,3.64995,1,0.141215,-0.380199,0.094,1
570,488,2,11,1,0,3.08686,2.62258,4,-0.138891,-0.327798,0.094,1
570,488,2,11,2,1,4.32084,3.37006,3,0.0543647,-0.673354,0.094,1
570,488,2,11,3,1,2.35302,3.7443,3,0.156899,-0.124941,0.094,1
570,489,18,10,0,-1,3.62201,-9.82462,1,0.296688,0.115229,0.068,0
570,490,2,9,0,-1,13.0748,1.66311,1,-0.237091,-0.361842,0.091,0
570,490,2,9,1,0,12.3,2.39932,4,-0.358249,-0.469698,0.091,0
570,490,2,9,2,1,12.265,0.964552,3,-0.181346,-0.460284,0.091,0
570,491,2,11,0,-1,17.3926,-7.58775,1,0.354631,0.0486225,0.095,0
570,491,2,11,1,0,16.3507,-7.66385,4,0.344794,-0.17475,0.095,0
570,493,2,10,0,-1,12.1894,13.5988,1,0.0619129,0.702611,0.092,0
570,493,2,10,1,0,11.2452,13.1289,4,0.21298,0.401308,0.092,0
570,495,2,12,0,-1,-0.352846,4.05898,1,0.100497,-0.126985,0.092,0
570,496,2,10,0,-1,14.612,-3.85465,1,0.435262,0.0177786,0.093,1
570,496,2,10,1,0,15.3183,-4.63221,4,0.139182,-0.257228,0.093,1
570,496,2,10,2,1,15.6049,-3.22066,3,0.786347,-0.398474,0.093,1
570,496,2,10,3,1,14.0031,-4.62396,3,0.148317,0.115722,0.093,1
570,497,2,12,0,-1,-4.60341,-14.4402,1,0.384727,-0.258435,0.091,1
570,497,2,12,1,0,-4.38998,-15.4551,4,0.122519,-0.403231,0.091,1
570,497,2,12,2,1,-3.53034,-14.3564,3,0.569449,-0.743655,0.091,1
570,497,2,12,3,1,-5.38403,-14.5986,3,0.50078,-0.0886839,0.091,1
570,498,2,12,0,-1,-6.22119,-8.34126,1,0.65211,0.55585,0.091,0
570,499,2,12,0,-1,2.62149,3.15864,1,-0.0284774,-0.150246,0.093,0
570,501,2,10,0,-1,15.3841,-5.69134,1,0.340574,-0.33577,0.089,0
570,501,2,10,1,0,14.3735,-5.45789,4,0.481292,0.107141,0.089,0
570,502,2,11,0,-1,0.883081,5.79807,1,0.0198106,0.10158,0.091,0
570,502,2,11,1,0,0.153069,5.05301,4,-0.0506499,0.11244,0.091,0
570,503,2,11,0,-1,-7.4728,-7.17603,1,0.215278,0.239828,0.092,0
570,506,2,11,0,-1,-9.8998,-4.82534,1,0.0929981,-0.291811,0.089,0
570,511,2,11,0,-1,9.21079,1.12137,1,0.351551,-0.00784505,0.093,0
570,512,2,13,0,-1,-4.90743,-15.1953,1,0.120451,-0.120186,0.092,0
570,513,2,10,0,-1,17.0164,-2.15732,1,0.412306,-0.237579,0.094,0
600,298,3,5,0,-1,-7.37455,10.8911,1,0.00719517,-0.00552761,0.335,1
600,298,3,5,4,0,-8.25076,9.99963,0,-0.00073254,0.00223248,0.335,1
600,298,3,5,5,4,-9.32798,9.30656,0,-0.00417483,0.00738622,0.335,1
600,298,3,5,6,5,-10.0096,8.22205,0,-0.00260574,0.00630554,0.335,1
600,298,3,5,7,6,-11.0903,7.53441,0,0.00254825,-0.0017856,0.335,1
600,298,3,5,8,7,-11.8766,6.4079,0,0.0146182,-0.0102767,0.335,1
600,353,2,10,0,-1,-8.80951,2.36786,1,-0.0184797,0.432223,0.091,1
600,353,2,10,1,0,-9.30466,3.29342,4,-0.215762,0.326679,0.091,1
600,353,2,10,2,1,-9.7303,1.95995,3,0.0712396,0.235958,0.091,1
600,353,2,10,3,1,-8.06916,2.86303,3,-0.122619,0.586728,0.091,1
600,393,2,10,0,-1,3.05721,3.74042,1,0.0111874,-0.0193497,0.092,1
600,393,2,10,1,0,2.4245,4.5727,4,0.0575307,0.0125131,0.092,1
600,393,2,10,2,1,2.15728,3.1552,3,0.0426643,0.0164247,0.092,1
600,393,2,10,3,1,3.72408,4.3701,5,0.0380525,-0.107459,0.092,1
600,398,2,10,0,-1,5.8962,-11.5557,1,-0.390702,-0.0232483,0.094,1
600,398,2,10,1,0,4.84025,-11.6151,4,-0.360591,-0.21972,0.094,1
600,398,2,10,2,1,5.85889,-12.567,3,-0.210616,-0.0358391,0.094,1
600,398,2,10,3,0,7.27611,-12.7873,1,-0.0598126,0.305921,0.094,1
600,398,2,10,4,1,5.70822,-10.6347,3,-0.381699,-0.158141,0.094,1
600,408,2,10,0,-1,-9.52566,-5.93324,1,-0.156817,-0.272189,0.09,1
600,408,2,10,1,0,-10.5159,-5.51427,4,-0.112956,-0.0778094,0.09,1
600,408,2,10,2,1,-10.0709,-6.84483,3,-0.472088,-0.179387,0.09,1
600,408,2,10,3,1,-9.59404,-4.6085,3,-0.225446,0.02292,0.09,1
600,426,2,10,0,-1,13.7603,7.58165,1,-0.448312,-0.273134,0.094,1
600,426,2,10,1,0,13.2694,8.50856,4,0.0773585,-0.0153594,0.094,1
600,426,2,10,2,1,12.5714,7.21869,3,-0.613435,0.337612,0.094,1
600,426,2,10,3,1,14.5649,8.21898,3,-0.0793699,-0.751107,0.094,1
600,454,2,12,0,-1,12.3644,-8.71469,1,0.444882,-0.124177,0.091,1
600,454,2,12,1,0,13.3787,-8.85067,4,0.394006,-0.304496,0.091,1
600,454,2,12,2,1,12.5197,-7.76663,3,0.501021,-0.172884,0.091,1
600,454,2,12,3,1,12.2433,-9.50943,3,0.276,-0.144063,0.091,1
600,456,3,6,0,-1,-16.8319,12.0989,1,0.00155901,-0.701477,0.336,1
600,456,3,6,1,0,-17.4832,11.3116,4,-0.17233,-0.565423,0.336,1
600,456,3,6,2,1,-16.1906,11.0727,3,-0.300264,-1.27638,0.336,1
600,456,3,6,3,1,-17.446,12.6201,3,0.24929,-0.568804,0.336,1
600,456,3,6,4,0,-16.0168,13.0752,0,-0.0591139,-0.673057,0.336,1
600,456,3,6,5,4,-14.8564,13.7683,0,-0.343693,-0.412674,0.336,1
600,456,3,6,6,5,-13.5984,14.4587,0,-0.622029,0.00251864,0.336,1
600,456,3,6,7,6,-12.2954,14.1387,0,-0.534332,0.351431,0.336,1
600,456,3,6,8,7,-10.8915,14.0482,0,-0.516705,0.519043,0.336,1
600,462,2,11,0,-1,-10.283,-22.6143,1,-0.425981,0.0668389,0.091,1
600,462,2,11,1,0,-10.9177,-21.783,4,-0.242097,0.243214,0.091,1
600,462,2,11,2,1,-11.0903,-23.1684,3,-0.488009,0.313323,0.091,1
600,462,2,11,3,1,-9.68914,-22.0636,3,-0.342845,-0.0481396,0.091,1
600,464,2,12,0,-1,10.5841,11.8135,1,0.260687,0.0448336,0.092,1
600,464,2,12,1,0,11.2811,12.6171,4,0.397504,-0.117275,0.092,1
600,464,2,12,2,1,9.88735,12.67,3,0.384503,0.0530838,0.092,1
600,464,2,12,3,1,11.2319,11.295,3,0.131644,-0.126911,0.092,1
600,470,2,8,0,-1,17.0517,4.69945,1,0.0565993,-0.354576,0.092,1
600,470,2,8,1,0,16.9405,3.76757,4,0.082214,-0.354889,0.092,1
600,470,2,8,2,1,18.118,4.59935,3,0.0582705,-0.3185,0.092,1
600,470,2,8,3,1,16.1899,4.87954,3,0.0560085,-0.371895,0.092,1
600,475,2,13,0,-1,10.6494,12.5705,1,0.440372,0.0736536,0.091,0
600,475,2,13,1,0,11.5551,12.0395,4,0.257259,-0.200302,0.091,0
600,475,2,13,2,1,11.43,13.4573,3,0.592005,-0.147726,0.091,0
600,478,2,9,0,-1,10.2023,14.1471,1,-0.0401065,0.443003,0.091,1
600,478,2,9,1,0,11.1991,14.4365,4,0.0501117,0.391886,0.091,1
600,478,2,9,2,1,9.91098,15.0725,3,-0.136077,-0.0559273,0.091,1
600,478,2,9,3,1,10.4835,13.3331,3,0.331737,0.23096,0.091,1
600,480,2,9,0,-1,16.3876,4.22261,1,0.064405,-0.368305,0.091,0
600,482,17,11,0,-1,-5.39751,-12.9543,1,-0.163226,-0.419746,0.119,1
600,482,17,11,1,0,-5.138,-14.0129,4,-0.43858,-0.476499,0.119,1
