id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,0,5,0,1,4294967295,1010,-1
1,0,0,1,1,5,0,1,4294967295,149,-1
2,0,0,1,0,5,0,1,4294967295,225,-1
3,0,1,0,0,5,1,1,0,56,-1
4,0,1,1,1,5,1,1,1,826,20
5,0,1,0,0,5,0,1,2,225,-1
7,0,2,1,2,5,1,1,4,1799,188
8,0,1,0,0,5,0,1,0,190,-1
10,0,2,0,0,5,1,1,4,269,-1
11,0,1,0,0,5,1,1,0,373,-1
12,0,3,1,1,5,1,1,7,948,625
13,0,2,0,0,5,1,1,4,826,-1
15,0,1,0,0,5,1,1,0,635,-1
16,0,4,1,0,5,1,1,12,671,655
18,0,4,0,0,5,1,1,12,948,-1
21,0,3,0,0,5,1,1,7,771,-1
22,0,1,0,0,5,1,1,0,811,-1
25,0,1,0,0,5,1,1,0,890,-1
26,0,1,0,0,5,1,1,0,1010,-1
28,0,3,1,0,5,1,1,7,1764,1302
31,0,4,0,0,5,1,1,28,1355,-1
32,0,3,0,0,5,1,1,7,1799,-1
34,0,4,0,0,5,1,1,28,1751,-1
