id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,6,4,0,1,4294967295,167,-1
1,1,0,1,4,9,0,1,4294967295,894,-1
2,2,0,1,12,7,0,1,4294967295,1659,-1
3,3,0,1,1,5,0,1,4294967295,313,-1
4,0,1,1,3,4,1,1,0,219,17
5,1,1,1,1,9,1,1,1,128,50
6,2,1,1,1,7,0,1,2,692,9
7,3,1,1,4,5,1,1,3,428,52
8,2,2,1,1,7,1,1,6,148,45
9,2,1,1,0,7,1,1,2,493,58
10,0,1,1,1,9,1,0,0,193,64
11,1,2,1,0,9,1,1,5,136,60
12,0,2,1,0,5,1,0,4,187,70
13,2,2,0,0,7,0,1,6,182,-1
14,1,1,1,1,9,0,1,1,200,84
15,2,3,1,0,7,1,1,8,147,77
16,2,2,0,0,7,1,1,9,133,-1
17,1,3,0,0,9,1,0,11,136,-1
18,0,2,1,1,9,1,0,10,632,88
19,2,1,1,3,7,1,1,2,1799,73
20,3,1,0,0,5,1,1,3,313,-1
21,1,2,0,0,9,1,1,5,128,-1
22,3,2,1,2,5,1,1,7,381,108
23,0,1,1,0,4,1,1,0,151,74
24,0,2,0,0,4,1,1,23,151,-1
25,0,2,1,1,4,1,1,4,214,167
26,2,4,0,0,7,1,1,15,132,-1
27,0,3,0,0,5,1,0,12,187,-1
28,2,1,1,0,7,1,1,2,1044,102
29,2,2,1,1,7,1,1,19,183,108
30,0,1,1,2,4,0,1,0,197,85
31,1,2,1,0,9,0,1,14,248,95
32,0,2,1,3,4,0,1,30,268,90
33,0,3,1,0,9,1,0,18,173,109
34,1,1,1,0,9,1,1,1,318,103
35,0,3,1,1,4,1,0,32,227,124
36,0,1,1,0,4,1,1,0,142,114
37,0,1,1,0,4,1,1,0,192,132
38,3,2,1,8,5,1,1,7,803,149
39,1,1,1,0,9,1,1,1,1225,143
40,2,2,1,0,7,1,1,19,706,167
41,3,3,1,1,6,1,0,22,647,152
42,2,3,1,0,4,1,0,29,179,142
43,0,1,0,0,4,1,1,0,167,-1
44,1,2,0,0,9,1,1,14,163,-1
45,0,2,1,2,4,0,1,30,227,148
46,0,4,1,1,4,1,0,35,276,151
47,0,2,0,0,4,1,1,37,192,-1
49,0,3,1,9,4,1,1,45,666,160
50,0,5,1,1,4,1,0,46,279,168
51,3,2,1,0,5,1,0,7,332,161
54,2,1,1,0,7,1,1,2,1521,210
56,0,2,0,0,4,1,1,30,197,-1
57,0,3,1,2,5,1,0,25,298,185
58,0,3,1,0,3,1,0,45,218,197
61,0,3,1,8,4,1,1,32,541,178
62,0,4,1,0,4,1,1,49,248,182
65,0,6,1,1,4,1,0,50,368,207
67,0,2,1,8,5,1,0,4,863,188
68,3,3,1,0,5,1,1,22,474,232
71,0,5,0,0,4,1,1,62,248,-1
72,0,4,0,0,5,1,0,35,223,-1
73,3,2,1,0,5,1,1,7,768,230
75,0,3,0,0,4,1,1,25,214,-1
77,0,4,1,0,5,1,0,57,683,199
79,0,3,1,1,5,1,0,67,613,204
80,0,2,0,0,4,1,1,4,219,-1
83,0,4,1,3,4,1,1,61,337,208
84,0,4,0,0,3,1,0,58,218,-1
85,0,3,1,1,4,1,1,32,413,237
86,0,3,0,0,4,1,1,45,227,-1
89,3,3,1,0,5,1,1,38,363,227
90,0,4,1,0,4,1,1,61,491,222
91,0,7,1,0,4,1,0,65,329,232
94,3,3,0,0,5,1,0,51,332,-1
95,0,5,1,5,4,1,1,83,487,228
96,3,4,1,1,6,1,0,41,983,230
98,0,4,1,0,5,1,0,57,313,233
99,0,3,1,0,5,1,0,67,667,234
100,0,4,1,1,4,1,1,49,622,253
102,0,4,1,0,4,1,1,61,393,291
103,2,1,1,1,7,1,1,2,1799,260
104,0,5,1,0,4,1,1,83,488,257
106,0,4,1,0,4,1,1,49,398,275
107,0,5,1,2,4,1,1,83,495,286
108,0,4,1,0,4,1,1,85,523,283
109,0,4,1,1,4,1,1,49,526,321
110,0,4,1,0,4,1,1,61,388,307
111,0,5,0,0,4,1,1,83,337,-1
114,0,8,0,0,4,1,0,91,329,-1
115,0,4,1,0,4,1,1,61,511,325
116,3,3,1,1,5,1,1,38,1568,323
117,2,1,1,0,7,1,1,2,370,331
118,3,3,1,0,5,1,1,38,451,335
119,0,4,1,0,4,1,1,49,517,380
120,2,2,1,0,7,1,1,19,1755,342
121,0,4,1,5,4,1,1,61,726,366
123,0,7,0,0,5,1,0,65,368,-1
125,0,6,1,0,4,1,1,95,499,368
126,0,5,1,0,4,1,1,100,578,476
127,0,5,0,0,4,1,1,106,395,-1
129,0,6,1,1,4,1,1,107,558,375
130,3,3,1,3,5,1,1,38,1506,380
131,0,4,1,0,4,1,1,61,436,415
133,0,6,1,6,4,1,1,95,973,391
134,0,4,1,6,4,1,1,49,1150,397
136,3,3,1,3,5,1,1,38,1799,401
139,0,6,1,0,4,1,1,95,660,403
141,0,4,0,0,4,1,1,49,473,-1
144,0,6,1,1,4,1,1,95,728,433
145,0,6,1,0,4,1,1,107,629,448
147,0,6,1,0,4,1,1,95,739,459
149,3,3,1,0,5,1,1,38,1152,461
151,0,4,1,0,4,1,1,61,773,481
153,0,5,0,0,4,1,1,108,523,-1
155,0,5,1,3,4,1,1,109,851,492
156,0,4,1,1,4,1,1,49,790,503
159,0,4,0,0,4,1,1,61,510,-1
161,3,3,1,1,5,1,1,38,1572,501
163,0,3,1,0,5,1,0,67,906,511
165,0,5,0,0,4,1,1,109,526,-1
166,3,3,1,1,5,1,1,38,1799,550
168,0,4,1,0,4,1,1,49,621,520
170,0,5,1,0,4,1,1,121,595,526
173,0,7,1,0,4,1,1,129,550,530
175,3,3,0,0,5,1,1,73,570,-1
176,0,5,0,0,5,1,0,77,575,-1
178,0,4,1,0,4,1,1,49,673,616
180,0,5,1,7,4,1,1,121,1164,555
183,0,3,1,2,5,1,0,67,1373,568
186,0,4,1,0,5,1,0,79,635,580
187,0,3,1,2,5,1,0,67,1524,591
189,0,5,1,3,4,1,1,121,860,595
191,0,7,1,0,4,1,1,133,644,603
194,3,4,1,6,5,1,1,116,1799,623
196,0,7,1,0,4,1,1,133,663,626
198,0,5,1,0,4,1,1,134,739,630
201,0,7,0,0,4,1,1,139,660,-1
202,0,4,0,0,4,1,1,49,666,-1
203,0,7,1,0,4,1,1,133,896,639
205,0,5,1,6,4,1,1,134,1222,665
209,0,7,1,0,4,1,1,133,840,659
210,0,3,1,2,5,1,0,67,1799,667
212,0,5,0,0,6,1,0,77,683,-1
214,0,5,1,4,4,1,1,121,1367,668
216,2,1,1,0,7,1,1,2,1799,675
218,0,7,1,0,4,1,1,133,732,671
219,0,7,1,0,4,1,1,144,1150,675
221,0,5,1,0,4,1,1,121,734,685
223,0,3,1,0,5,1,0,67,1064,745
224,3,5,1,0,6,1,0,96,1654,695
225,0,7,0,0,4,1,1,133,715,-1
226,0,5,1,1,4,1,1,134,1172,709
228,0,7,0,0,4,1,1,144,728,-1
229,0,7,0,0,4,1,1,147,739,-1
231,0,5,0,0,4,1,1,151,751,-1
233,3,4,0,0,5,1,1,116,772,-1
235,0,6,1,0,4,1,1,155,836,737
236,0,5,1,0,4,1,1,156,830,737
237,0,6,1,2,4,1,1,180,1766,739
239,0,6,1,2,4,1,1,189,1215,743
241,3,4,1,0,5,1,1,130,1799,745
242,0,6,1,2,4,1,1,155,1362,755
243,0,7,0,0,4,1,1,133,783,-1
246,0,3,1,0,5,1,0,67,1284,792
249,3,4,1,0,5,1,1,130,1276,778
250,0,5,1,0,4,1,0,134,885,841
251,0,6,1,11,4,1,1,155,1674,812
252,0,6,1,0,4,1,1,180,828,794
254,0,6,1,2,4,1,1,189,1510,808
256,0,6,0,0,4,1,1,155,851,-1
258,0,6,1,0,4,1,1,189,955,835
260,0,7,1,3,4,1,1,133,1411,867
262,0,6,1,0,4,1,1,205,1359,870
264,0,5,1,0,4,1,1,134,1273,913
265,3,5,0,0,6,1,0,96,983,-1
267,0,6,1,5,4,1,1,214,1561,910
270,3,4,1,0,5,1,1,130,1746,872
272,0,7,0,0,4,1,1,133,925,-1
273,0,6,1,0,4,1,1,180,1136,890
274,0,6,1,0,4,1,1,205,1277,899
275,0,6,1,0,4,1,1,226,1111,901
276,3,4,1,0,5,1,1,136,1799,904
279,3,4,0,0,5,1,1,161,1043,-1
281,3,4,1,0,5,1,1,166,973,931
283,0,5,0,0,4,1,1,134,978,-1
285,0,6,1,0,4,1,1,180,1772,981
288,3,4,0,0,6,1,0,149,1152,-1
289,0,6,1,0,4,1,1,205,1260,983
292,0,4,1,0,5,1,0,183,1070,989
293,2,1,1,0,7,1,1,2,1340,996
294,0,5,1,0,4,1,1,134,1339,1075
297,0,6,1,0,4,1,1,180,1072,1048
298,0,6,1,2,4,1,1,205,1478,1069
301,0,6,1,2,4,1,1,180,1433,1070
302,0,4,1,0,5,1,0,187,1799,1076
304,0,6,1,0,4,1,1,214,1113,1079
306,0,6,1,0,4,1,1,180,1149,1116
308,0,6,1,0,4,1,1,205,1247,1119
310,0,6,1,1,4,1,1,205,1799,1147
312,0,6,0,0,4,1,1,214,1177,-1
314,0,7,1,0,4,1,1,237,1341,1154
315,3,4,0,0,5,1,1,166,1186,-1
316,0,7,1,0,4,1,1,239,1233,1158
317,2,1,1,0,7,0,1,2,1799,1164
319,0,7,1,0,4,1,1,239,1216,1173
321,0,7,1,0,4,1,1,251,1442,1185
322,0,7,1,2,4,1,1,254,1498,1181
323,0,4,1,0,5,1,0,183,1799,1192
325,0,8,1,0,3,1,0,322,1279,1218
327,0,9,0,0,3,1,0,325,1268,-1
328,0,6,1,0,4,1,1,214,1449,1226
330,0,7,1,0,4,1,1,242,1479,1232
331,0,6,0,0,4,1,0,214,1261,-1
332,0,7,1,0,4,1,1,251,1394,1252
333,0,7,1,0,4,1,1,254,1282,1262
334,3,4,0,0,5,1,1,116,1568,-1
335,0,7,1,1,4,1,1,251,1799,1272
337,0,7,1,0,4,1,1,242,1375,1281
341,0,8,1,2,4,1,1,260,1561,1282
342,2,1,1,0,7,1,1,2,1395,1288
344,0,7,1,1,4,1,1,251,1526,1347
345,0,7,0,0,4,1,1,262,1359,-1
346,0,6,1,0,4,1,1,214,1477,1343
348,0,8,1,0,4,1,0,260,1384,1344
351,0,7,1,1,4,1,1,267,1785,1346
352,0,7,1,1,4,1,1,298,1696,1349
353,0,8,1,0,4,1,1,260,1436,1365
354,3,4,0,0,5,1,1,166,1491,-1
355,0,7,1,2,4,1,1,267,1593,1372
357,0,7,1,1,4,1,1,298,1529,1428
