second,family,mature,births,max_generation,changed_births,late_births
0,0,1,0,0,0,0
0,1,1,0,0,0,0
0,2,1,0,0,0,0
0,3,1,0,0,0,0
10,0,1,0,0,0,0
10,1,1,0,0,0,0
10,2,2,1,1,0,0
10,3,1,0,0,0,0
20,0,2,1,1,1,0
20,1,1,0,0,0,0
20,2,2,1,1,0,0
20,3,1,0,0,0,0
30,0,2,1,1,1,0
30,1,1,0,0,0,0
30,2,2,1,1,0,0
30,3,1,0,0,0,0
40,0,2,1,1,1,0
40,1,1,0,0,0,0
40,2,2,1,1,0,0
40,3,1,0,0,0,0
50,0,2,1,1,1,0
50,1,1,0,0,0,0
50,2,3,2,2,1,0
50,3,1,0,0,0,0
60,0,2,1,1,1,0
60,1,2,1,1,1,0
60,2,4,3,2,2,0
60,3,2,1,1,1,0
70,0,3,2,1,2,0
70,1,3,2,2,2,0
70,2,4,3,2,2,0
70,3,2,1,1,1,0
80,0,5,4,2,4,0
80,1,3,2,2,2,0
80,2,6,5,3,4,0
80,3,2,1,1,1,0
90,0,7,6,2,5,0
90,1,4,3,2,2,0
90,2,6,5,3,4,0
90,3,2,1,1,1,0
100,0,8,7,2,5,0
100,1,5,4,2,2,0
100,2,6,5,3,4,0
100,3,2,1,1,1,0
110,0,9,8,3,6,0
110,1,6,5,2,3,0
110,2,8,7,3,6,0
110,3,3,2,2,2,0
120,0,10,9,3,7,0
120,1,6,5,2,3,0
120,2,8,7,3,6,0
120,3,3,2,2,2,0
130,0,11,10,3,8,0
130,1,5,5,2,3,0
130,2,8,7,3,6,0
130,3,3,2,2,2,0
140,0,12,11,3,9,0
140,1,4,5,2,3,0
140,2,8,7,3,6,0
140,3,3,2,2,2,0
150,0,12,12,3,9,0
150,1,5,6,2,4,0
150,2,7,8,3,7,0
150,3,4,3,2,3,0
160,0,12,13,4,10,0
160,1,5,6,2,4,0
160,2,7,8,3,7,0
160,3,5,4,3,4,0
170,0,14,16,5,13,0
170,1,5,6,2,4,0
170,2,8,9,3,8,0
170,3,6,5,3,5,0
180,0,14,17,5,14,0
180,1,5,6,2,4,0
180,2,7,9,3,8,0
180,3,6,5,3,5,0
190,0,16,20,5,17,0
190,1,5,6,2,4,0
190,2,6,9,3,8,0
190,3,6,5,3,5,0
200,0,15,22,5,19,0
200,1,5,6,2,4,0
200,2,6,9,3,8,0
200,3,6,5,3,5,0
210,0,18,25,6,22,0
210,1,4,6,2,4,0
210,2,6,9,3,8,0
210,3,6,5,3,5,0
220,0,15,25,6,22,0
220,1,4,6,2,4,0
220,2,7,10,3,9,0
220,3,6,5,3,5,0
230,0,15,27,6,24,0
230,1,4,6,2,4,0
230,2,7,10,3,9,0
230,3,7,6,3,6,0
240,0,19,31,7,28,0
240,1,4,6,2,4,0
240,2,7,10,3,9,0
