id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,6,7,0,1,4294967295,7199,-1
1,0,0,1,6,7,0,1,4294967295,7199,-1
2,0,0,1,4,7,0,1,4294967295,278,-1
3,0,1,1,4,7,0,1,0,7199,9
4,0,1,1,4,7,0,1,1,421,11
5,0,1,1,5,7,1,1,2,7199,10
6,0,2,1,3,7,0,1,3,7199,27
7,0,2,1,0,7,1,1,5,337,21
8,0,1,1,1,7,0,1,0,7199,23
9,0,1,1,0,7,0,1,2,377,85
10,0,2,1,0,7,0,1,4,197,62
11,0,1,1,1,7,0,1,1,7199,28
12,0,3,1,2,7,0,1,6,7199,53
13,0,1,1,2,7,1,1,0,7199,43
14,0,2,1,1,7,1,1,5,7199,48
15,0,2,1,0,7,0,1,11,160,51
16,0,1,1,1,7,0,1,1,7199,65
17,0,3,0,0,7,1,1,7,141,-1
18,0,2,1,1,7,1,1,3,133,50
19,0,3,1,0,7,1,1,18,135,89
20,0,3,0,0,7,1,1,15,160,-1
21,0,1,1,0,7,1,1,0,7199,143
22,0,3,1,0,7,1,1,14,7199,82
23,0,4,1,0,7,0,1,12,7199,61
24,0,2,1,0,7,1,1,5,586,192
25,0,2,1,0,7,0,1,3,7199,102
26,0,2,0,0,7,1,1,11,142,-1
27,0,3,1,0,7,0,1,6,7199,180
28,0,3,0,0,7,0,1,10,197,-1
29,0,2,1,0,7,0,1,16,7199,84
30,0,4,1,0,7,1,1,12,7199,76
31,0,2,1,0,7,0,1,4,7199,127
32,0,2,1,0,7,1,1,13,7199,111
33,0,2,1,0,7,0,1,8,7199,186
34,0,1,1,0,7,0,1,1,7199,141
36,0,1,1,0,7,0,1,2,615,144
37,0,2,1,0,7,0,1,3,7199,401
38,0,2,1,0,7,0,1,4,7199,162
39,0,1,0,0,7,0,1,0,190,-1
40,0,1,1,0,7,0,1,1,7199,364
41,0,2,1,1,5,1,0,13,298,189
42,0,1,1,0,7,0,1,2,241,198
43,0,2,1,0,7,0,1,4,7199,206
44,0,3,1,0,7,0,1,6,7199,384
45,0,3,1,4,5,1,0,41,7199,250
48,0,3,0,0,5,1,0,41,298,-1
49,0,2,1,0,7,1,1,5,7199,285
52,0,1,1,0,7,0,1,0,7199,335
53,0,2,1,0,7,1,1,5,7199,310
54,0,4,1,1,5,1,0,45,7199,347
57,0,1,1,0,7,0,1,0,7199,434
58,0,1,1,0,7,1,1,1,7199,481
59,0,4,1,0,5,1,0,45,7199,577
60,0,4,1,0,5,1,0,45,7199,596
61,0,4,1,0,5,1,0,45,7199,625
62,0,5,1,0,5,1,0,54,7199,625
