second,family,mature,births,max_generation,changed_births,late_births
0,0,1,0,0,0,0
0,1,1,0,0,0,0
0,2,1,0,0,0,0
0,3,1,0,0,0,0
10,0,2,1,1,1,0
10,1,1,0,0,0,0
10,2,1,0,0,0,0
10,3,1,0,0,0,0
20,0,2,1,1,1,0
20,1,2,1,1,1,0
20,2,2,1,1,0,0
20,3,1,0,0,0,0
30,0,2,1,1,1,0
30,1,2,1,1,1,0
30,2,2,1,1,0,0
30,3,1,0,0,0,0
40,0,3,2,2,2,0
40,1,2,1,1,1,0
40,2,2,1,1,0,0
40,3,1,0,0,0,0
50,0,3,2,2,2,0
50,1,2,1,1,1,0
50,2,3,2,1,1,0
50,3,1,0,0,0,0
60,0,2,2,2,2,0
60,1,3,2,2,2,0
60,2,5,4,2,2,0
60,3,1,0,0,0,0
70,0,4,4,3,4,0
70,1,4,3,3,3,0
70,2,7,6,3,4,0
70,3,2,1,1,0,0
80,0,4,4,3,4,0
80,1,5,4,3,4,0
80,2,7,6,3,4,0
80,3,2,1,1,0,0
90,0,4,4,3,4,0
90,1,5,4,3,4,0
90,2,9,8,4,5,0
90,3,3,2,1,0,0
100,0,4,4,3,4,0
100,1,5,4,3,4,0
100,2,11,10,4,7,0
100,3,3,2,1,0,0
110,0,5,5,4,5,0
110,1,6,5,4,5,0
110,2,11,10,4,7,0
110,3,4,3,1,1,0
120,0,6,6,4,6,0
120,1,6,5,4,5,0
120,2,11,10,4,7,0
120,3,4,3,1,1,0
130,0,7,8,5,8,0
130,1,5,5,4,5,0
130,2,11,10,4,7,0
130,3,4,3,1,1,0
140,0,8,9,5,9,0
140,1,3,5,4,5,0
140,2,11,10,4,7,0
140,3,4,3,1,1,0
150,0,8,9,5,9,0
150,1,3,5,4,5,0
150,2,11,10,4,7,0
150,3,4,3,1,1,0
160,0,6,9,5,9,0
160,1,3,5,4,5,0
160,2,11,10,4,7,0
160,3,5,4,1,1,0
170,0,6,10,5,10,0
170,1,3,5,4,5,0
170,2,11,10,4,7,0
170,3,6,5,2,2,0
180,0,4,10,5,10,0
180,1,3,5,4,5,0
180,2,11,10,4,7,0
180,3,6,5,2,2,0
190,0,4,11,5,11,0
190,1,3,5,4,5,0
190,2,13,12,4,9,0
190,3,6,5,2,2,0
200,0,5,12,5,12,0
200,1,3,5,4,5,0
200,2,13,12,4,9,0
200,3,6,5,2,2,0
210,0,7,14,6,14,0
210,1,2,5,4,5,0
210,2,13,12,4,9,0
210,3,7,6,2,2,0
220,0,7,14,6,14,0
220,1,2,5,4,5,0
220,2,13,12,4,9,0
220,3,8,7,3,3,0
230,0,7,14,6,14,0
230,1,2,5,4,5,0
230,2,13,12,4,9,0
230,3,9,8,3,4,0
240,0,7,14,6,14,0
240,1,2,5,4,5,0
240,2,13,12,4,9,0
