id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,4,7,0,1,4294967295,356,-1
1,0,0,1,1,7,0,1,4294967295,68,-1
2,0,0,1,2,7,0,1,4294967295,269,-1
3,0,1,1,0,7,1,1,0,60,12
4,0,1,1,1,7,1,1,1,82,9
5,0,1,1,0,7,0,1,2,80,8
6,0,2,1,3,7,1,1,4,310,20
7,0,2,0,0,7,1,1,3,47,-1
8,0,1,0,0,7,1,1,1,68,-1
9,0,3,1,0,7,1,1,6,316,185
10,0,2,0,0,7,1,1,4,82,-1
11,0,2,0,0,7,1,1,5,66,-1
12,0,1,1,1,7,0,1,0,205,45
13,0,1,1,0,7,1,1,2,198,137
14,0,2,1,0,7,0,1,12,116,75
15,0,1,0,0,7,1,1,0,146,-1
19,0,3,0,0,7,0,1,14,116,-1
22,0,2,0,0,7,0,1,12,205,-1
24,0,2,0,0,7,1,1,13,198,-1
25,0,1,0,0,7,1,1,2,269,-1
26,0,4,0,0,7,1,1,9,267,-1
27,0,1,1,0,7,0,1,0,242,202
28,0,3,1,1,7,1,1,6,304,233
29,0,2,0,0,7,0,1,27,242,-1
32,0,1,0,0,7,0,1,0,258,-1
33,0,3,1,1,7,1,1,6,325,272
34,0,4,1,1,7,1,1,28,407,256
37,0,5,1,1,7,1,1,34,445,268
38,0,4,0,0,7,1,1,28,304,-1
39,0,1,1,1,7,0,1,0,366,285
40,0,4,1,0,7,1,1,33,314,280
41,0,2,1,1,7,1,1,39,395,310
42,0,5,0,0,7,1,1,34,407,-1
43,0,4,0,0,7,1,1,33,321,-1
44,0,6,1,0,7,1,1,37,445,325
45,0,1,0,0,7,0,1,0,356,-1
48,0,3,1,1,7,1,1,41,518,338
52,0,7,0,0,7,1,1,44,445,-1
53,0,4,1,2,7,1,1,48,627,378
55,0,5,1,0,7,1,1,53,489,407
56,0,6,0,0,7,1,1,37,445,-1
57,0,4,0,0,7,1,1,48,426,-1
60,0,6,0,0,7,1,1,55,489,-1
63,0,5,0,0,7,1,1,53,447,-1
65,0,4,0,0,7,1,1,48,518,-1
66,0,5,1,0,7,1,1,53,548,499
67,0,6,0,0,7,1,1,66,548,-1
68,0,5,0,0,7,1,1,53,540,-1
