second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,4,1,1,0,0
20,0,6,3,1,1,0
30,0,9,6,2,3,0
40,0,9,6,2,3,0
50,0,17,14,3,8,0
60,0,27,24,4,16,0
70,0,37,34,4,22,0
80,0,39,37,5,24,0
90,0,41,42,5,27,0
100,0,45,47,5,30,0
110,0,44,50,5,33,0
120,0,45,55,5,36,0
130,0,47,59,5,39,0
140,0,44,60,5,40,0
150,0,48,68,5,48,0
160,0,50,71,5,51,0
170,0,51,72,5,51,0
180,0,49,72,5,51,0
190,0,53,78,5,55,0
200,0,53,81,5,58,0
210,0,54,84,5,60,0
220,0,55,88,5,64,0
230,0,56,93,5,68,0
240,0,55,93,5,68,0
250,0,55,94,5,68,0
260,0,56,97,5,71,0
270,0,55,98,5,72,0
280,0,54,99,5,73,0
290,0,54,103,5,76,0
300,0,55,105,5,78,0
310,0,51,105,5,78,0
320,0,52,110,6,82,0
330,0,51,111,6,83,0
340,0,54,114,6,86,0
350,0,51,115,6,87,0
360,0,52,118,6,89,0
370,0,51,122,6,93,0
380,0,54,127,6,97,0
390,0,54,129,6,99,0
400,0,52,129,6,99,0
410,0,53,130,6,100,0
420,0,48,131,6,101,0
430,0,53,137,6,107,0
440,0,53,138,6,108,0
450,0,52,141,6,111,0
460,0,51,144,6,113,0
470,0,51,146,6,114,0
480,0,56,152,6,120,0
490,0,54,152,6,120,0
500,0,51,152,6,120,0
510,0,53,154,6,122,0
520,0,53,156,6,123,0
530,0,52,157,6,124,0
540,0,50,159,6,126,0
550,0,52,161,6,128,0
560,0,51,163,6,130,0
570,0,51,165,6,132,0
580,0,51,168,6,135,0
590,0,53,171,7,138,0
600,0,54,173,7,140,0
610,0,52,174,7,141,0
620,0,54,177,7,144,0
630,0,53,177,7,144,0
640,0,53,177,7,144,0
650,0,55,182,7,149,0
660,0,54,183,7,150,0
670,0,54,184,7,151,0
680,0,51,185,7,152,0
690,0,52,188,7,155,0
700,0,53,190,7,157,0
710,0,54,193,7,160,0
720,0,56,198,7,165,0
730,0,56,199,7,166,0
740,0,56,199,7,166,0
750,0,55,203,7,170,0
760,0,55,204,7,171,0
770,0,55,204,7,171,0
780,0,53,205,7,172,0
790,0,53,209,7,176,0
800,0,52,209,7,176,0
810,0,48,211,7,178,0
820,0,50,216,7,183,0
830,0,50,219,7,186,0
840,0,54,225,7,192,0
850,0,52,227,7,194,0
860,0,50,228,7,194,0
870,0,52,231,7,197,0
880,0,50,231,7,197,0
890,0,53,234,8,200,0
900,0,50,235,8,200,0
910,0,54,240,8,205,0
920,0,53,241,8,206,0
930,0,53,246,8,211,0
940,0,56,250,8,215,0
950,0,54,250,8,215,0
960,0,52,251,8,216,0
970,0,52,253,8,218,0
980,0,54,257,8,222,0
990,0,56,260,8,225,0
1000,0,53,262,8,227,0
1010,0,55,266,8,231,0
1020,0,56,268,8,233,0
1030,0,53,268,8,233,0
1040,0,53,270,8,235,0
1050,0,53,272,8,237,0
1060,0,53,273,8,238,0
1070,0,52,277,8,242,0
1080,0,54,280,8,245,0
1090,0,53,281,8,246,0
1100,0,54,284,8,249,0
