second,id,parent,node,organism_parent,lineage,x,y,role,energy
53,3,0,1,4294967295,4,5.56212,6.67391,8,0.858173
53,3,1,2,4294967295,4,6.51238,6.38793,3,0.512986
53,3,0,3,4294967295,4,3.98245,7.89395,8,0.81746
53,3,3,4,4294967295,4,3.55748,8.78694,3,0.476645
53,3,0,5,4294967295,4,3.65516,6.14107,8,0.847426
53,3,5,6,4294967295,4,2.85967,5.53263,3,0.505569
53,5,-1,0,1,2,18.515,-7.58514,1,0
53,6,-1,0,2,3,-13.9323,3.22237,1,0.448896
53,7,-1,0,3,4,2.33039,-3.60454,1,0.437524
53,5,0,1,1,2,17.6276,-7.7955,4,0
53,6,0,1,2,3,-13.2018,2.51851,4,0.43366
53,7,0,1,3,4,1.89755,-4.63485,8,0.726238
53,4,-1,0,0,1,-12.1928,-8.95427,1,0.539842
53,5,1,2,1,2,18.8386,-8.3248,3,0
53,6,1,2,2,3,-12.7612,3.76468,3,0.426925
53,7,1,2,3,4,1.46459,-5.5354,3,0.428862
53,6,1,3,2,3,-14.5125,2.42704,3,0.430399
53,7,0,3,3,4,3.44669,-3.52339,8,0.769808
53,4,0,1,0,1,-12.2515,-9.79566,8,1.65406
53,6,0,4,2,3,-14.6666,4.23927,0,0.475026
53,7,3,4,3,4,4.44717,-3.54612,3,0.465624
53,6,4,5,2,3,-14.4822,5.64581,0,0.52199
53,7,0,5,3,4,1.66542,-2.6988,8,0.691791
53,6,5,6,2,3,-14.1646,6.99191,0,0.586193
53,7,5,6,3,4,1.13515,-1.84884,3,0.396787
53,6,6,7,2,3,-13.0539,7.75915,0,0.656382
53,9,-1,0,7,4,0.664107,2.15817,1,0.833564
53,9,0,1,7,4,-0.148077,2.92262,8,1.36326
53,6,7,8,2,3,-12.2239,8.83466,0,0.704796
53,4,0,2,0,1,-11.4281,-8.61534,8,1.6013
53,9,1,2,7,4,-0.746686,3.73837,3,0.830228
53,10,-1,0,1,2,-1.15508,-12.5263,1,0.709836
53,9,0,3,7,4,0.673787,1.02058,8,1.41143
53,8,-1,0,5,2,18.4559,-6.78436,1,0.869796
53,9,3,4,7,4,0.595216,0.0562566,3,0.861108
53,11,-1,0,3,4,10.6998,3.06459,1,0.22645
53,10,0,1,1,2,-2.07069,-12.4006,4,0.728817
53,8,0,1,5,2,18.1145,-5.93185,4,0.916481
53,11,0,1,3,4,10.4251,1.97297,8,0.342923
53,9,0,5,7,4,1.61421,2.57385,8,1.41283
53,11,1,2,3,4,10.108,1.01971,3,0.187845
53,9,5,6,7,4,2.51247,2.88093,3,0.833672
53,10,1,2,1,2,-1.15971,-13.35,3,0.836358
53,11,0,3,3,4,11.7815,3.3754,8,0.3655
53,12,-1,0,9,4,5.40795,0.597127,1,0.33389
53,10,1,3,1,2,-1.11202,-11.5293,3,0.674268
53,11,3,4,3,4,12.7647,3.58117,3,0.207745
53,12,0,1,9,4,5.38839,1.7164,8,0.5521
53,13,-1,0,10,2,9.86656,-3.12028,1,0.166229
53,6,7,9,2,3,-14.7804,7.64261,3,0.662917
53,11,0,5,3,4,9.89341,3.84924,8,0.422625
53,13,0,1,10,2,9.15236,-2.53009,4,0.159646
53,12,1,2,9,4,5.49025,2.78489,3,0.322213
53,11,5,6,3,4,9.22824,4.60162,3,0.258519
53,13,1,2,10,2,9.42034,-3.80999,3,0.152782
53,12,0,3,9,4,4.49078,-0.0742421,8,0.539296
53,13,1,3,10,2,10.4459,-2.32467,3,0.170552
53,14,-1,0,13,2,10.6146,-3.42627,1,0.569733
53,15,-1,0,1,2,9.0819,-7.08293,1,0.493727
53,16,-1,0,2,3,-2.6437,3.22189,1,0.356408
53,16,0,1,2,3,-3.41688,2.44619,4,0.720867
53,16,1,2,2,3,-2.14576,2.44177,3,0.757599
53,18,-1,0,10,2,6.26099,-20.512,1,0.478734
53,16,1,3,2,3,-3.48393,3.73069,3,0.800645
53,18,0,1,10,2,5.60982,-21.1617,4,0.504516
53,12,3,4,9,4,3.63673,-0.742932,3,0.310931
53,16,0,4,2,3,-1.55395,3.94361,0,0.653697
53,18,1,2,10,2,6.91613,-20.9993,3,0.550696
53,18,1,3,10,2,5.50952,-19.8558,3,0.563461
53,12,0,5,9,4,6.44287,0.191293,8,0.578404
53,16,4,5,2,3,-0.382219,4.60097,0,0.743581
53,17,-1,0,3,4,5.16099,7.34977,1,0.969793
53,19,-1,0,7,4,1.53048,-3.51262,1,0.3024
53,15,0,1,1,2,8.40394,-7.84265,4,0.593388
53,16,5,6,2,3,0.226248,5.7799,0,0.788565
53,21,-1,0,10,2,3.23227,-13.8959,1,0.483306
53,17,0,1,3,4,6.27728,7.40144,8,1.62101
53,12,5,6,9,4,7.45158,-0.165346,3,0.347611
53,22,-1,0,6,3,-13.9073,4.04021,1,0.417114
53,21,0,1,10,2,2.46003,-14.414,4,0.481765
53,15,1,2,1,2,9.73543,-7.9001,3,0.639846
53,16,6,7,2,3,0.684998,6.93617,0,0.821629
53,21,1,2,10,2,3.77055,-14.5921,3,0.507745
53,16,7,8,2,3,0.0497991,8.0781,0,0.8391
53,23,-1,0,16,3,-2.23112,3.94375,1,0.564427
53,22,0,1,6,3,-13.4382,4.95537,4,0.413761
53,15,1,3,1,2,7.7924,-6.67224,3,0.650569
53,21,1,3,10,2,2.41456,-13.1104,3,0.462246
53,23,0,1,16,3,-1.45674,4.627,4,0.541804
53,24,-1,0,15,2,9.9324,-6.98833,1,0.55354
53,23,1,2,16,3,-2.73894,4.58782,3,0.539696
53,24,0,1,15,2,10.718,-7.57266,4,0.53951
53,25,-1,0,9,4,0.300095,1.48745,1,0.383938
53,22,1,2,6,3,-14.7522,5.03634,3,0.417252
53,23,1,3,16,3,-1.7163,3.30702,3,0.522473
53,24,1,2,15,2,10.6419,-6.29042,3,0.536142
53,25,0,1,9,4,-0.61739,2.03903,8,0.609395
53,23,0,4,16,3,-2.43173,2.73614,0,0.527256
54,0,-1,0,4294967295,1,-12.8503,-8.49861,1,0.33084
54,0,0,1,4294967295,1,-12.1163,-8.08324,8,0.998248
54,0,0,2,4294967295,1,-13.555,-8.04793,8,0.998248
54,0,0,3,4294967295,1,-12.9759,-9.31907,8,0.99826
54,1,-1,0,4294967295,2,7.8226,-7.00456,1,0.883825
54,1,0,1,4294967295,2,7.33724,-7.84502,4,0.977752
54,1,1,2,4294967295,2,8.68609,-7.79214,3,0.887139
54,1,1,3,4294967295,2,6.55217,-6.7727,3,0.861163
54,2,-1,0,4294967295,3,1.49241,3.81762,1,0.572908
54,2,0,1,4294967295,3,2.48372,3.63753,4,0.565903
54,2,1,2,4294967295,3,1.66333,4.68244,3,0.639868
54,2,1,3,4294967295,3,1.42604,2.87211,3,0.522328
54,2,0,4,4294967295,3,0.340416,4.34705,0,0.591644
54,2,4,5,4294967295,3,-0.706303,5.2086,0,0.603184
54,2,5,6,4294967295,3,-1.92537,5.58261,0,0.590187
54,2,6,7,4294967295,3,-3.10092,6.1201,0,0.562819
54,2,7,8,4294967295,3,-4.42716,5.86878,0,0.542979
54,3,-1,0,4294967295,4,4.49869,6.84465,1,0.507663
54,3,0,1,4294967295,4,5.59932,7.00055,8,0.848487
54,3,1,2,4294967295,4,6.59021,7.09428,3,0.588126
54,3,0,3,4294967295,4,3.90507,7.78304,8,0.837845
54,3,3,4,4294967295,4,3.47783,8.68044,3,0.548645
54,3,0,5,4294967295,4,4.09431,5.7884,8,0.906722
54,3,5,6,4294967295,4,3.68222,4.86872,3,0.605065
54,6,-1,0,2,3,-13.3985,2.79183,1,0.496283
54,7,-1,0,3,4,2.33944,-3.59954,1,0.420628
54,6,0,1,2,3,-12.777,1.91787,4,0.527452
54,7,0,1,3,4,2.37314,-4.72092,8,0.698988
54,4,-1,0,0,1,-12.1928,-8.95427,1,0.537187
54,27,1,2,1,2,18.8792,-8.13149,3,0
54,6,1,2,2,3,-12.3487,3.12172,3,0.459155
54,7,1,2,3,4,2.33948,-5.72203,3,0.410373
54,6,1,3,2,3,-14.0398,2.09033,3,0.453098
54,7,0,3,3,4,3.3146,-3.03518,8,0.724539
54,4,0,1,0,1,-12.2515,-9.79566,8,1.62282
54,6,0,4,2,3,-14.0874,3.89026,0,0.497678
54,7,3,4,3,4,4.22402,-2.60608,3,0.432807
54,6,4,5,2,3,-14.1366,5.31688,0,0.532522
54,7,0,5,3,4,1.34972,-3.06398,8,0.677722
54,6,5,6,2,3,-14.2252,6.63518,0,0.586544
54,7,5,6,3,4,0.502522,-2.52843,3,0.391556
54,6,6,7,2,3,-13.3502,7.58192,0,0.646029
54,9,-1,0,7,4,0.887182,2.16905,1,0.760122
54,9,0,1,7,4,-0.147734,2.64139,8,1.25377
54,6,7,8,2,3,-12.8404,8.81479,0,0.688777
54,4,0,2,0,1,-11.4281,-8.61534,8,1.70719
54,9,1,2,7,4,-1.04287,3.0719,3,0.766023
54,10,-1,0,1,2,-1.8772,-12.6333,1,0.838993
54,9,0,3,7,4,1.07182,1.10594,8,1.32218
54,8,-1,0,5,2,18.4689,-6.64216,1,0.867229
54,9,3,4,7,4,1.24486,0.148316,3,0.848193
54,11,-1,0,3,4,10.7006,3.06351,1,0.222853
54,10,0,1,1,2,-2.77685,-12.8217,4,0.990232
54,8,0,1,5,2,17.9488,-5.88923,4,0.860381
54,11,0,1,3,4,10.9592,1.96795,8,0.367719
54,9,0,5,7,4,1.99601,2.55503,8,1.32191
54,11,1,2,3,4,11.1172,0.975852,3,0.260891
54,9,5,6,7,4,2.97511,2.8368,3,0.803868
54,10,1,2,1,2,-1.59871,-13.4056,3,0.813407
54,11,0,3,3,4,11.5179,3.83686,8,0.34566
54,12,-1,0,9,4,5.46524,0.662257,1,0.332471
54,10,1,3,1,2,-2.14357,-11.6665,3,0.897358
54,11,3,4,3,4,12.2962,4.47169,3,0.194573
54,12,0,1,9,4,4.96365,1.66885,8,0.61287
54,13,-1,0,10,2,9.6171,-2.96818,1,0.138302
54,6,7,9,2,3,-15.0228,7.10532,3,0.649063
54,11,0,5,3,4,9.62383,3.39085,8,0.424516
54,13,0,1,10,2,9.05897,-2.23351,4,0.130994
54,12,1,2,9,4,4.55694,2.6689,3,0.427113
54,11,5,6,3,4,8.68769,3.75495,3,0.275373
54,13,1,2,10,2,9.02506,-3.54629,3,0.128844
54,12,0,3,9,4,4.95722,-0.340623,8,0.523311
54,13,1,3,10,2,10.3706,-2.26663,3,0.137482
54,14,-1,0,13,2,10.414,-3.07094,1,0.553733
54,15,-1,0,1,2,8.3953,-6.98557,1,0.34371
54,16,-1,0,2,3,-2.72354,2.89436,1,0.677318
54,16,0,1,2,3,-3.72427,2.34543,4,0.735359
54,16,1,2,2,3,-2.83385,1.44286,3,0.773895
54,18,-1,0,10,2,5.9603,-20.8591,1,0.489355
54,16,1,3,2,3,-3.27744,3.57681,3,0.738167
54,18,0,1,10,2,5.53041,-21.6723,4,0.498766
54,12,3,4,9,4,4.50034,-1.31501,3,0.299826
54,16,0,4,2,3,-1.81019,3.81277,0,0.667942
54,18,1,2,10,2,6.73138,-21.1394,3,0.500887
54,18,1,3,10,2,5.02318,-20.4598,3,0.614175
54,12,0,5,9,4,6.57099,0.631969,8,0.547548
54,16,4,5,2,3,-0.751792,4.55338,0,0.709931
54,17,-1,0,3,4,4.94393,7.52004,1,0.958004
54,19,-1,0,7,4,1.57536,-3.85567,1,0.2864
54,15,0,1,1,2,8.20152,-7.96915,4,0.529052
54,16,5,6,2,3,-0.0759235,5.68598,0,0.766892
54,21,-1,0,10,2,2.87095,-14.4267,1,0.483431
54,17,0,1,3,4,5.96763,7.93707,8,1.6008
54,12,5,6,9,4,7.63562,0.606363,3,0.321285
54,22,-1,0,6,3,-13.4242,3.61861,1,0.38681
54,21,0,1,10,2,2.42913,-15.2241,4,0.494166
54,15,1,2,1,2,9.55608,-7.71555,3,0.570248
54,16,6,7,2,3,0.70187,6.65307,0,0.811141
54,21,1,2,10,2,3.59508,-14.6388,3,0.475086
54,16,7,8,2,3,0.71834,8.00253,0,0.831896
54,23,-1,0,16,3,-2.64564,3.74863,1,0.569465
54,22,0,1,6,3,-12.7764,4.40191,4,0.374223
54,15,1,3,1,2,7.2227,-7.12359,3,0.690331
54,21,1,3,10,2,2.22842,-13.9278,3,0.476102
54,23,0,1,16,3,-2.13289,4.60061,4,0.618297
54,24,-1,0,15,2,9.83362,-6.3926,1,0.749196
54,23,1,2,16,3,-3.4413,4.5384,3,0.58006
54,24,0,1,15,2,10.4817,-7.11037,4,0.561979
54,25,-1,0,9,4,0.352726,1.56592,1,0.377736
54,22,1,2,6,3,-14.0661,4.585,3,0.364966
54,23,1,3,16,3,-1.83873,3.29194,3,0.584419
54,24,1,2,15,2,10.3894,-5.8203,3,0.597099
54,25,0,1,9,4,-0.667335,2.02228,8,0.660155
54,23,0,4,16,3,-3.39294,2.80266,0,0.540318
54,25,1,2,9,4,-1.62814,2.3615,3,0.422372
54,24,1,3,15,2,9.22224,-7.12872,3,0.53968
55,0,-1,0,4294967295,1,-12.8503,-8.49861,1,0.32444
55,0,0,1,4294967295,1,-12.1163,-8.08324,8,0.97905
55,0,0,2,4294967295,1,-13.555,-8.04793,8,0.979049
55,0,0,3,4294967295,1,-12.9759,-9.31907,8,0.979057
55,1,-1,0,4294967295,2,7.24935,-7.79358,1,0.894875
55,1,0,1,4294967295,2,7.13574,-8.75587,4,0.897795
55,1,1,2,4294967295,2,8.10538,-7.86407,3,0.895537
55,1,1,3,4294967295,2,6.02155,-8.09912,3,0.912179
55,2,-1,0,4294967295,3,1.52717,3.81817,1,0.447993
55,2,0,1,4294967295,3,2.53656,3.96826,4,0.479029
55,2,1,2,4294967295,3,1.45811,4.68953,3,0.564987
55,2,1,3,4294967295,3,1.65026,3.0267,3,0.454126
55,2,0,4,4294967295,3,0.251871,3.93997,0,0.487518
55,2,4,5,4294967295,3,-0.701811,4.8937,0,0.549293
55,2,5,6,4294967295,3,-1.90363,5.22664,0,0.56314
55,2,6,7,4294967295,3,-2.84428,6.03431,0,0.554448
55,2,7,8,4294967295,3,-4.14989,6.17689,0,0.546632
55,3,-1,0,4294967295,4,4.62065,6.80038,1,0.521446
55,3,0,1,4294967295,4,5.59278,7.32255,8,0.866784
55,3,1,2,4294967295,4,6.48356,7.75712,3,0.518409
55,3,0,3,4294967295,4,3.76827,7.51742,8,0.874942
55,3,3,4,4294967295,4,3.10126,8.26035,3,0.594559
55,3,0,5,4294967295,4,4.65805,5.68302,8,0.889555
55,3,5,6,4294967295,4,4.64011,4.6845,3,0.536839
55,6,-1,0,2,3,-12.947,2.44017,1,0.476695
55,7,-1,0,3,4,2.3345,-3.58707,1,0.420482
55,6,0,1,2,3,-12.3107,1.57026,4,0.443015
55,7,0,1,3,4,2.83728,-4.58916,8,0.677641
55,4,-1,0,0,1,-12.1928,-8.95427,1,0.664652
55,27,1,2,1,2,18.9273,-8.02986,3,0
55,6,1,2,2,3,-11.9502,2.79788,3,0.440395
55,7,1,2,3,4,3.21375,-5.51733,3,0.394568
55,6,1,3,2,3,-13.5871,1.50714,3,0.418926
55,7,0,3,3,4,2.95352,-2.64835,8,0.777743
55,4,0,1,0,1,-12.2515,-9.79566,8,1.90651
55,6,0,4,2,3,-13.5706,3.56781,0,0.506784
55,7,3,4,3,4,3.56667,-1.85376,3,0.517995
55,6,4,5,2,3,-13.813,4.91584,0,0.54284
55,7,0,5,3,4,1.21531,-3.52766,8,0.664861
55,6,5,6,2,3,-14.1817,6.22522,0,0.58903
55,7,5,6,3,4,0.222102,-3.40826,3,0.383304
55,6,6,7,2,3,-13.6042,7.43647,0,0.639707
55,9,-1,0,7,4,1.16043,1.99527,1,0.679274
55,9,0,1,7,4,0.175559,2.42392,8,1.19744
55,6,7,8,2,3,-13.4083,8.78532,0,0.678137
55,4,0,2,0,1,-11.4281,-8.61534,8,1.84804
55,9,1,2,7,4,-0.712466,2.75515,3,0.772017
55,10,-1,0,1,2,-2.56879,-12.789,1,0.955063
55,9,0,3,7,4,1.59384,0.96891,8,1.20183
55,8,-1,0,5,2,18.4739,-6.52316,1,0.867229
55,9,3,4,7,4,1.91897,0.0297728,3,0.759066
55,11,-1,0,3,4,10.7006,3.06461,1,0.216548
55,10,0,1,1,2,-3.45615,-13.0599,4,0.975597
55,8,0,1,5,2,17.8367,-5.86573,4,0.860381
55,11,0,1,3,4,11.434,2.21085,8,0.364084
55,9,0,5,7,4,2.18557,2.51278,8,1.22674
55,11,1,2,3,4,12.0305,1.40262,3,0.214105
55,9,5,6,7,4,3.13284,2.87503,3,0.769693
55,10,1,2,1,2,-2.26045,-13.565,3,1.0529
55,11,0,3,3,4,11.0726,4.12655,8,0.334283
55,12,-1,0,9,4,5.51672,0.745776,1,0.345712
55,10,1,3,1,2,-2.97535,-11.8386,3,1.01752
55,11,3,4,3,4,11.474,5.04717,3,0.185625
55,12,0,1,9,4,4.58761,1.39164,8,0.63759
55,13,-1,0,10,2,9.41849,-2.71894,1,0.110156
55,6,7,9,2,3,-15.0825,6.52444,3,0.640495
55,11,0,5,3,4,9.59406,2.85854,8,0.385571
55,13,0,1,10,2,8.90364,-1.95227,4,0.10281
55,12,1,2,9,4,3.69156,1.99912,3,0.405311
55,11,5,6,3,4,8.59544,2.74925,3,0.231349
55,13,1,2,10,2,8.79019,-3.26035,3,0.105895
55,12,0,3,9,4,5.47897,-0.370472,8,0.567411
55,13,1,3,10,2,10.208,-2.07041,3,0.103961
55,14,-1,0,13,2,10.1729,-3.00296,1,0.537733
55,15,-1,0,1,2,7.88462,-7.2455,1,0.54258
55,16,-1,0,2,3,-3.2311,3.01279,1,0.567377
55,16,0,1,2,3,-4.31505,2.61381,4,0.598293
55,16,1,2,2,3,-3.71569,1.48903,3,0.605878
55,18,-1,0,10,2,5.67599,-21.212,1,0.529646
55,16,1,3,2,3,-3.67661,3.69643,3,0.632045
55,18,0,1,10,2,5.51162,-22.1153,4,0.582428
55,12,3,4,9,4,5.43919,-1.44217,3,0.343169
55,16,0,4,2,3,-2.14222,3.78259,0,0.592958
55,18,1,2,10,2,6.48802,-21.2392,3,0.526838
55,18,1,3,10,2,4.68921,-21.0892,3,0.58879
55,12,0,5,9,4,6.57549,1.11567,8,0.537818
55,16,4,5,2,3,-0.851194,4.23963,0,0.659068
55,17,-1,0,3,4,4.74822,7.58957,1,0.94602
55,19,-1,0,7,4,1.76155,-4.15179,1,0.2704
55,15,0,1,1,2,7.73621,-8.23414,4,0.587379
55,16,5,6,2,3,-0.212854,5.50658,0,0.739405
55,21,-1,0,10,2,2.74519,-14.9693,1,0.45615
55,17,0,1,3,4,5.61672,8.26589,8,1.58078
55,12,5,6,9,4,7.60833,1.41078,3,0.307395
55,22,-1,0,6,3,-12.7227,3.25792,1,0.346375
55,21,0,1,10,2,2.19085,-15.7197,4,0.445301
55,15,1,2,1,2,8.76868,-7.39457,3,0.587808
55,16,6,7,2,3,0.691207,6.51663,0,0.830695
55,21,1,2,10,2,3.46207,-15.4473,3,0.432222
55,16,7,8,2,3,1.26035,7.78412,0,0.807373
55,23,-1,0,16,3,-2.87457,3.70969,1,0.560647
55,22,0,1,6,3,-11.7504,3.62727,4,0.328892
55,15,1,3,1,2,6.68733,-7.41502,3,0.640485
55,21,1,3,10,2,1.77887,-14.472,3,0.454687
55,23,0,1,16,3,-2.31089,4.52875,4,0.548226
55,24,-1,0,15,2,10.0602,-6.0602,1,0.660388
55,23,1,2,16,3,-3.60578,4.34381,3,0.559305
55,24,0,1,15,2,10.7893,-6.63058,4,0.628192
55,25,-1,0,9,4,0.249088,1.85752,1,0.355473
55,22,1,2,6,3,-12.8164,4.36281,3,0.31014
55,23,1,3,16,3,-2.02068,3.21411,3,0.532483
55,24,1,2,15,2,10.3581,-5.39049,3,0.63309
55,25,0,1,9,4,-0.880061,1.81123,8,0.629885
55,23,0,4,16,3,-3.72282,2.77359,0,0.57058
55,25,1,2,9,4,-1.83969,1.46678,3,0.378328
55,24,1,3,15,2,9.49666,-6.67738,3,0.633112
55,23,4,5,16,3,-4.59494,1.75008,0,0.579117
55,26,-1,0,2,3,0.848539,4.21994,1,0.5056
55,25,0,3,9,4,0.148354,0.795024,8,0.545236
56,0,-1,0,4294967295,1,-12.8503,-8.49861,1,0.31804
56,0,0,1,4294967295,1,-12.1163,-8.08324,8,0.959851
56,0,0,2,4294967295,1,-13.555,-8.04793,8,0.959851
56,0,0,3,4294967295,1,-12.9759,-9.31907,8,0.959855
56,1,-1,0,4294967295,2,6.84777,-8.72143,1,0.573275
56,1,0,1,4294967295,2,7.52688,-9.38271,4,0.864612
56,1,1,2,4294967295,2,7.88395,-8.0751,3,0.912024
56,1,1,3,4294967295,2,6.16473,-9.43614,3,1.05121
56,2,-1,0,4294967295,3,1.65362,3.99118,1,0.471356
56,2,0,1,4294967295,3,2.64214,4.20476,4,0.4572
56,2,1,2,4294967295,3,1.65281,5.07414,3,0.477611
56,2,1,3,4294967295,3,1.84384,3.19219,3,0.433937
56,2,0,4,4294967295,3,0.407993,3.91218,0,0.488429
56,2,4,5,4294967295,3,-0.645806,4.6018,0,0.50796
56,2,5,6,4294967295,3,-1.84084,5.07053,0,0.52336
56,2,6,7,4294967295,3,-2.76761,5.98533,0,0.531292
56,2,7,8,4294967295,3,-4.03502,6.45303,0,0.53377
56,3,-1,0,4294967295,4,4.74963,6.84195,1,0.51736
56,3,0,1,4294967295,4,5.49362,7.6687,8,0.848869
56,3,1,2,4294967295,4,6.22308,8.34672,3,0.498565
56,3,0,3,4294967295,4,3.65714,7.11885,8,0.878139
56,3,3,4,4294967295,4,2.70719,7.45173,3,0.527625
56,3,0,5,4294967295,4,5.18018,5.80746,8,0.861946
56,3,5,6,4294967295,4,5.51985,4.86642,3,0.510009
56,6,-1,0,2,3,-12.3868,2.13336,1,0.331141
56,7,-1,0,3,4,2.31017,-3.58391,1,0.412641
56,6,0,1,2,3,-11.7448,1.20634,4,0.364288
56,7,0,1,3,4,3.20502,-4.26571,8,0.688585
56,4,-1,0,0,1,-12.1928,-8.95427,1,0.62289
56,27,1,2,1,2,18.9613,-7.95828,3,0
56,6,1,2,2,3,-11.3804,2.42619,3,0.414287
56,7,1,2,3,4,3.95629,-4.93206,3,0.476701
56,6,1,3,2,3,-13.0217,1.23044,3,0.369355
56,7,0,3,3,4,2.44658,-2.46669,8,0.735884
56,4,0,1,0,1,-12.2515,-9.79566,8,1.89129
56,6,0,4,2,3,-13.0744,3.26509,0,0.40461
56,7,3,4,3,4,2.63866,-1.48094,3,0.449652
56,6,4,5,2,3,-13.4348,4.61058,0,0.496371
56,7,0,5,3,4,1.26983,-4.00718,8,0.65574
56,6,5,6,2,3,-14.02,5.85006,0,0.561463
56,7,5,6,3,4,0.318126,-4.31868,3,0.377371
56,6,6,7,2,3,-13.7708,7.17355,0,0.604526
56,9,-1,0,7,4,1.18088,1.85466,1,0.527563
56,9,0,1,7,4,0.0942129,2.18987,8,1.08819
56,6,7,8,2,3,-13.9727,8.52353,0,0.622203
56,4,0,2,0,1,-11.4281,-8.61534,8,1.85703
56,9,1,2,7,4,-0.782485,2.69628,3,0.699304
56,10,-1,0,1,2,-3.33777,-13.0651,1,1.0594
56,9,0,3,7,4,1.7958,0.934201,8,1.08488
56,8,-1,0,5,2,18.4722,-6.43371,1,0.867229
56,9,3,4,7,4,2.32729,0.102106,3,0.695588
56,11,-1,0,3,4,10.6991,3.06534,1,0.200024
56,10,0,1,1,2,-4.25948,-13.0536,4,1.13456
56,8,0,1,5,2,17.763,-5.8548,4,0.860381
56,11,0,1,3,4,11.7429,2.64455,8,0.334898
56,9,0,5,7,4,2.04967,2.47226,8,1.09582
56,11,1,2,3,4,12.6442,2.20123,3,0.192996
56,9,5,6,7,4,2.87103,3.00156,3,0.704686
56,10,1,2,1,2,-3.23228,-13.8859,3,1.19899
56,11,0,3,3,4,10.5434,4.17985,8,0.316243
56,12,-1,0,9,4,5.53916,0.763734,1,0.344814
56,10,1,3,1,2,-3.43722,-12.0455,3,1.19862
56,11,3,4,3,4,10.4793,5.18219,3,0.176455
56,12,0,1,9,4,4.42668,0.93128,8,0.596795
56,13,-1,0,10,2,9.25504,-2.43837,1,0.0819463
56,6,7,9,2,3,-14.9627,5.91163,3,0.614684
56,11,0,5,3,4,9.81261,2.37173,8,0.347186
56,13,0,1,10,2,8.71206,-1.69553,4,0.0745708
56,12,1,2,9,4,3.35903,1.06742,3,0.358627
56,11,5,6,3,4,8.97761,1.81316,3,0.203743
56,13,1,2,10,2,8.68152,-3.00856,3,0.0759693
56,12,0,3,9,4,5.96447,-0.264668,8,0.598767
56,13,1,3,10,2,10.0134,-1.83279,3,0.0773632
56,14,-1,0,13,2,9.86468,-2.9631,1,0.521733
56,15,-1,0,1,2,7.17827,-7.70686,1,0.553176
56,16,-1,0,2,3,-3.92369,3.38576,1,0.50199
56,16,0,1,2,3,-4.95818,3.12738,4,0.551333
56,16,1,2,2,3,-4.17135,2.06522,3,0.575495
56,18,-1,0,10,2,5.58623,-21.615,1,0.225661
56,16,1,3,2,3,-4.2822,4.21771,3,0.577584
56,18,0,1,10,2,5.32036,-22.4908,4,0.427782
56,12,3,4,9,4,6.36805,-1.25592,3,0.370057
56,16,0,4,2,3,-2.6287,3.64372,0,0.536582
56,18,1,2,10,2,6.32257,-21.6335,3,0.496285
56,18,1,3,10,2,4.2248,-21.6209,3,0.522389
56,12,0,5,9,4,6.33234,1.56225,8,0.546237
56,16,4,5,2,3,-1.33934,4.15597,0,0.618173
56,17,-1,0,3,4,4.62956,7.63467,1,0.972418
56,19,-1,0,7,4,2.02645,-4.33647,1,0.2544
56,15,0,1,1,2,7.51388,-8.57009,4,0.553131
56,16,5,6,2,3,-0.395153,5.27264,0,0.693607
56,21,-1,0,10,2,2.47106,-15.6821,1,0.464842
56,17,0,1,3,4,5.33872,8.47755,8,1.64238
56,12,5,6,9,4,7.13962,2.2779,3,0.409087
56,22,-1,0,6,3,-11.8768,2.83945,1,0.351153
56,21,0,1,10,2,1.67326,-16.1604,4,0.497146
56,15,1,2,1,2,7.78088,-7.25183,3,0.56221
56,16,6,7,2,3,0.707426,6.06966,0,0.744533
56,21,1,2,10,2,2.9512,-16.4307,3,0.538387
56,16,7,8,2,3,1.36165,7.28035,0,0.768868
56,23,-1,0,16,3,-3.12288,3.53652,1,0.548864
56,22,0,1,6,3,-10.7775,2.72569,4,0.376718
56,15,1,3,1,2,6.33207,-8.04078,3,0.551726
56,21,1,3,10,2,1.76109,-14.8405,3,0.508992
56,23,0,1,16,3,-2.39802,4.31558,4,0.523098
56,24,-1,0,15,2,10.2308,-5.8135,1,0.487574
56,23,1,2,16,3,-3.63679,4.72612,3,0.525626
56,24,0,1,15,2,11.073,-6.20917,4,0.514562
56,25,-1,0,9,4,0.557604,1.40477,1,0.349776
56,22,1,2,6,3,-11.0007,3.99745,3,0.30816
56,23,1,3,16,3,-2.03806,3.03871,3,0.510289
56,24,1,2,15,2,10.5434,-5.00729,3,0.524283
56,25,0,1,9,4,-0.573337,1.2442,8,0.586582
56,23,0,4,16,3,-3.92572,2.63524,0,0.568573
56,25,1,2,9,4,-1.57821,1.37962,3,0.34821
56,24,1,3,15,2,9.97386,-6.93043,3,0.599184
56,23,4,5,16,3,-4.94428,1.90371,0,0.573657
56,26,-1,0,2,3,1.05296,4.51943,1,0.6096
56,25,0,3,9,4,1.14211,0.546997,8,0.637314
56,28,-1,0,24,2,9.43266,-5.70839,1,0.505733
56,23,5,6,16,3,-5.13195,0.6603,0,0.564634
56,22,1,3,6,3,-11.7113,1.83009,3,0.428826
56,20,-1,0,18,2,4.89575,-21.5908,1,0.513467
56,29,-1,0,1,2,6.71384,-9.53726,1,0.5152
56,25,3,4,9,4,1.03395,-0.390999,3,0.538765
