second,family,mature,births,max_generation,changed_births,late_births
0,0,1,0,0,0,0
0,1,1,0,0,0,0
0,2,1,0,0,0,0
0,3,1,0,0,0,0
10,0,2,1,1,1,0
10,1,1,0,0,0,0
10,2,1,0,0,0,0
10,3,1,0,0,0,0
20,0,2,1,1,1,0
20,1,2,1,1,1,0
20,2,1,0,0,0,0
20,3,1,0,0,0,0
30,0,3,2,2,2,0
30,1,2,1,1,1,0
30,2,1,0,0,0,0
30,3,1,0,0,0,0
40,0,4,3,2,3,0
40,1,2,1,1,1,0
40,2,1,0,0,0,0
40,3,1,0,0,0,0
50,0,4,3,2,3,0
50,1,2,1,1,1,0
50,2,1,0,0,0,0
50,3,1,0,0,0,0
60,0,4,4,3,4,0
60,1,2,1,1,1,0
60,2,0,0,0,0,0
60,3,1,0,0,0,0
70,0,6,6,3,6,0
70,1,2,1,1,1,0
70,2,0,0,0,0,0
70,3,1,0,0,0,0
80,0,7,7,3,6,0
80,1,3,2,2,2,0
80,2,0,0,0,0,0
80,3,1,0,0,0,0
90,0,12,12,4,11,0
90,1,2,2,2,2,0
90,2,0,0,0,0,0
90,3,1,0,0,0,0
100,0,13,14,4,13,0
100,1,3,3,2,3,0
100,2,0,0,0,0,0
100,3,1,0,0,0,0
110,0,15,16,4,15,0
110,1,3,3,2,3,0
110,2,0,0,0,0,0
110,3,1,0,0,0,0
120,0,17,20,4,18,0
120,1,4,4,3,4,0
120,2,0,0,0,0,0
120,3,1,0,0,0,0
130,0,14,21,5,19,0
130,1,4,4,3,4,0
130,2,0,0,0,0,0
130,3,1,0,0,0,0
140,0,12,22,5,20,0
140,1,4,4,3,4,0
140,2,0,0,0,0,0
140,3,1,0,0,0,0
150,0,12,24,5,22,0
150,1,3,4,3,4,0
150,2,0,0,0,0,0
150,3,0,0,0,0,0
160,0,11,25,6,23,0
160,1,3,5,3,5,0
160,2,0,0,0,0,0
160,3,0,0,0,0,0
170,0,7,25,6,23,0
170,1,4,6,3,6,0
170,2,0,0,0,0,0
170,3,0,0,0,0,0
180,0,6,25,6,23,0
180,1,5,7,3,7,0
180,2,0,0,0,0,0
180,3,0,0,0,0,0
190,0,6,26,6,24,0
190,1,6,8,3,8,0
190,2,0,0,0,0,0
190,3,0,0,0,0,0
200,0,6,28,6,25,0
200,1,6,8,3,8,0
200,2,0,0,0,0,0
200,3,0,0,0,0,0
210,0,9,31,6,28,0
210,1,7,9,4,9,0
210,2,0,0,0,0,0
210,3,0,0,0,0,0
220,0,11,33,7,30,0
220,1,5,9,4,9,0
220,2,0,0,0,0,0
220,3,0,0,0,0,0
230,0,11,36,7,33,0
230,1,4,9,4,9,0
230,2,0,0,0,0,0
230,3,0,0,0,0,0
240,0,14,39,8,36,0
240,1,4,10,4,10,0
240,2,0,0,0,0,0
