id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,4,4,0,1,4294967295,111,-1
1,1,0,1,1,9,0,1,4294967295,84,-1
2,2,0,1,0,7,0,1,4294967295,56,-1
3,3,0,1,0,4,0,1,4294967295,149,-1
4,0,1,1,5,4,1,1,0,157,8
5,1,1,1,3,9,1,1,1,229,10
6,2,1,0,0,7,1,1,2,56,-1
7,3,1,0,0,4,1,1,3,45,-1
8,1,2,1,2,9,1,0,5,212,73
9,0,1,1,2,4,1,1,0,140,60
10,1,1,0,0,9,1,1,1,57,-1
11,0,2,1,0,4,1,1,4,50,24
12,0,3,0,0,4,1,1,11,50,-1
13,0,2,1,2,4,1,1,4,98,35
14,0,3,1,1,4,1,1,13,130,57
15,0,2,1,1,4,1,1,4,120,83
19,0,3,1,3,4,1,1,13,134,68
20,0,1,1,1,4,0,1,0,141,71
21,1,3,0,0,9,1,0,8,102,-1
22,0,3,0,0,4,1,1,13,98,-1
23,0,1,1,0,4,1,1,0,127,81
24,0,4,1,0,4,1,1,19,132,89
25,1,2,1,1,9,1,1,5,158,92
26,0,2,1,1,4,1,1,9,164,87
27,0,3,1,0,4,1,1,15,128,87
29,0,3,1,0,4,1,1,26,118,97
30,0,1,0,0,4,1,1,0,111,-1
31,0,4,0,0,4,1,1,27,109,-1
32,0,2,1,0,4,1,1,4,160,107
33,0,4,1,0,5,1,0,14,127,98
34,1,3,1,0,9,1,1,25,145,112
35,0,2,1,2,4,1,1,9,177,110
36,0,3,0,0,4,1,1,15,116,-1
37,0,4,1,1,4,1,1,19,166,100
38,0,5,0,0,4,1,1,24,121,-1
40,0,5,0,0,5,1,0,33,127,-1
41,1,2,0,0,9,1,1,5,122,-1
42,0,5,1,1,4,1,1,37,190,141
44,0,2,0,0,4,1,1,23,127,-1
45,0,4,1,1,4,1,1,19,151,111
46,0,2,1,2,4,0,1,20,240,113
49,0,2,1,2,4,1,1,4,226,118
50,0,2,0,0,4,1,1,9,140,-1
52,0,3,1,2,4,1,1,49,263,189
53,1,3,0,0,9,1,1,25,140,-1
54,0,5,1,0,4,1,1,45,182,124
55,0,2,0,0,4,0,1,20,141,-1
58,0,3,1,0,4,1,1,35,169,133
59,0,3,0,0,4,1,1,26,164,-1
60,0,6,0,0,4,1,1,54,182,-1
61,0,3,0,0,4,1,1,32,160,-1
66,1,3,1,0,9,1,0,8,213,159
68,0,5,0,0,4,1,1,45,151,-1
71,0,2,0,0,4,1,1,4,157,-1
74,0,3,1,0,4,1,1,35,192,144
78,1,2,1,1,9,1,1,5,253,164
79,0,6,1,3,4,1,1,42,316,157
80,0,4,0,0,4,1,1,74,192,-1
87,1,4,0,0,9,1,0,66,185,-1
89,0,7,0,0,4,1,1,79,184,-1
90,0,6,0,0,4,1,1,42,186,-1
92,1,3,1,0,9,1,1,78,277,184
93,1,3,1,3,9,1,0,8,496,176
96,1,2,0,0,9,1,1,5,229,-1
97,1,4,1,0,8,1,0,93,232,204
99,0,3,1,3,4,0,1,46,300,190
101,1,3,0,0,9,1,0,8,211,-1
102,1,4,0,0,9,1,1,92,214,-1
104,0,4,1,0,4,1,1,52,223,194
106,1,3,0,0,9,1,1,78,253,-1
108,0,5,0,0,4,1,1,104,220,-1
109,0,3,1,1,4,1,1,49,243,200
110,0,3,1,0,4,1,0,46,220,201
111,0,4,1,0,4,1,1,99,258,226
112,0,4,1,3,4,1,1,52,357,205
113,0,4,0,0,4,1,0,110,220,-1
114,0,4,1,3,4,1,1,109,343,215
115,0,5,1,4,4,1,1,112,355,236
116,0,3,0,0,4,1,1,49,226,-1
117,0,3,0,0,4,1,1,46,240,-1
118,1,4,1,0,9,1,0,93,308,232
120,0,4,0,0,4,1,1,52,263,-1
121,0,7,1,2,4,1,1,79,292,217
122,0,5,1,1,4,1,1,114,278,222
123,0,8,1,0,3,1,0,121,255,235
126,0,4,0,0,4,1,1,109,242,-1
128,0,7,1,0,4,1,1,79,255,228
130,0,5,0,0,4,1,1,111,252,-1
131,0,8,0,0,4,1,1,128,255,-1
132,0,6,1,0,4,1,1,122,275,244
133,0,5,1,1,4,1,1,114,327,251
134,1,4,0,0,9,1,1,92,255,-1
136,1,5,0,0,12,1,0,118,308,-1
137,0,4,1,3,4,0,1,99,334,254
138,0,7,1,0,4,1,1,79,260,238
139,1,4,0,0,9,1,0,93,266,-1
140,0,6,1,1,4,1,1,115,295,259
142,0,5,0,0,4,1,1,112,266,-1
145,0,7,0,0,4,1,1,79,266,-1
146,0,8,1,1,4,1,1,121,330,268
147,0,6,0,0,4,1,1,122,278,-1
152,0,7,1,0,4,1,1,140,293,264
154,0,4,1,0,4,0,1,99,298,265
156,0,5,1,1,4,1,1,137,350,269
157,0,8,0,0,4,1,1,152,293,-1
158,0,6,1,0,4,1,1,115,346,270
161,0,6,1,0,4,1,1,133,318,283
162,1,4,0,0,10,1,0,93,294,-1
163,0,9,1,5,4,1,1,146,410,282
164,0,7,0,0,4,1,1,158,325,-1
165,0,4,0,0,4,0,1,99,293,-1
166,0,5,1,1,4,1,1,112,349,296
167,0,8,0,0,4,1,0,121,292,-1
170,0,7,0,0,4,1,1,140,295,-1
171,0,6,1,3,4,1,1,115,460,317
172,0,6,1,0,4,1,1,156,315,298
173,0,7,0,0,4,1,1,79,316,-1
174,0,5,1,1,4,1,1,137,334,291
175,0,7,0,0,4,1,1,161,318,-1
176,0,6,0,0,4,1,1,133,312,-1
181,1,4,0,0,9,1,0,93,320,-1
182,0,6,1,2,4,1,1,174,371,306
183,0,6,1,2,4,1,1,166,390,324
184,0,10,1,1,4,1,1,163,347,317
185,0,5,1,1,4,0,1,137,379,302
187,0,5,1,0,4,1,1,114,363,307
189,0,5,1,0,4,1,1,112,350,307
190,0,6,0,0,4,1,1,156,350,-1
191,0,7,1,0,4,1,1,182,367,332
192,0,6,0,0,4,1,1,187,363,-1
194,0,5,0,0,4,0,1,137,329,-1
195,0,6,0,0,4,1,1,174,334,-1
196,0,6,0,0,4,1,1,189,350,-1
198,0,5,0,0,4,1,1,112,357,-1
201,0,11,1,3,4,1,1,184,436,322
203,0,7,1,2,4,1,1,171,411,342
204,0,5,0,0,4,1,1,114,343,-1
205,0,6,1,0,4,1,1,115,354,328
206,0,10,1,0,4,1,0,163,356,328
208,0,12,1,0,4,1,1,201,380,351
209,0,7,1,7,4,1,1,183,520,338
211,0,7,0,0,4,1,1,205,354,-1
212,0,11,0,0,4,1,1,184,347,-1
213,0,11,0,0,4,1,0,206,355,-1
216,0,6,0,0,4,1,1,166,349,-1
217,0,10,1,1,4,1,1,163,390,339
219,0,8,1,0,4,1,1,209,395,353
220,0,7,1,1,4,1,1,182,398,343
221,0,11,0,0,4,1,1,217,359,-1
222,0,6,1,0,4,0,1,185,381,358
224,0,8,1,3,4,1,1,220,451,365
225,0,7,1,0,4,1,1,183,392,355
226,1,4,1,1,9,1,0,93,521,434
228,0,7,1,2,4,1,1,171,459,352
230,0,7,0,0,4,1,1,182,371,-1
234,0,10,1,0,4,1,1,163,386,359
235,0,13,0,0,4,1,1,208,380,-1
236,0,8,0,0,4,1,1,228,395,-1
237,0,9,0,0,4,1,1,219,395,-1
242,0,12,1,2,4,1,1,201,425,362
243,0,7,1,7,4,1,1,171,670,427
244,0,11,1,0,4,1,1,217,420,367
245,0,8,0,0,4,1,1,225,392,-1
246,0,13,1,0,4,1,1,242,389,367
247,0,8,1,0,4,1,1,203,401,369
248,0,10,1,1,4,1,1,163,435,369
249,0,9,1,0,4,1,1,224,416,370
251,0,8,1,0,4,1,1,209,395,371
252,0,12,1,1,4,1,1,201,440,382
253,0,11,1,2,4,1,1,248,483,397
256,0,10,0,0,4,1,1,249,416,-1
257,0,9,0,0,4,1,1,247,401,-1
258,0,8,0,0,4,1,1,220,398,-1
259,0,9,0,0,4,1,1,251,395,-1
260,0,13,1,0,4,1,1,242,416,385
261,0,8,1,0,4,1,1,203,399,380
262,0,10,0,0,4,1,1,163,410,-1
263,0,9,1,1,4,1,1,224,453,392
268,0,12,0,0,4,1,1,244,412,-1
269,0,13,1,0,4,1,1,252,432,402
