id,family,generation,mature,mature_children,cells,changed,recognizable,parent,last_seen,mature_at
0,0,0,1,2,4,0,1,4294967295,54,-1
1,1,0,1,1,9,0,1,4294967295,51,-1
2,2,0,1,3,7,0,1,4294967295,177,-1
3,3,0,1,3,5,0,1,4294967295,511,-1
4,0,1,1,0,4,1,1,0,46,19
5,1,1,1,0,9,1,1,1,50,12
6,2,1,1,0,7,0,1,2,53,8
7,3,1,1,0,5,1,1,3,724,42
8,2,2,0,0,7,1,1,6,53,-1
9,1,2,0,0,9,1,1,5,50,-1
10,2,1,1,1,7,1,1,2,233,84
11,0,2,0,0,4,1,1,4,46,-1
12,0,1,1,0,4,1,1,0,50,30
15,3,1,1,3,5,0,1,3,671,109
21,2,2,1,0,7,1,1,10,152,99
22,3,2,0,0,5,1,1,7,374,-1
23,2,3,0,0,7,1,1,21,152,-1
24,3,1,1,0,5,1,1,3,315,121
25,2,1,1,0,7,0,1,2,193,146
26,3,1,0,0,5,1,0,3,242,-1
27,2,2,0,0,7,1,1,25,193,-1
29,2,2,0,0,16,1,0,10,233,-1
30,3,2,1,0,5,1,1,15,805,218
34,3,2,1,2,5,1,1,15,958,410
37,3,1,0,0,5,1,1,3,322,-1
40,3,1,0,0,5,1,1,3,511,-1
41,3,3,0,0,5,1,1,30,552,-1
42,3,3,1,0,5,1,1,34,548,420
43,3,3,1,0,5,1,1,34,497,454
44,3,4,0,0,5,1,1,42,548,-1
45,3,2,1,3,5,1,1,15,1222,506
46,3,3,0,0,5,1,1,34,505,-1
51,3,2,0,0,5,0,1,15,556,-1
52,3,3,0,0,5,1,1,34,622,-1
55,3,3,1,1,5,1,1,45,1148,575
56,3,3,1,0,5,1,1,45,1322,652
57,3,4,1,3,5,1,1,55,1591,840
58,3,3,0,0,5,1,1,30,805,-1
59,3,3,1,0,5,1,1,45,736,691
63,3,3,0,0,5,1,1,45,896,-1
64,3,4,0,0,5,1,1,56,864,-1
66,3,4,0,0,5,1,1,55,1011,-1
67,3,5,1,0,5,1,1,57,1104,872
70,3,5,1,2,5,1,1,57,1518,1043
71,3,4,0,0,5,1,1,56,947,-1
72,3,3,0,0,5,1,1,45,986,-1
74,3,6,0,0,5,1,1,67,1104,-1
77,3,3,0,0,5,1,1,45,1075,-1
78,3,4,0,0,5,1,1,56,1082,-1
79,3,6,1,4,5,1,1,70,1799,1098
81,3,6,1,3,5,1,1,70,1799,1184
82,3,5,1,0,5,1,1,57,1254,1149
83,3,4,0,0,5,1,1,56,1322,-1
86,3,6,0,0,5,1,1,70,1476,-1
89,3,5,0,0,5,1,1,57,1591,-1
90,3,7,1,0,5,1,1,81,1618,1341
92,3,7,1,0,5,1,1,79,1427,1390
93,3,7,1,1,5,1,1,81,1764,1436
94,3,7,1,0,5,1,1,79,1779,1456
96,3,7,1,0,5,1,1,81,1799,1778
97,3,7,1,0,5,1,1,79,1665,1572
100,3,8,1,0,5,1,1,93,1799,1606
103,3,8,0,0,5,1,1,93,1764,-1
104,3,9,0,0,5,1,1,100,1742,-1
107,3,7,1,0,5,1,0,79,1799,1731
108,3,8,0,0,5,1,0,107,1799,-1
109,3,7,0,0,5,1,1,79,1784,-1
110,3,9,0,0,6,1,0,100,1799,-1
113,3,7,0,0,4,1,0,81,1799,-1
