second,family,mature,births,max_generation,changed_births,late_births
490,2,0,4,2,2,0
490,3,7,7,3,6,0
500,0,0,2,1,2,0
500,1,0,1,1,1,0
500,2,0,4,2,2,0
500,3,6,7,3,6,0
510,0,0,2,1,2,0
510,1,0,1,1,1,0
510,2,0,4,2,2,0
510,3,7,8,3,7,0
520,0,0,2,1,2,0
520,1,0,1,1,1,0
520,2,0,4,2,2,0
520,3,6,8,3,7,0
530,0,0,2,1,2,0
530,1,0,1,1,1,0
530,2,0,4,2,2,0
530,3,6,8,3,7,0
540,0,0,2,1,2,0
540,1,0,1,1,1,0
540,2,0,4,2,2,0
540,3,6,8,3,7,0
550,0,0,2,1,2,0
550,1,0,1,1,1,0
550,2,0,4,2,2,0
550,3,5,8,3,7,0
560,0,0,2,1,2,0
560,1,0,1,1,1,0
560,2,0,4,2,2,0
560,3,5,8,3,7,0
570,0,0,2,1,2,0
570,1,0,1,1,1,0
570,2,0,4,2,2,0
570,3,5,8,3,7,0
580,0,0,2,1,2,0
580,1,0,1,1,1,0
580,2,0,4,2,2,0
580,3,6,9,3,8,0
590,0,0,2,1,2,0
590,1,0,1,1,1,0
590,2,0,4,2,2,0
590,3,6,9,3,8,0
600,0,0,2,1,2,0
600,1,0,1,1,1,0
600,2,0,4,2,2,0
600,3,6,9,3,8,0
610,0,0,2,1,2,0
610,1,0,1,1,1,0
610,2,0,4,2,2,0
610,3,6,9,3,8,0
620,0,0,2,1,2,0
620,1,0,1,1,1,0
620,2,0,4,2,2,0
620,3,6,9,3,8,0
630,0,0,2,1,2,0
630,1,0,1,1,1,0
630,2,0,4,2,2,0
630,3,6,9,3,8,0
640,0,0,2,1,2,0
640,1,0,1,1,1,0
640,2,0,4,2,2,0
640,3,6,9,3,8,0
650,0,0,2,1,2,0
650,1,0,1,1,1,0
650,2,0,4,2,2,0
650,3,6,9,3,8,0
660,0,0,2,1,2,0
660,1,0,1,1,1,0
660,2,0,4,2,2,0
660,3,7,10,3,9,0
670,0,0,2,1,2,0
670,1,0,1,1,1,0
670,2,0,4,2,2,0
670,3,7,10,3,9,0
680,0,0,2,1,2,0
680,1,0,1,1,1,0
680,2,0,4,2,2,0
680,3,6,10,3,9,0
690,0,0,2,1,2,0
690,1,0,1,1,1,0
690,2,0,4,2,2,0
690,3,6,10,3,9,0
700,0,0,2,1,2,0
700,1,0,1,1,1,0
700,2,0,4,2,2,0
700,3,7,11,3,10,0
710,0,0,2,1,2,0
710,1,0,1,1,1,0
710,2,0,4,2,2,0
710,3,7,11,3,10,0
720,0,0,2,1,2,0
720,1,0,1,1,1,0
720,2,0,4,2,2,0
720,3,7,11,3,10,0
730,0,0,2,1,2,0
730,1,0,1,1,1,0
